sequence_sha256	joint_predicted_plddt_cutoff	contributing_units	af_experiment_rmsd_angstrom	af_experiment_local_mean_absolute_difference_angstrom	af_experiment_local_rms_difference_angstrom	esm_experiment_rmsd_angstrom	esm_experiment_local_mean_absolute_difference_angstrom	esm_experiment_local_rms_difference_angstrom	af_esm_rmsd_angstrom	af_esm_local_mean_absolute_difference_angstrom	af_esm_local_rms_difference_angstrom	paired_delta_rmsd_angstrom	paired_delta_local_mean_absolute_difference_angstrom	paired_delta_local_rms_difference_angstrom	fraction_full_sequence	source_tier
d67c4c11fd7bf43a5857862aa91cdb933dd70b6ddbe5bbd1703a9f039481ff49	0	2	2.0867891571244335	0.6596024030115781	1.0282070197720832	14.409631482214504	1.9638808248791357	4.027046922221412	14.279121526297748	1.7744277277059788	3.902855641811527	12.322842325090072	1.3042784218675578	2.998839902449329	0.9141630901287554	predictor-controls-summary-v1
d67c4c11fd7bf43a5857862aa91cdb933dd70b6ddbe5bbd1703a9f039481ff49	70	2	1.7126598038026593	0.5317011737997129	0.7315793690455442	14.527084868505641	1.8096486660777815	3.9965803161889917	14.402589073457037	1.5561542994143354	3.81894471710258	12.814425064702982	1.2779474922780687	3.265000947143448	0.8154506437768241	predictor-controls-summary-v1
d93f7257bb249fb169016330c2e75b78069fe0b18d330a7b0aa84aac019fa3e3	0	6	0.19387064638058393	0.1220700526291992	0.15608610082427843	0.8839915156061751	0.314649706503096	0.49804992255339375	0.8653868518594262	0.2913269711926548	0.4835731848734565	0.7348369875620355	0.1925796538738968	0.34325382571102986	0.8789731051344742	predictor-controls-summary-v1
d93f7257bb249fb169016330c2e75b78069fe0b18d330a7b0aa84aac019fa3e3	70	6	0.1878674273554901	0.12107002823384866	0.15450743368428635	0.8374016571744407	0.2896998746133714	0.441094672641732	0.8253253728128962	0.2669052309071053	0.4260194331980216	0.6465581806513158	0.16862984637952272	0.28658723895744564	0.863080684596577	predictor-controls-summary-v1
d93f7257bb249fb169016330c2e75b78069fe0b18d330a7b0aa84aac019fa3e3	90	6	0.18839188939370194	0.12054538732126198	0.1542796367454698	0.7784794952721523	0.25149136563076047	0.3612546116252656	0.7601545474891236	0.22365926877135145	0.3326593573247667	0.5900876058784503	0.13094597830949847	0.20697497487979577	0.8007334963325183	predictor-controls-summary-v1
db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	0	7	0.817561381787713	0.2916595942605349	0.5339379320591628	2.0206513077189685	0.3976309977011213	0.8570020598245752	2.016969356753689	0.28166588253536035	0.8006149388059038	1.2086785423245598	0.10597140344058642	0.32255937578202465	0.9510086455331412	predictor-controls-summary-v1
db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	70	7	0.6356574296632375	0.2648066983106751	0.417994480472702	1.9475979492882145	0.35133365884308376	0.7736635464622554	1.9405857009028895	0.2389088986435175	0.7106686179183134	1.3239820334757477	0.08652696053240866	0.3541641187137588	0.9279538904899135	predictor-controls-summary-v1
db0c848d26f2719aa11d159afc8f0b1133f6037749ff3b62a403b4993a55b53d	90	7	0.419204971850156	0.23168196833426266	0.31381048195660743	0.498533257226845	0.2575101967721277	0.34125519841798235	0.3586893658125112	0.14898325195001635	0.21409876486561302	0.07719822241850027	0.023850987195032425	0.02109556046694011	0.7262247838616714	predictor-controls-summary-v1
e3bbd87e97b3dc0432d0814633b368f3604cb00d07d43c01354e6d8a64f9ea67	0	2	2.5354285756606343	0.35771882476774497	0.7855108057101792	4.21019382486851	0.5981436221305441	1.2191347486787587	3.842244579350875	0.5000547361060448	1.1624435026755053	1.674765249207876	0.24042479736279918	0.4336239429685795	0.839425587467363	predictor-controls-summary-v1
e3bbd87e97b3dc0432d0814633b368f3604cb00d07d43c01354e6d8a64f9ea67	70	2	2.429487529151281	0.29902373560767403	0.627095353823055	3.8086802485186837	0.3616791113408006	0.6962875200632567	3.1907789503768953	0.2388648443715756	0.5270537889147068	1.3791927193674032	0.06265537573312654	0.06919216624020158	0.7219321148825065	predictor-controls-summary-v1
e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	0	262	0.9452167416385358	0.24071640085577617	0.3894564070127047	1.6182367102304398	0.36537791353606697	0.6523179413837878	1.2977802335340332	0.2355519207185221	0.5278008044061138	0.6859530238866464	0.129177069261306	0.26563601061014896	0.95	predictor-controls-summary-v1
e5ca72de84371c102b60be5d242b8952d384447efd42abc54d2fc7b284a64b0b	70	262	0.952176351325203	0.23443969979705015	0.3887537062441272	1.146500826529579	0.2759247539170041	0.4470641870431964	0.45292571184369707	0.13543561003849375	0.18077625715873347	0.18429537505456461	0.045999645998267655	0.05992153267323831	0.8666666666666667	predictor-controls-summary-v1
f9d25f45a2a3eee589a6c556661ee99fe05c787d87bf2ba89aea44dae9063aac	0	22	3.8640718702143544	1.5885918242483283	2.310756071692403	11.04451694065129	1.6668898388088742	2.3994190399280466	10.725285930774463	0.3409960579554947	0.7152033925110836	7.2102448866220445	0.07829801456054575	0.10850263147839012	0.9707865168539326	predictor-controls-summary-v1
f9d25f45a2a3eee589a6c556661ee99fe05c787d87bf2ba89aea44dae9063aac	70	22	3.26142079536889	1.3604815099354983	2.0281632167954475	11.298919709993488	1.4320746693592499	2.0816723092415748	11.179064528570702	0.32094130563336876	0.7337233063511274	8.124087431573042	0.0738538479408849	0.09708073228534597	0.8067415730337079	predictor-controls-summary-v1
0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	0	30	2.319328191233809	0.4572640615807157	1.0684940116950634	29.19446298582826	5.0613786638111256	14.385937997003516	29.607517325818474	4.9769813774705876	14.228817976961423	25.218733678950535	4.545955542367801	12.946208652577532	0.8700361010830325	predictor-controls-summary-513-768-v1
0b8d4e8ec034bbe7e38401be0db088e127c66d44ef0872e7474c7aa39df06ce9	70	30	1.3050312472981056	0.2941402437815024	0.3901912849344419	19.731762411266494	0.8454218048521471	4.6497573235859075	22.214456929594206	0.718124851147244	5.13164779730089	14.753201370564522	0.5049203783720191	3.9717309615501892	0.5938628158844765	predictor-controls-summary-513-768-v1
1388a54cb398512d6ac226de5606198945e6acbd290b575424e095cd7fbe6438	0	4	0.873512657369276	0.3207582698116629	0.6095241765165593	3.474537978893756	0.9901625612462783	2.405903627733311	3.3910749575835806	0.8812795216021115	2.3298963613259063	2.577662179346171	0.6694042914346154	1.7963794512167515	0.823699421965318	predictor-controls-summary-513-768-v1
1388a54cb398512d6ac226de5606198945e6acbd290b575424e095cd7fbe6438	70	4	0.4247969456430096	0.19467916028112298	0.2705837129292281	0.7435191381381496	0.253795556523788	0.3945123414197556	0.620837565680326	0.1837753322249114	0.31458744410419237	0.3176058227749884	0.058861355011276165	0.12392862849052752	0.684971098265896	predictor-controls-summary-513-768-v1
156cf677b796c2aaebdb1cd6921ef4a0fd409dce1c8b22e2d01eadc82b0b8d81	0	1	14.307673089343204	1.5586330382965135	5.9630952122802245	13.858848266376656	1.7631777266544957	5.900551017049429	3.2373740798777533	0.4105030208938462	0.7943839555366046	-0.44882482296654835	0.20454468835798223	-0.06254419523079591	0.6167341430499326	predictor-controls-summary-513-768-v1
156cf677b796c2aaebdb1cd6921ef4a0fd409dce1c8b22e2d01eadc82b0b8d81	70	1	14.03591593978183	1.1944978116543092	5.099798117652516	13.52897068512605	1.3443004452295015	5.057645597582762	3.015585094842224	0.27359243143914624	0.4598940281886028	-0.5069452546557809	0.1498026335751923	-0.04215252006975412	0.5479082321187584	predictor-controls-summary-513-768-v1
4a79a9ca6b6fcb3175539bdae202a7cc5e2df058476852f87bf482b5d1127fd2	0	21	3.534401525366803	1.6083661821060797	2.5518912954090083	8.727108305628395	1.8758206084701756	3.3490744744143255	8.262999273922034	0.9738336931747638	2.656394668534411	5.084367307040251	0.30433618579474353	0.7120978372837135	0.9082217973231358	predictor-controls-summary-513-768-v1
4a79a9ca6b6fcb3175539bdae202a7cc5e2df058476852f87bf482b5d1127fd2	70	21	2.2711142632043377	0.8283711908916527	1.3530495954943234	6.6280195241167945	1.0520459292195892	2.030708304193006	5.9072246963244135	0.36377547539131033	1.1517628490433396	4.164530874883155	0.15599416894546614	0.4047191273234776	0.6845124282982792	predictor-controls-summary-513-768-v1
5bf066d076b004974606b1090a7d63589eabd59b61cfb3b2e1bf0c2f6bc8f8fc	0	5	76.44024693535654	3.4330975120150895	11.967207017994436	70.5062553942669	16.755890024849077	37.85051254963084	50.221358873222584	14.318312256853238	31.995264852311653	-5.903151857454759	13.332454131312636	25.883305531636406	0.5564924114671164	predictor-controls-summary-513-768-v1
6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	0	38	3.171406549222599	0.5167449247979827	0.8501513773640756	35.78966697467001	2.481740119031731	9.704711018998255	35.21583905857051	2.286478284218702	9.321634795232852	32.65587386802288	1.9519173254800903	8.77906210747151	0.803030303030303	predictor-controls-summary-513-768-v1
6c6238ce3df8a0730a750c002381624b18a9118d769139354008a70ca5ac7ee5	70	36	2.3597412851676474	0.3348928634347555	0.5364820790233502	32.44890188439816	0.8252386217923683	5.478114507388405	31.769874727845473	0.6972230660936284	5.243614249329079	30.156328279930268	0.48230841162489846	4.903004944678925	0.6043771043771043	predictor-controls-summary-513-768-v1
6e7fd9e10994e26e9895de924a49c0063dfda2ba87b7f91ecbfd6f3df4dfa650	0	12	8.069402686497243	1.405819672467826	4.389363368857952	13.927622463170785	2.4814597653117403	6.8503012014609475	11.629111255328244	1.6219419748549981	4.035714109088467	5.970933292652447	1.2642825773302528	2.4000272564073257	0.5424328147100425	predictor-controls-summary-513-768-v1
89d2fdfca2ef088a14904ec0666b8ad3b69f7e91ab028ebe763777e0acf6c69c	0	3	2.532983881499872	0.9302041718430092	1.4961108651362969	7.306382615447078	2.1693166010456983	4.537582682567269	7.215188372226449	1.7532756388208208	4.287197106716733	4.773396066042823	1.2391124292026892	3.0414718174309723	0.8068965517241379	predictor-controls-summary-513-768-v1
89d2fdfca2ef088a14904ec0666b8ad3b69f7e91ab028ebe763777e0acf6c69c	70	3	2.315840501448215	0.8190158898130606	1.189951113194286	2.115297912152926	0.8493843024221409	1.2094554121553138	1.017582302760861	0.26277410383618965	0.41415997125815224	-0.20053739087920786	0.030372076585470587	0.01950607282787442	0.5344827586206896	predictor-controls-summary-513-768-v1
8ffdab9ad3bb166a8856b225168506babb0f843c04a03ac7585f9214c3993f79	0	6	20.695904800317685	0.37485623026505893	1.4588839605644288	25.162347318615748	1.829969190976977	4.930321742909566	21.161112371335417	1.5956632265475443	4.176630884083384	3.8530417094299594	1.455068621745042	3.471437782345138	0.8716981132075472	predictor-controls-summary-513-768-v1
8ffdab9ad3bb166a8856b225168506babb0f843c04a03ac7585f9214c3993f79	70	6	20.96206772972914	0.24060644056137823	0.5066716780295109	24.37962490405692	0.6493450663504023	1.1337937021228073	20.32926179841908	0.5128730881139504	0.9923795592763585	3.097081827999297	0.40846531173181816	0.6271220240932964	0.7264150943396226	predictor-controls-summary-513-768-v1
9b034068144dc1c8f367dcc1d0940877c694565a6c15b2ee590634a8d512edac	0	39	5.251617133280345	1.7592018863240628	3.5720205180654543	41.04186607202006	7.377836338093527	23.007710310472927	38.62282767149598	5.844059999196799	20.44212532276017	35.52414664583757	5.6336209789889775	19.539890051727305	0.7758887171561051	predictor-controls-summary-513-768-v1
9b034068144dc1c8f367dcc1d0940877c694565a6c15b2ee590634a8d512edac	70	13	3.6072378322274385	0.8137132213768711	1.8953278418636441	26.534595882968777	3.8938293024829225	16.982935296829023	24.205309880975157	3.1869080831588277	15.373650067157874	22.949335900549464	3.0595509173435156	15.168881117071178	0.5023183925811437	predictor-controls-summary-513-768-v1
bf05158060be9cb3c113f731b4fb731d0cd45873415da4d31b30f3e292b21589	0	5	3.0652846358592147	0.7988837911670148	1.12584862778028	22.093919130654164	1.3145601642405886	3.7140454656125264	21.44122277848514	0.7484197583603477	3.4786368474651637	19.035811191572993	0.5185213515610853	2.5778795236209913	0.5654362416107382	predictor-controls-summary-513-768-v1
c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	0	35	1.63305510735903	0.455896125107113	0.8439715452692522	24.086126793638925	2.216618622091988	8.826411803838967	24.21191704283307	2.03045441196745	8.586174381369274	22.461145568166863	1.7607224969848752	7.949194833279762	0.9610136452241715	predictor-controls-summary-513-768-v1
c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	70	35	1.386457602061525	0.37605163260026137	0.644879976413735	22.87817830515762	1.260988794497945	6.17369018364225	23.128323112955673	1.1220267547798861	6.157714495311457	21.584792599661494	0.8848103730637668	5.466335244598694	0.8615984405458089	predictor-controls-summary-513-768-v1
c4214baeff24b16caa93f67de339df82dfa7e06f3ef726aae3a8eba8ef80e8c0	90	35	1.1345583593622606	0.30004411812942844	0.38589968415403597	22.03627413721388	0.4077257482490882	1.590589737788411	22.296889611481557	0.23430978749745707	1.5809338761700051	20.898718841958466	0.10202182793807102	1.195811692377475	0.5497076023391813	predictor-controls-summary-513-768-v1
018d9a0f9f044eb2e31ac355004ba9c03445119103a939258066dab1584e6f63	0	8	4.644508323155765	0.6957849171261303	1.223103217050471	7.6238210914635935	0.8870861825325553	1.8056269079257008	6.335678447681927	0.4444358793361249	1.245006699259501	3.412057238006391	0.14250443435518265	0.555338496164953	0.7943262411347518	predictor-controls-summary-769-1152-v1
018d9a0f9f044eb2e31ac355004ba9c03445119103a939258066dab1584e6f63	70	8	2.1231630320168833	0.5460533749698024	0.8001773668477781	2.7718087987198334	0.6003690191134421	0.8674967643033182	1.243675939257952	0.24225111505688313	0.3192412161200369	0.5956954209331042	0.059021165847114976	0.06747746195494109	0.6111111111111112	predictor-controls-summary-769-1152-v1
03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	0	59	4.863997591613046	0.913260297807954	1.86266866867284	9.251046090884717	1.2012079798477917	2.996243847238642	8.241197532189998	0.6816243740619918	1.644783382481122	4.094970792471301	0.28528286007101666	0.6686083205814382	0.6184857423795477	predictor-controls-summary-769-1152-v1
03b7797a0460645fc3278608ce831cc02c9437647883cfcf335a74b1b3aeb9c3	70	59	3.489756496289886	0.7352393448327965	1.2215079371208988	6.363751831249646	0.8835117056697892	1.635255314560608	5.123025852433668	0.48776538613642795	1.0264646938716804	3.939752493071279	0.21853598180238276	0.599168051384637	0.5457227138643068	predictor-controls-summary-769-1152-v1
0645362bbfe056a56877c97cff3efb50b0c4a962d7c8500b0d40b60493489a68	0	6	53.5558795480453	1.1543188117196175	5.931952762258591	54.419666285039	1.1609257174849832	5.592329167773971	36.00502061093303	0.4347325339555818	1.7698180721262382	-0.1857162428837711	0.009330724262152312	-0.33784152562690517	0.5487551867219918	predictor-controls-summary-769-1152-v1
0645362bbfe056a56877c97cff3efb50b0c4a962d7c8500b0d40b60493489a68	70	2	40.86684127929769	0.7599961041326957	2.605178050478817	41.5293726838337	0.8212524209520611	3.552646279848547	31.007793213053976	0.3084883334432418	1.0963853194007163	0.6625314045360113	0.06125631681936544	0.9474682293697303	0.5031120331950207	predictor-controls-summary-769-1152-v1
0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	0	58	3.5936598387504923	1.1828303380184806	1.9716605124715594	9.297476382356763	1.5383002080189145	3.2562304717805635	8.969940618247758	0.851520365909962	2.1038217274927122	5.08137793067316	0.5647255468041864	1.4882281743918897	0.6897106109324759	predictor-controls-summary-769-1152-v1
0b38fefaef2eca7f23bb979bc9da1dec4e9a6ffe79ea3e53edd734b02e70527b	70	58	2.8145694092770785	0.7657118546896042	1.3759911735770562	7.430358136639937	0.9919386554919067	1.6997514711420916	7.494399924749884	0.7073128815727505	1.77316299415796	4.655599910586514	0.2304193385286698	0.34372858745005097	0.6012861736334405	predictor-controls-summary-769-1152-v1
1c163f85ae86dcca2b942339fb9b5aae7f2fdbc3682ba022ba3571dcc1166dd5	0	8	6.092964755061304	1.463440362247678	3.8001909896677875	6.214203746668919	1.823531484447349	4.3289152622481755	6.687654806414965	0.9735637463552608	2.860439002748136	0.11781344386832115	0.33518899740869224	0.5319582721901845	0.8517618469015796	predictor-controls-summary-769-1152-v1
1c163f85ae86dcca2b942339fb9b5aae7f2fdbc3682ba022ba3571dcc1166dd5	70	8	1.7916060096550057	0.5426439800259204	0.7900411748897465	1.7776059275185425	0.6291425823979193	0.9043181034699235	0.9653729531856747	0.2598858686957949	0.44634006643072954	-0.0830825222094419	0.07267906600384696	0.11724637697511442	0.5273390036452005	predictor-controls-summary-769-1152-v1
21f58f1ca92c2c7e6a0ee5af2b0e31e3c2a5dfaddeaedfd5901b5d19d49a14e2	0	1	7.601588566979821	0.5605316114777764	1.945321963431111	6.67425783366585	0.5652207107168071	1.546341093167844	5.465942900944621	0.36108853668162116	1.026062348465106	-0.9273307333139709	0.004689099239030714	-0.3989808702632669	0.984375	predictor-controls-summary-769-1152-v1
21f58f1ca92c2c7e6a0ee5af2b0e31e3c2a5dfaddeaedfd5901b5d19d49a14e2	70	1	7.401135170858531	0.377897183603852	1.4045943069754134	6.457688078095666	0.4020225838057856	0.908518322340636	5.421803719109117	0.2797259117382771	0.8477090477438814	-0.9434470927628649	0.0241254002019336	-0.4960759846347774	0.9552083333333333	predictor-controls-summary-769-1152-v1
21f58f1ca92c2c7e6a0ee5af2b0e31e3c2a5dfaddeaedfd5901b5d19d49a14e2	90	1	7.255209473082721	0.24015346614602057	0.3444516268815497	5.779296872472734	0.2933433551256826	0.4566374648889689	5.243188098714027	0.18633443382760811	0.326849950075882	-1.4759126006099876	0.05318988897966204	0.11218583800741921	0.6229166666666667	predictor-controls-summary-769-1152-v1
2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	0	34	2.2833149723429433	0.593188261366695	0.874687663024394	3.730428894644148	0.6939044304829417	1.0215791717512253	2.9587704288567114	0.29263427404434594	0.546229466771604	1.367067003992596	0.040366577325474884	0.01879677919033451	0.9326805385556916	predictor-controls-summary-769-1152-v1
2204d94499d8f398bca51469cb01266388ac536be512a882629aae7bd265fe1c	70	34	2.206550034980552	0.5416531675748109	0.7787877065398816	3.6871196388490244	0.6178752967866439	0.8867067398634143	2.945228800546065	0.23662739006138872	0.39104727862968913	1.4379011304035374	0.05008109214899692	0.07067057489259465	0.8653610771113831	predictor-controls-summary-769-1152-v1
87e11eed16e5eef1a5be3c5be754e77a0f2e76ff41d41913f2e98a6b111b0f5d	0	9	17.646503046127293	5.092596808053302	10.100824306236513	23.828312292610484	5.070415613036529	9.880818764257537	10.639507568222301	0.668271282448668	1.4433137460157826	6.181828936719789	-0.02218119501677318	-0.22000554197897593	0.8230500582072177	predictor-controls-summary-769-1152-v1
87e11eed16e5eef1a5be3c5be754e77a0f2e76ff41d41913f2e98a6b111b0f5d	70	9	14.729714003367345	3.0850744811181094	5.34640131298503	20.99573419599539	3.1243942897145938	5.442975339229303	11.193910006710121	0.30984322201508946	0.5531967480130261	7.773440594010424	0.03931980859648432	0.09379869102057803	0.6821885913853318	predictor-controls-summary-769-1152-v1
8bf7784ea7d1c049bdb205d07f75d93f35ee4acec9266bab391a7d2fd35e30ca	0	27	9.525147860167033	3.817242770131948	6.621522087487709	9.980609153643918	3.9228910793140845	6.590441889904991	4.669200364434201	0.9774272952818377	2.8941602268997415	0.16766124300766716	0.07933592426841862	-0.07864251542453538	0.824773413897281	predictor-controls-summary-769-1152-v1
a2a73e470c73305e1f6d4f4e9a9608684ce06e3dc24a05e8ab1a1b9cfc46a1b5	0	2	79.32917822037547	9.740685915277233	33.37656866036631	50.43034485966806	4.894565317836488	20.771386338452146	48.61313277017945	6.261076920032117	20.13580209365712	-28.898833360707414	-4.846120597440743	-12.60518232191416	0.934402332361516	predictor-controls-summary-769-1152-v1
a2a73e470c73305e1f6d4f4e9a9608684ce06e3dc24a05e8ab1a1b9cfc46a1b5	70	2	70.40735593572515	2.4595894931608093	17.68300783044267	45.15013799160036	2.1415533684236454	14.092010844639745	37.71104161125517	0.597532259226713	3.673920897920167	-25.257217944124797	-0.3180361247371637	-3.5909969858029243	0.6608357628765792	predictor-controls-summary-769-1152-v1
a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	0	33	1.1853549143295996	0.3489435500384666	0.5204561684570845	19.43342195359516	2.643402638467928	6.9872657051238205	19.289052093580544	2.478025999510863	7.03798638882908	18.24705597852554	2.226722196329895	6.526003844417295	0.8732394366197183	predictor-controls-summary-769-1152-v1
a483c6065162d6202fd56b069eaa00b4eb1f0edf65e3599160b9781ea59d6eb2	70	33	0.7007585235768783	0.25053924047951914	0.36643425654952266	16.978936892411106	0.9502027585641248	4.240258443138458	16.992103883369374	0.8625514508264668	4.224625247106134	16.292244404455907	0.7104705407123362	3.8844073613802275	0.6587215601300108	predictor-controls-summary-769-1152-v1
b6d1f09ad6d4e53fefcb5686e389010be7f9153d60e48a315d684f3f09b21fec	0	11	6.653721895943621	0.7137389913621179	1.6199975971156997	24.59685757932929	8.074110800540216	17.78855006525848	23.934414320062874	7.811981073339384	17.556007051127885	16.70816183562599	6.583745229188686	15.48231135965574	0.8096446700507615	predictor-controls-summary-769-1152-v1
b6d1f09ad6d4e53fefcb5686e389010be7f9153d60e48a315d684f3f09b21fec	70	11	1.7484217444629517	0.4222961215108199	0.5643915233385884	16.265657754420108	1.356334610900482	7.534235664614533	16.067855208405522	1.1757432621048238	7.545217630016505	14.33187013066672	0.9259835607656939	6.933103948349531	0.5571065989847716	predictor-controls-summary-769-1152-v1
bd89b29f1dee0ca7f16d34684bef2a87af5a28c4281a644e26bb32d75698b6bd	0	2	3.8755550736529916	0.46732260794762315	0.9592684258361391	6.757885616221289	0.8648804208282033	2.219443736927517	5.0149069555884696	0.6501050907015828	2.047132081509589	2.882330542568298	0.3975578128805801	1.2601753110913776	0.5170731707317073	predictor-controls-summary-769-1152-v1
bd8cb57c30a1cbcff373e7e2b8d9c5d1cfee5d5e28aa0b131ce53392844f35a9	0	6	18.141006874192033	2.6048920348669595	5.622555079198451	26.878484040063412	3.086898631823199	8.492641428104703	17.203504619030916	1.3004617705408017	6.480467523953812	8.656258850531044	0.5637642945431869	2.387547204905879	0.8109010011123471	predictor-controls-summary-769-1152-v1
bd8cb57c30a1cbcff373e7e2b8d9c5d1cfee5d5e28aa0b131ce53392844f35a9	70	6	8.67402612095791	1.8621981865665074	3.041152077882666	12.221107591730142	1.8783674586379808	3.0495505245646166	6.405114727533087	0.21470402763229046	0.3412038995103899	2.4037640946172507	0.01793799486546066	0.008398446681950889	0.6095661846496108	predictor-controls-summary-769-1152-v1
d2e83bb04e0ae1d30287d074f8ae72b2d8a9d773a5c61e7fb8ec6027a8cc807a	0	3	2.87381928845593	0.6646531546570701	1.5234525478225238	7.381041101764221	1.2556087609946267	4.671881726269334	6.604679163383527	0.9986613818935571	4.0658772452684895	4.382798132389495	0.5909671449449634	3.0591541751911926	0.7620164126611958	predictor-controls-summary-769-1152-v1
d2e83bb04e0ae1d30287d074f8ae72b2d8a9d773a5c61e7fb8ec6027a8cc807a	70	3	1.3022089689346537	0.3494237008976912	0.5044177154407614	3.347929043920692	0.41596717220377555	0.5842584442178089	2.650016786095099	0.23813578603455124	0.4043389035846804	2.0457200749860385	0.06520174553034574	0.07802481567032005	0.536928487690504	predictor-controls-summary-769-1152-v1
dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	0	57	3.8995216497027694	0.7532310762532851	1.2767239743841552	9.309945453014867	1.5116688629892308	3.052387528820342	5.896149099705559	0.9615749157868244	2.007003917876916	4.782847767577337	0.604990024200823	1.2402265865970166	0.7763313609467456	predictor-controls-summary-769-1152-v1
dbff9e0a6531af71d18bb3f0b0febfb568f2e863b6861e6daa67f914c7942edf	70	57	3.5214545365452667	0.681501258437229	1.10281545990376	6.8794497660216365	0.94537523459325	1.8429261777601609	4.45375397700703	0.5574889516820584	1.062820013698903	3.7966808434998947	0.2971497371674464	0.7526927375618864	0.6366863905325444	predictor-controls-summary-769-1152-v1
ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	0	19	4.677180612904065	1.596783329297006	3.238884561309421	4.818638798637121	1.7095310685458673	3.279500057397193	1.926598340641608	0.3713738076929766	0.7375230268234512	-0.07749140151863498	0.09676415759408533	0.04944319330201541	0.7798295454545454	predictor-controls-summary-769-1152-v1
ee2df6f0ad1d4024a32a45cd63663e5131a0f5db5539d359a85c91fdea3cda18	70	19	4.556066905135382	1.5068033615229988	3.155168605201065	4.664932925227836	1.5895202661657128	3.1740756068576435	1.8271147747271363	0.28724773703891476	0.5440981372208693	-0.10398676979498545	0.0579105512803155	0.012750720578135033	0.7135416666666667	predictor-controls-summary-769-1152-v1
fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	0	26	3.2534374330968014	0.7731120514425365	1.1895463010155036	4.319933759858917	0.9341374728265858	1.4645118806399693	1.9540023281052483	0.3331179218798938	0.767163469423616	1.0730669180583954	0.09339523551181794	0.21074376369295456	0.8984126984126984	predictor-controls-summary-769-1152-v1
fe2ef41c38ef7266951644e6481f0310899fda58b257a0a6b0c7c8e3c3cabea4	70	26	2.780676438122536	0.6807254471612577	0.9768881212299411	3.8331850181446816	0.737502333913259	1.0440456914170926	1.739766119868704	0.24035309831845386	0.4360499853926532	0.9873134844148328	0.035382450948792776	0.06409969299430046	0.8497354497354498	predictor-controls-summary-769-1152-v1
1dc42923dbe67f5546e169f9ae859e3ae36837b2a80a83e3d20d416e2b26955d	0	8	1.6218301127814234	0.5392384972048905	0.7965228510194798	9.3310948236216	1.9469878191507544	4.3373876150424255	9.277468207419222	1.7210815661282437	4.233693671540011	7.709260869515818	1.407767096685471	3.541033349707133	0.8692138133725202	predictor-controls-summary-1153-1536-v1
1dc42923dbe67f5546e169f9ae859e3ae36837b2a80a83e3d20d416e2b26955d	70	8	1.5123402264540184	0.4819673564939912	0.6820267126663576	8.30644596034721	0.6365286181853494	1.1183172155968024	8.246504818145691	0.3882985500620121	0.8843708591748105	6.794105733893192	0.15456126169135825	0.42851894298715876	0.6800146950771491	predictor-controls-summary-1153-1536-v1
de337cd8afd0120b5cf00627f819c9c316606171f44248079b9d68cf807e4a32	0	6	17.032824093686802	0.7723564215695411	2.4802589025927917	15.872665995461961	1.3904908427992395	3.8090500357576653	13.915786332101638	0.8908003771567037	2.5764340975966675	-0.6906376762200361	0.6280918463269595	1.3287911331648734	0.659400544959128	predictor-controls-summary-1153-1536-v1
de337cd8afd0120b5cf00627f819c9c316606171f44248079b9d68cf807e4a32	70	5	16.677987371838146	0.5728062825718304	2.6720584497352893	12.374907060896863	0.6887859494324949	1.8956044029988728	10.952119361978975	0.34944730259504236	1.4546843683505637	-1.1805230686063943	0.11597966686066452	0.07471208474330426	0.5831062670299727	predictor-controls-summary-1153-1536-v1
