case_id	target_node	original_dS_review_label	original_t	unconstrained_t	unconstrained_ll_gain	best_grid_exceeds_unconstrained_by	factor_0p1_ll_deficit_from_best	factor_10_ll_deficit_from_best	maximum_nuisance_reoptimization_gain	marker_copy_caveat	fcs_exposed_taxa	fcs_exposed_case
Candida__5005892at2759__code12	F5479	1.0736387063690778	1.653808122656928	1.6579496210470925	0.0005192315225031052	-7.589838742205757e-05	41.74428157751436	35.85878922550728	143.01467004085816	none_recorded		False
Candida__5006326at2759__code12	InternalNode1	0.6481913413878383	1.60541035655614	1.6136900586872565	0.0020492466669566056	-0.0005488104156938789	69.70143635311388	76.98827354609557	184.63502784549883	none_recorded		False
Candida__5011777at2759__code12	InternalNode1	2.0084130724714204	4.700268044897366	4.775037276652256	0.005843169133186166	-0.004398574037622893	101.20053584240668	67.81992386057118	486.42030131146294	none_recorded		False
Candida__5013067at2759__code12	F5479	0.649917899286016	1.669090969477119	1.685874738232634	0.0021473999072441075	-0.0010343644453314482	44.76431589968706	37.6003113651218	102.84162691676192	none_recorded		False
Candida__5013259at2759__code12	InternalNode1	0.6267129706881992	1.448895995700849	1.458979649377498	0.0004083676187747187	-0.00023366492507648218	22.03225571463031	12.883372756345125	37.545561021840626	none_recorded		False
Candida__5013539at2759__code12	F5479	0.43692183310543986	1.30522437994393	1.3117221705252269	0.000642036601448126	-0.0002486581013272371	39.45395389561986	33.54281553368446	82.45577034502526	none_recorded		False
Candida__5013726at2759__code12	F5482	0.7717315786358026	1.662345193843308	1.67826581272499	0.0006480462980107404	-0.0004765335761476308	23.62358104542409	16.453082814905656	59.37624520598524	none_recorded		False
Candida__5014007at2759__code12	InternalNode1	0.9409756046342176	2.606302612659353	2.6345339429253283	0.004370237271359656	-0.0024155942892321036	99.58593020047283	74.2490020614996	377.72428038605176	none_recorded		False
Candida__5015403at2759__code12	InternalNode1	1.83499440188295	4.634042043537708	4.695776890003632	0.003206454580777063	-0.002113570712026558	83.94753519928736	36.38713981791943	357.07761099499567	none_recorded		False
Candida__5015647at2759__code12	F5482	0.8934433295967202	2.217898747010345	2.228516647295961	0.00102078129293659	-0.00046532726901205024	80.89709077377938	65.53345260858896	226.0969573845632	none_recorded		False
Candida__5015712at2759__code12	F5479	1.8556223765441588	3.66751538575246	3.699336244914153	0.001958142732746637	-0.0009205554806612781	81.08529805504031	44.797814694786666	334.2430978934967	none_recorded		False
Candida__5015742at2759__code12	F5482	1.7617021310522138	3.972888711598715	4.121514036006368	0.013158451700292062	-0.011300444755306671	60.42957842402393	32.785159402933914	305.715792398119	none_recorded		False
Candida__5015876at2759__code12	InternalNode1	0.9649653637563363	2.032726721736268	2.0390222688881723	0.0008025457200346864	-0.00016725279965612572	64.75174633928873	60.06957370913324	209.11163491218076	none_recorded		False
Candida__5017019at2759__code12	InternalNode1	1.1918275303381751	3.232531595754303	3.2685917738799173	0.002446231004796573	-0.0013820696526636311	53.67933174095651	41.89286224841044	247.33133804516729	none_recorded		False
Candida__5018803at2759__code12	F5482	0.7988131323274044	1.666031232464821	1.6696938978782692	0.0009202663868563832	-0.00016846275320858695	128.91665083936186	109.39537765629666	449.0034157260052	none_recorded		False
Candida__529759at2759__code12	InternalNode1	0.5181227930556708	1.154589851600752	1.1643442890493407	0.0008215802795348282	-0.0004547313578768808	23.856453754781796	24.53965869292051	36.82763967197525	none_recorded		False
Candida__530014at2759__code12	F5482	0.8411648763599896	2.078839331051855	2.090991343984067	0.0018186220986535773	-0.0008983746838566731	124.01764885523244	77.04945839529591	370.7585467278377	none_recorded		False
Candida__538728at2759__code12	F5479	2.208092658242807	5.053567645208899	5.125429662111921	0.004361129451808665	-0.0025652729959801945	70.94825522967494	42.82984213116106	314.65889584852584	none_recorded		False
Candida__538952at2759__code12	F5479	1.2661453152758568	2.017346727571067	2.0233305588461152	0.0010547609012974135	-0.00013372448074733256	63.75877198864055	40.60813091089676	245.74198587916408	none_recorded		False
Candida__539632at2759__code12	InternalNode1	0.6242251482200337	0.9804637333021057	0.9840566737289497	0.0003369774517523183	-0.00017160433117169305	48.039218166115916	56.818507564605625	133.87636391993465	none_recorded		False
Candida__540946at2759__code12	F5479	0.863523766748875	1.696706462883101	1.7046779408514565	0.001429712885965273	-0.00034960432594743907	56.689209212008336	49.79936817302041	216.83023830762977	none_recorded		False
Candida__541070at2759__code12	F5479	0.892299918282544	1.911236741382012	1.9309204003660303	0.0018976656026552519	-0.0009733987985782733	41.73982660176898	22.22172735838626	160.46795450404352	none_recorded		False
Candida__554735at2759__code12	F5479	0.6220940647892085	1.872305483071551	1.8871501058589697	0.001660074474330031	-0.0007585973157802073	49.27279927081963	41.44308424610017	183.03243995856656	none_recorded		False
Candida__649304at2759__code12	InternalNode1	0.9781129347713252	2.471568490296055	2.495987733901837	0.0016279372375720413	-0.0011366783905941702	59.2381047552858	36.46009957562637	203.83443064243738	none_recorded		False
Candida__707076at2759__code12	F5479	0.5754505002261613	1.257489132756017	1.2664642394047672	0.0012865404564763594	-0.0005449736102036695	33.513761281257075	34.69836521723346	88.10820217396395	none_recorded		False
Candida__707202at2759__code12	InternalNode1	0.9564874258017452	2.030757878644993	2.044776319061509	0.0013938500865151582	-0.0005858341792190913	45.938498623376745	40.480663316124264	143.04601825558711	none_recorded		False
Candida__727964at2759__code12	InternalNode1	1.063455190164956	3.142505540872873	3.183492164493437	0.0027851798386109294	-0.002196326948251226	57.786383845008004	57.95871706345724	246.189053223241	none_recorded		False
Candida__730114at2759__code12	F5479	0.6355388162169843	1.731698519986154	1.7544367007759194	0.005245585199645575	-0.0030587222609028686	56.92814271871248	62.586974297361394	231.46098504681868	none_recorded		False
Candida__776280at2759__code12	F5482	1.2779095777275002	3.807208131795139	3.861604564795412	0.004335766037002031	-0.0027310923155710043	66.8065243660817	55.381572879966825	344.4719163835248	none_recorded		False
Candida__801816at2759__code12	F5482	1.1442023134919599	2.944777238421714	2.976180408596844	0.0007235037141981593	-0.0004228422267260612	14.943582257472144	16.718800143879207	54.83797988817537	none_recorded		False
Colletotrichum__115730at2759__code1	F1095194	0.2924371571401471	0.6391939436432041	0.6415762174808867	0.0006554843753292516	-0.00015961104054440511	30.08997717123384	71.29174169187536	66.58749638454674	none_recorded		False
Colletotrichum__129234at2759__code1	F1095194	0.6585432413021252	1.311276367185605	1.3227687829962094	0.0014860020166906907	-0.0005228976824582787	26.092372605582568	25.4431199658095	21.783174297252117	none_recorded		False
Colletotrichum__160487at2759__code1	InternalNode3	0.41353371459033533	0.8609638672500831	0.8638571279382112	0.0013744233601755695	-0.0003378946930752136	77.19998750644118	162.18655672071782	100.05748142776338	none_recorded		False
Colletotrichum__201273at2759__code1	F2283408	2.5290358531247903	4.788512641544557	4.892038957259308	0.004610057329500705	-0.003072725185575109	49.30288539885396	36.53516634064863	251.8975799585187	none_recorded		False
Colletotrichum__207567at2759__code1	F2283408	0.30542734594943893	1.006134672150826	1.0164004234057153	0.0025823947260050772	-0.0005258301457615744	13.643127026041611	31.892939716778073	26.85250961529323	none_recorded		False
Colletotrichum__260326at2759__code1	InternalNode1	0.4368749333255479	1.102600747428095	1.1157718606570064	0.0024549205716084543	-0.0006138012543033255	10.139992308085311	19.959551929176314	13.249723238527622	none_recorded		False
Colletotrichum__2852757at2759__code1	F1095194	0.3792420009674931	0.9128183363128952	0.9238773006998976	0.004927468613914243	-0.0023831559728932916	57.275599761026115	86.99642698316529	106.64536399630924	none_recorded		False
Colletotrichum__288615at2759__code1	F1095194	0.6093869870001843	1.555152526609148	1.5730767345746515	0.007717388146375015	-0.003982141934102401	107.66520400537502	115.45207246214795	145.32750497692996	none_recorded		False
Colletotrichum__319730at2759__code1	F1095194	0.4317542980367556	0.9446723174807002	0.9572658052765745	0.002511788272386184	-0.0017745497575560876	40.20542897193991	53.0042870818952	98.79364778276522	none_recorded		False
Colletotrichum__340246at2759__code1	InternalNode7	0.3579318294277123	0.8331124245671304	0.8375280459041121	0.004188984719803557	-0.0007881429428380216	65.88045479049106	169.81072756525737	150.60010683950713	none_recorded		False
Colletotrichum__345792at2759__code1	InternalNode7	0.30776360035431033	0.4150156902479882	0.4254881897341258	0.005498267637449317	-0.0037464015081241087	21.23094205403595	42.87016687676305	69.02371259917209	none_recorded		False
Colletotrichum__352891at2759__code1	F474922	0.4056375668239158	1.161290546168891	1.1735459908383397	0.0013639857818361634	-0.0008134580002661096	28.181833245097778	36.82062580057004	48.935904796424666	none_recorded		False
Colletotrichum__3643464at2759__code1	F474922	0.7159231241225643	1.849373937901919	1.8574200102771086	0.0021199118982622167	-0.0005013059362681815	55.55921568321992	102.49864343376885	120.60273599460652	none_recorded		False
Colletotrichum__4613677at2759__code1	InternalNode3	0.3998424417420529	0.6189279892062614	0.6194570078597781	0.00011932665711356094	-3.944336185668362e-06	11.148025698706306	27.640635028575616	35.92460697664751	none_recorded		False
Colletotrichum__4695236at2759__code1	F2283408	0.4553387078650955	0.9833309956360644	1.0006486883434862	0.02154903340669989	-0.010884228082431946	134.01692147398535	189.93138619983984	297.4961787799184	none_recorded		False
Colletotrichum__4747214at2759__code1	F474922	0.8438896230836969	2.64583338254078	2.6744443281196326	0.0011570505507734197	-0.000486588889543782	16.157623919866182	10.236968192779386	13.878445713527299	none_recorded		False
Colletotrichum__4764044at2759__code1	F474922	0.5598371176747917	1.12707212074532	1.1375678773011257	0.0031161672341113444	-0.001528231885004061	58.285834824173435	72.05536625241166	105.34059385459659	none_recorded		False
Colletotrichum__4810093at2759__code1	InternalNode2	0.6966623903357271	1.727738841876612	1.7387895009598289	0.0028754486147590796	-0.0010205125981883612	74.85788367046553	97.73699275114905	167.85620714058405	none_recorded		False
Colletotrichum__4813267at2759__code1	InternalNode3	0.7543742691209226	1.837841784723346	1.8468306230222309	0.0026179369942838093	-0.0008769704782025656	97.88132248135116	132.63590985592054	125.49593100315178	none_recorded		False
Colletotrichum__4823929at2759__code1	F1095194	0.6030009076335023	1.501360329821872	1.5181049618285851	0.00479430178165785	-0.0025129703572019935	65.44092201027706	88.42706957382052	210.53099072467467	none_recorded		False
Colletotrichum__4837017at2759__code1	InternalNode7	0.32410865918757553	1.143487284737498	1.1543148678975383	0.0015113998917968274	-0.0007432484576384013	31.95634685915661	43.93484394255165	75.30941904958786	none_recorded		False
Colletotrichum__4838864at2759__code1	F1095194	0.658610998649826	1.588456343615225	1.6005580299263107	0.004106109356143861	-0.0017587345992069459	113.27010384096411	113.97757628353884	187.95954802163487	none_recorded		False
Colletotrichum__4843240at2759__code1	InternalNode3	0.6283586988598677	1.458536908984001	1.4679465464099843	0.005852161934853939	-0.0015804817821845063	120.22944378283592	151.81901338941407	227.07775270958246	none_recorded		False
Colletotrichum__4843824at2759__code1	F474922	0.8499696370731874	2.493353413812771	2.5130024179809354	0.0016394534209211997	-0.0004350839155904396	18.113680998582367	21.289115588546792	29.54686414138314	none_recorded		False
Colletotrichum__4867008at2759__code1	InternalNode2	0.49972575703067873	1.522424008607315	1.5387922284835258	0.0018571983350739174	-0.0008107072387701919	26.2366653722745	34.35322823340334	75.27140695026765	none_recorded		False
Colletotrichum__4888252at2759__code1	F474922	0.5845827591105408	1.272956376111723	1.2850131441636383	0.010260337974614231	-0.003044603316084249	83.33566322487422	145.50701300308356	143.99672245621696	none_recorded		False
Colletotrichum__4896098at2759__code1	F2283408	0.40507082493943203	1.219871940668622	1.2299400682848953	0.0016383222034619394	-0.0006271282370562403	21.420505513422768	45.72495335379017	54.40717567609431	none_recorded		False
Colletotrichum__4900375at2759__code1	InternalNode3	0.6446469299930973	1.402965115865918	1.415791800529668	0.0029276300710989744	-0.0009824895564634062	34.48158740518238	52.61427017659389	77.63931346017671	none_recorded		False
Colletotrichum__4908955at2759__code1	F1095194	19.372278809480296	62.23803176604981	65.63380628792349	0.033083485410315916	-0.03246189171386504	74.2676664896926	40.86652542838556	300.659947242174	none_recorded		False
Colletotrichum__4911644at2759__code1	InternalNode3	0.5117021677884268	1.362440338922282	1.3752854768080895	0.005332716942575644	-0.0025901399112626677	75.16019366056389	138.8801912716208	121.60458549753275	none_recorded		False
Colletotrichum__4940884at2759__code1	InternalNode3	0.6685024968077454	1.247716327752565	1.2581355958635998	0.014501872667096904	-0.004064217057020869	194.14452394389446	255.5517793509025	310.1105292691991	none_recorded		False
Colletotrichum__4969018at2759__code1	F2283408	0.18337467513988812	0.3385418525597427	0.3451439965471899	0.00673780569286464	-0.003981388626471016	39.94675338211164	75.23042497977076	145.4273063694627	none_recorded		False
Colletotrichum__4969636at2759__code1	F2283408	0.37107334385719865	1.433173231066645	1.4454578504370696	0.002335505238534097	-0.0011139699395243952	41.279303752033684	68.9573827271006	81.29233330430316	none_recorded		False
Colletotrichum__4969990at2759__code1	F1095194	0.4600147992040707	0.8944043653004317	0.8951704078368394	0.00035891563129553106	-1.1222643479413819e-05	26.850771128861652	71.87718896301794	31.590066221658617	none_recorded		False
Colletotrichum__4970387at2759__code1	InternalNode3	0.9719508305903215	2.023484813720561	2.0319113517901783	0.0005402934336871112	-0.0001386030839967134	30.74964904135436	25.80090543115034	40.95567790369773	none_recorded		False
Colletotrichum__4970538at2759__code1	InternalNode7	0.4688737895205186	1.393728334177893	1.407204397494103	0.009312987653174787	-0.0038899083083379082	116.58100013125295	186.364928077699	188.30611500870327	none_recorded		False
Colletotrichum__4971272at2759__code1	InternalNode1	0.37723336758614523	0.713742174242451	0.7180480450292082	0.0017706065432321338	-0.0004464180897230108	31.595625884834135	71.8567585069568	46.39904805918968	none_recorded		False
Colletotrichum__4974767at2759__code1	F1095194	0.6399051822754477	1.958650985711993	1.9700916689646415	0.00033187092299158394	-0.00013677768379238842	14.606520669221936	11.984310503140023	21.701155305580187	none_recorded		False
Colletotrichum__4975094at2759__code1	F474922	0.4517176054825181	1.053327893942644	1.0590774581941522	0.0035460193266771967	-0.0010592859780444996	69.58510369197938	187.99260567658712	119.23994040150319	none_recorded		False
Colletotrichum__4976279at2759__code1	F2283408	0.5335925178409893	2.393963582669723	2.4224598775423956	0.005296123758853355	-0.0025413713710804586	75.85974288127272	82.54130313316455	182.6311141874512	none_recorded		False
Colletotrichum__4977163at2759__code1	InternalNode7	0.583621481772908	1.284952571753004	1.2932046401993262	0.000893544875225416	-0.0003460872057985398	23.842552566481345	33.32058033178782	50.55145597261412	none_recorded		False
Colletotrichum__4977863at2759__code1	F1095194	0.5107331856443804	1.466349121676771	1.4785254161496129	0.004670233679462399	-0.0018656666779861553	65.31055956704404	137.16481131775072	184.9192230824674	none_recorded		False
Colletotrichum__4983000at2759__code1	F474922	0.5886160741249435	2.169932497975541	2.217351922013974	0.013648080534039764	-0.007448797051438305	71.80861556336822	65.41154332660608	248.51338087506247	none_recorded		False
Colletotrichum__4985971at2759__code1	F474922	0.4492432632795815	1.084432730492173	1.0903955589079721	0.0012905687367492646	-0.0003893839989359549	28.49181719505259	67.07771722993903	58.81929075567996	none_recorded		False
Colletotrichum__4986044at2759__code1	InternalNode3	1.177304069746933	2.766857222589896	2.7866169223217887	0.0034778015506162774	-0.0011725539616236347	101.8168139553245	77.07415545469576	186.01602609192287	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis		False
Colletotrichum__4987397at2759__code1	F1095194	0.9349741129843964	2.42259963709967	2.4431219471230867	0.007425062231050106	-0.0030566516743419925	195.19555497218698	143.60119693442084	346.43225257165614	none_recorded		False
Colletotrichum__4988239at2759__code1	F474922	0.5612106630277429	1.418152761528958	1.4270980577229266	0.004363968042525812	-0.001748866930938675	154.0983403155824	176.36496194710526	239.30669866384414	none_recorded		False
Colletotrichum__4999134at2759__code1	F2283408	0.45106368976787253	1.153838683985959	1.159830724329792	0.007701599806750892	-0.002189430841099238	167.22118941476583	392.79375670939044	173.93149186903975	none_recorded		False
Colletotrichum__5000045at2759__code1	InternalNode3	0.42280940227040487	1.147745910991284	1.156682922334919	0.002606829748401651	-0.0007741540821371018	37.240917079865994	64.09489694176182	51.293022690686485	none_recorded		False
Colletotrichum__5000152at2759__code1	F474922	0.580123649971775	1.382621168384961	1.3872011459973828	0.002776228391667246	-0.0004966168999089859	84.70355406507588	191.31525106662957	129.68535872000575	none_recorded		False
Colletotrichum__5000362at2759__code1	F474922	0.46547371801011245	0.939049326536636	0.9426190911173871	0.002321175017641508	-0.0004897410981357098	66.4659061128259	177.12084085665447	122.01157790908292	none_recorded		False
Colletotrichum__5000371at2759__code1	InternalNode3	0.701415616566324	1.768873615621293	1.7815738419027536	0.002729866960180516	-0.0013041921602052753	99.94051070296973	101.91579608759093	308.4684559709831	none_recorded		False
Colletotrichum__5000452at2759__code1	InternalNode3	0.34966291879594286	0.7287111968493635	0.7305808089721226	0.0012037329142913222	-8.403532820011606e-05	33.24141190593309	70.84639828418176	55.28757979000693	none_recorded		False
Colletotrichum__5000476at2759__code1	InternalNode7	0.29173228807857676	0.6280106648369762	0.632113272554366	0.001622120988486131	-0.00046880752370270784	26.120180711491685	71.46208343260105	46.258971218681836	none_recorded		False
Colletotrichum__5000743at2759__code1	F474922	0.788133858212309	2.603435752593015	2.642606372180117	0.0019229832096243626	-0.0011729090811058995	20.38236883428044	15.818929692754637	28.442849832437332	none_recorded		False
Colletotrichum__5000823at2759__code1	F1095194	0.5811423970051521	1.622355232550002	1.6381183554681957	0.005384709601457871	-0.0030495865239572595	133.16529624190662	146.3468990663032	288.5936925699216	none_recorded		False
Colletotrichum__5000870at2759__code1	F474922	0.5861197598141413	1.344588924587858	1.3547225729357464	0.006407268700058921	-0.0019834308295685332	112.03725561685042	160.68724857144935	198.11731252242953	none_recorded		False
Colletotrichum__5000986at2759__code1	F1095194	0.38358927343293125	1.219475192914641	1.2302658875780332	0.005439163028313487	-0.0019026340387426899	73.49259650799104	119.72426077763612	185.27440939098324	none_recorded		False
Colletotrichum__5001156at2759__code1	InternalNode3	0.7638515036862503	1.672916736142033	1.6882368820575084	0.0030461531996479607	-0.00117620500486737	47.78654324036688	57.449832706533925	97.88158054755786	none_recorded		False
Colletotrichum__5001273at2759__code1	InternalNode1	0.8617551030766951	2.834512473457498	2.868147188647792	0.0016519658638571855	-0.0007870704962442687	25.95139607537203	24.64517310498195	39.63882278356823	none_recorded		False
Colletotrichum__5001280at2759__code1	InternalNode3	0.3807269293346961	1.03255492379707	1.040471119576483	0.006072147049053456	-0.002003383631745237	101.19811696195484	180.88464336792003	219.48190419149705	none_recorded		False
Colletotrichum__5001318at2759__code1	F80884	0.3413817238811933	0.7994093280192537	0.8057367629701478	0.0034266273041794193	-0.0017205243339049048	99.26217190773514	149.00235436035746	104.53798199602443	none_recorded		False
Colletotrichum__5001413at2759__code1	F1095194	0.7208230126002884	1.995445254212457	2.012662917321998	0.0017295237371399708	-0.0008557971791560703	49.12047593182024	40.986283035190354	93.09794040623274	none_recorded		False
Colletotrichum__5001473at2759__code1	InternalNode7	0.5796151249101594	0.9302425667956451	0.9372121658691057	0.000726935030002096	-0.0002594917400529084	14.506444855080758	19.392732729504473	11.183836588472218	none_recorded		False
Colletotrichum__5001660at2759__code1	F474922	0.4450596059728693	1.449305591850467	1.465645764297936	0.003076498869631905	-0.0024159379363482003	75.95698535629799	96.41507323664428	236.3510540116995	none_recorded		False
Colletotrichum__5001734at2759__code1	F474922	0.6179643220383018	1.14391179765772	1.145895034974573	0.0002442885875098	-3.235883468732936e-05	30.972678448307533	36.1671495636067	37.859498374489704	none_recorded		False
Colletotrichum__5001941at2759__code1	F1095194	0.6402846888895142	1.872343314816907	1.8804882925353117	0.0037798004914293415	-0.0006170580400066683	72.88601685428785	121.00160254515504	146.0176961964462	none_recorded		False
Colletotrichum__5002334at2759__code1	InternalNode2	0.6395878685350034	1.684756215159408	1.6991340983861503	0.001982821612728003	-0.0010259429614052351	52.456978943042486	64.2688826971521	121.56315698798426	none_recorded		False
Colletotrichum__5002573at2759__code1	InternalNode3	0.7071396909715093	2.058678033506147	2.0665819155208527	0.0011307259269415226	-0.0002809014181366365	68.27965430053246	73.68186665493522	108.28557683357803	none_recorded		False
Colletotrichum__5003022at2759__code1	InternalNode7	0.4946588484257903	1.31578862547597	1.3255064430584906	0.005900758601455891	-0.0018748924367173458	68.78922102350043	183.09790594921287	134.73741707304725	none_recorded		False
Colletotrichum__5003192at2759__code1	F2283408	0.499115144480986	1.717689565227598	1.7336149799083882	0.004253578270436265	-0.0016562673954467755	70.93835512004262	88.4337284566327	194.3413445548731	none_recorded		False
Colletotrichum__5003205at2759__code1	F474922	0.5667572894905482	1.251361518015696	1.2605124340495188	0.011860265482027899	-0.003292219393188134	144.35270444162234	296.21125944449705	329.2097758650016	none_recorded		False
Colletotrichum__5003856at2759__code1	F2283408	0.434447762752035	1.203121214604049	1.2102737749959682	0.001428605753062584	-0.0003553033043317555	24.184510420550396	50.650269465768815	59.508020374122225	none_recorded		False
Colletotrichum__5003972at2759__code1	F474922	0.9128442843492631	2.162286232147107	2.1719227123455647	0.0007694430046285561	-0.00013993887978358543	21.73889000083136	26.96466437809886	69.16636206869725	none_recorded		False
Colletotrichum__5004118at2759__code1	F474922	0.5426725057716272	1.226067925988407	1.2323975698009624	0.0019176528148818761	-0.0003364307322044624	38.78391312981876	57.969796180540015	79.9672338626965	none_recorded		False
Colletotrichum__5004265at2759__code1	F474922	0.5614658477588238	1.282358182296352	1.289218850089815	0.0022365826853274484	-0.0003562502447493898	47.54898235820929	50.98762192204231	93.90862536523719	none_recorded		False
Colletotrichum__5004327at2759__code1	F474922	0.6319122816252828	1.673780904918262	1.6905109110861456	0.008451118108496303	-0.0030694267406943254	95.17428114694121	147.0744211648289	319.3524807912181	none_recorded		False
Colletotrichum__5004391at2759__code1	F474922	0.41956742974011024	1.033187961568916	1.0423945694421222	0.010649499399733031	-0.0036373437105794437	124.82380993323932	254.97500910859344	279.6287963369941	none_recorded		False
Colletotrichum__5004478at2759__code1	F474922	0.5861987228997748	1.268061661078803	1.2855201339515674	0.006805480094953964	-0.0035444683371679275	52.762715543950435	82.38737569965315	98.15553871405382	none_recorded		False
Colletotrichum__5004599at2759__code1	F2283408	0.4122274502144116	1.403809494391272	1.412819584762998	0.00344605361988215	-0.0011997180899925297	99.03736754060083	138.1196772525518	244.92743484631865	none_recorded		False
Colletotrichum__5005010at2759__code1	InternalNode3	0.5923134825627935	1.148885388306715	1.1577125544666107	0.0008889871107840008	-0.0003901470912524019	21.795491360293113	25.667580672475538	22.836019970986854	none_recorded		False
Colletotrichum__5005174at2759__code1	F1095194	0.3291541483646841	1.019962845827427	1.0309969692004433	0.002124271622278684	-0.0007455250124621671	19.941357343370782	35.71959906193115	54.78746357571322	none_recorded		False
Colletotrichum__5005196at2759__code1	InternalNode3	0.5261792061697248	1.058876437079228	1.0622050505495428	0.001280250041418185	-0.00022039495888748206	72.52452196389459	102.30591507518875	108.69071191888543	none_recorded		False
Colletotrichum__5005215at2759__code1	InternalNode3	0.24031879532707298	0.6854129214070079	0.6921461950825524	0.0038214075302676065	-0.00185421147125453	65.67008677190006	120.91095416647386	182.14232477762835	none_recorded		False
Colletotrichum__5005217at2759__code1	F2283408	0.4993288614238805	1.266986394026354	1.2735467593211336	0.0028801908974855905	-0.0005639710407194798	49.7489476548717	98.93806261700684	109.67324171668588	none_recorded		False
Colletotrichum__5005274at2759__code1	InternalNode1	0.5352553486198142	0.8671044954123666	0.874375983238151	0.002864315294118569	-0.0009700987379801518	40.65531028172927	77.97675715711603	124.74849495158333	none_recorded		False
Colletotrichum__5005697at2759__code1	F474922	0.4797069975670504	1.382067040039307	1.3912600267107469	0.0029059964772386593	-0.0009137934348473209	48.67921869519614	97.89163351173556	94.42858115859235	none_recorded		False
Colletotrichum__5005750at2759__code1	InternalNode1	0.4768443260773446	0.5899007154224515	0.596504553259631	0.0010727719914029876	-0.0005411686649949843	14.59085069914613	22.202836619547043	19.856120844624	none_recorded		False
Colletotrichum__5005892at2759__code1	InternalNode3	0.5963891508024574	1.367352666921661	1.373462794554176	0.0017844491489995562	-0.00040964519166664104	62.44969215134279	89.82962936865079	134.76954827307645	none_recorded		False
Colletotrichum__5006326at2759__code1	F474922	0.3603495023757277	0.9184567554119879	0.9273026406889252	0.005927944238464988	-0.0017170231631098432	52.94319928788627	107.24682716524057	98.93968018549094	none_recorded		False
Colletotrichum__5006412at2759__code1	InternalNode2	0.3589128355996189	1.004982738843033	1.0124427205260884	0.004367088679828157	-0.0013316151053004432	68.5900759803626	135.9347457494223	177.6528833967368	none_recorded		False
Colletotrichum__5011777at2759__code1	F1095194	0.7409129970704476	1.559121198786758	1.5648339064015142	0.002482315603629104	-0.0005160247137609986	96.68808772414923	156.4104457692847	239.73663154799942	none_recorded		False
Colletotrichum__5013042at2759__code1	F1095194	0.32221991662018024	1.878805110453146	1.9067629137690907	0.005602263748187397	-0.0025522938276481	44.709482392260725	53.03965727284594	110.12323534970847	none_recorded		False
Colletotrichum__5013067at2759__code1	InternalNode7	0.19930001000798797	0.2864791221633595	0.2942528467581792	0.007093026849361195	-0.004291300283512101	21.94441373767995	43.51998022088446	80.50827444292236	none_recorded		False
Colletotrichum__5013259at2759__code1	F1095194	0.3596232475467532	1.064788197732226	1.0742024196788136	0.0005739439488934295	-0.00028312950234976597	14.670801478469002	18.50970595576814	34.22017822633347	none_recorded		False
Colletotrichum__5013539at2759__code1	InternalNode2	2.044457590899675	4.011924811442754	4.108798490788204	0.011191303166015132	-0.0076879210228071315	70.67317538742736	50.760890443495555	232.93991751408248	none_recorded		False
Colletotrichum__5013726at2759__code1	F2283408	0.4297400107669047	1.04158468196006	1.0487504121394018	0.0010505906996058911	-0.00039902042590256315	20.628471828218153	42.92748476504312	35.32368189626982	none_recorded		False
Colletotrichum__5013738at2759__code1	F474922	0.3735438245334163	0.9888836859553481	0.9978154328278405	0.001421307814098327	-0.0007024605163223896	30.354474494274882	46.47062826638239	39.67578141870354	none_recorded		False
Colletotrichum__5013992at2759__code1	F474922	0.8187760106781109	1.980656379162255	1.9836583015719977	0.0007793671047693351	-8.445506773568923e-05	96.89737515289289	121.60367701762243	165.86243935990478	none_recorded		False
Colletotrichum__5014007at2759__code1	InternalNode3	0.6798078853161756	1.475059015191712	1.4810451562512281	0.0035750157630900503	-0.0005163716359675163	101.30460425480123	123.17365893522037	144.21320651372025	none_recorded		False
Colletotrichum__5015403at2759__code1	InternalNode3	0.49687477531053936	1.809850204884713	1.8290778157708767	0.002929196523837163	-0.001741928098454082	47.57002531690932	70.45476830648977	90.97498392235548	none_recorded		False
Colletotrichum__5015647at2759__code1	InternalNode3	0.6808413839297309	1.811382088019503	1.8207038706960454	0.0067710614421230275	-0.0012594982654263731	180.3578203492125	189.98023259303227	318.1739645871985	none_recorded		False
Colletotrichum__5015712at2759__code1	F474922	0.4119331519138757	1.272309212268472	1.2820953744249783	0.0036571755599652533	-0.0009050793569258531	53.06062597374694	68.59598523038403	128.1027324744682	none_recorded		False
Colletotrichum__5015742at2759__code1	InternalNode3	0.8464677256338773	1.86991599987093	1.877713604577111	0.0015322766139433952	-0.000504146356433921	90.00394101074289	115.89074753472505	169.47723881380716	none_recorded		False
Colletotrichum__5015876at2759__code1	F474922	0.7259445430463917	2.109254632252609	2.1261086512798872	0.0028443835471989587	-0.0016829144178700517	117.33419102807784	90.49711011573345	214.78300425950147	none_recorded		False
Colletotrichum__5017019at2759__code1	InternalNode3	0.6159418362153011	1.234393231005104	1.2375281297615095	0.0009280758713430259	-0.00011699021251843078	52.200199478490504	77.02264233627966	81.47043090660463	none_recorded		False
Colletotrichum__5018803at2759__code1	F474922	1.0607483776171298	2.341451628934732	2.359875687516603	0.004782592975971056	-0.0028700986276817275	140.34903524609945	192.8559172044006	438.3313424800508	none_recorded		False
