marker	genus_label	translation_table	policy	taxa	pairs	pairs_at_least_100_codons	minimum_shared_codons	median_codon_difference_fraction	maximum_codon_difference_fraction	median_amino_acid_difference_fraction	maximum_amino_acid_difference_fraction	median_third_position_difference_fraction	maximum_third_position_difference_fraction
4896098at2759	Serendipita	1	all_aligned	5	10	10	183	0.6202185792349727	0.696078431372549	0.13114754098360656	0.16176470588235295	0.5382513661202186	0.6372549019607843
4896098at2759	Tilletia	1	all_aligned	5	10	10	200	0.425	0.51	0.03	0.1	0.3781094527363184	0.435
4896098at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	200	0.425	0.51	0.03	0.1	0.3781094527363184	0.435
4896098at2759	Cryptococcus	1	all_aligned	10	45	45	192	0.5416666666666666	0.7044334975369458	0.14583333333333334	0.19704433497536947	0.4739583333333333	0.6274509803921569
4896098at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	192	0.5416666666666666	0.7044334975369458	0.14583333333333334	0.19704433497536947	0.4739583333333333	0.6274509803921569
4896098at2759	Wallemia	1	all_aligned	4	6	6	184	0.5489130434782609	0.6630434782608695	0.04891304347826087	0.059782608695652176	0.5163043478260869	0.6467391304347826
4896098at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	184	0.5489130434782609	0.6630434782608695	0.04891304347826087	0.059782608695652176	0.5163043478260869	0.6467391304347826
4896098at2759	Umbelopsis	1	all_aligned	4	6	6	189	0.5434816919191919	0.5706806282722513	0.06271815008726003	0.10606060606060606	0.4933862433862434	0.5392670157068062
4896098at2759	Umbelopsis	1	exclude_recorded_annotation_gene_label_flags	4	6	6	189	0.5434816919191919	0.5706806282722513	0.06271815008726003	0.10606060606060606	0.4933862433862434	0.5392670157068062
4900375at2759	Aspergillus	1	all_aligned	10	45	45	100	0.4824120603015075	0.5829145728643216	0.20588235294117646	0.27450980392156865	0.35678391959798994	0.4824120603015075
4900375at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	100	0.4824120603015075	0.5829145728643216	0.20588235294117646	0.27450980392156865	0.35678391959798994	0.4824120603015075
4900375at2759	Colletotrichum	1	all_aligned	10	45	45	208	0.4807692307692308	0.5769230769230769	0.10096153846153846	0.1346153846153846	0.4182692307692308	0.5288461538461539
4900375at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	208	0.4807692307692308	0.5769230769230769	0.10096153846153846	0.1346153846153846	0.4182692307692308	0.5288461538461539
4900375at2759	Fusarium	1	all_aligned	10	45	45	208	0.46153846153846156	0.5480769230769231	0.07211538461538461	0.10096153846153846	0.40865384615384615	0.5144230769230769
4900375at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	208	0.46153846153846156	0.5480769230769231	0.07211538461538461	0.10096153846153846	0.40865384615384615	0.5144230769230769
4900375at2759	Trichoderma	1	all_aligned	10	45	45	197	0.41116751269035534	0.49038461538461536	0.04326923076923077	0.0673076923076923	0.3701923076923077	0.46153846153846156
4900375at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	197	0.41116751269035534	0.49038461538461536	0.04326923076923077	0.0673076923076923	0.3701923076923077	0.46153846153846156
4900375at2759	Saccharomyces	1	all_aligned	7	21	21	202	0.41089108910891087	0.4752475247524752	0.07920792079207921	0.11386138613861387	0.3465346534653465	0.4158415841584158
4900375at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	7	21	21	202	0.41089108910891087	0.4752475247524752	0.07920792079207921	0.11386138613861387	0.3465346534653465	0.4158415841584158
4900375at2759	Candida	12	all_aligned	4	6	6	208	0.6225961538461539	0.6778846153846154	0.25240384615384615	0.2644230769230769	0.5168269230769231	0.5721153846153846
4900375at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	208	0.6225961538461539	0.6778846153846154	0.25240384615384615	0.2644230769230769	0.5168269230769231	0.5721153846153846
4900375at2759	Amanita	1	all_aligned	7	21	21	154	0.6565656565656566	0.94375	0.16216216216216217	0.8125	0.5675675675675675	0.79375
4900375at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	7	21	21	154	0.6565656565656566	0.94375	0.16216216216216217	0.8125	0.5675675675675675	0.79375
4900375at2759	Suillus	1	all_aligned	10	45	45	185	0.19902912621359223	0.2810810810810811	0.038834951456310676	0.06796116504854369	0.16019417475728157	0.2594594594594595
4900375at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	185	0.19902912621359223	0.2810810810810811	0.038834951456310676	0.06796116504854369	0.16019417475728157	0.2594594594594595
4900375at2759	Malassezia	1	all_aligned	4	6	6	206	0.7336311617653957	0.7961165048543689	0.3567961165048544	0.41262135922330095	0.619858355611838	0.6747572815533981
4900375at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	206	0.7336311617653957	0.7961165048543689	0.3567961165048544	0.41262135922330095	0.619858355611838	0.6747572815533981
4900375at2759	Microbotryum	1	all_aligned	4	6	6	199	0.2185929648241206	0.3316582914572864	0.045226130653266326	0.09045226130653267	0.18090452261306533	0.2663316582914573
4900375at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	199	0.2185929648241206	0.3316582914572864	0.045226130653266326	0.09045226130653267	0.18090452261306533	0.2663316582914573
4900375at2759	Serendipita	1	all_aligned	5	10	10	165	0.6179245283018868	0.9575757575757575	0.2099056603773585	0.8181818181818182	0.5283018867924528	0.7575757575757576
4900375at2759	Tilletia	1	all_aligned	5	10	10	206	0.46411483253588515	0.6504854368932039	0.14354066985645933	0.2087378640776699	0.3684210526315789	0.5728155339805825
4900375at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	206	0.46411483253588515	0.6504854368932039	0.14354066985645933	0.2087378640776699	0.3684210526315789	0.5728155339805825
4900375at2759	Cryptococcus	1	all_aligned	10	45	45	212	0.6320754716981132	0.7641509433962265	0.17452830188679244	0.29245283018867924	0.5188679245283019	0.660377358490566
4900375at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	212	0.6320754716981132	0.7641509433962265	0.17452830188679244	0.29245283018867924	0.5188679245283019	0.660377358490566
4900375at2759	Wallemia	1	all_aligned	4	6	6	205	0.5682926829268293	0.6097560975609756	0.16097560975609757	0.16585365853658537	0.526829268292683	0.5560975609756098
4900375at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	205	0.5682926829268293	0.6097560975609756	0.16097560975609757	0.16585365853658537	0.526829268292683	0.5560975609756098
4908955at2759	Aspergillus	1	all_aligned	10	45	45	310	0.5691318327974276	0.6561514195583596	0.1069182389937107	0.167192429022082	0.5258064516129032	0.5993690851735016
4908955at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	310	0.5691318327974276	0.6561514195583596	0.1069182389937107	0.167192429022082	0.5258064516129032	0.5993690851735016
4908955at2759	Colletotrichum	1	all_aligned	10	45	45	276	0.3415384615384615	0.8514492753623188	0.06461538461538462	0.677536231884058	0.2953846153846154	0.6304347826086957
4908955at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	276	0.3415384615384615	0.8514492753623188	0.06461538461538462	0.677536231884058	0.2953846153846154	0.6304347826086957
4908955at2759	Fusarium	1	all_aligned	10	45	45	272	0.453416149068323	0.8461538461538461	0.10248447204968944	0.6959706959706959	0.3944099378881988	0.6544117647058824
4908955at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	272	0.453416149068323	0.8461538461538461	0.10248447204968944	0.6959706959706959	0.3944099378881988	0.6544117647058824
4908955at2759	Trichoderma	1	all_aligned	10	45	45	320	0.41875	0.49074074074074076	0.10493827160493827	0.15170278637770898	0.359375	0.43209876543209874
4908955at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	320	0.41875	0.49074074074074076	0.10493827160493827	0.15170278637770898	0.359375	0.43209876543209874
4908955at2759	Saccharomyces	1	all_aligned	8	28	28	238	0.5176056338028169	0.9336099585062241	0.19257663732284447	0.7759336099585062	0.4165122312824314	0.743801652892562
4908955at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	7	21	21	280	0.5035714285714286	0.5658362989323843	0.18309859154929578	0.2049469964664311	0.40492957746478875	0.45195729537366547
4908955at2759	Candida	12	all_aligned	4	6	6	265	0.6839622641509434	0.8955223880597015	0.387667290852013	0.7094339622641509	0.5654619239568581	0.7313432835820896
4908955at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	265	0.6839622641509434	0.8955223880597015	0.387667290852013	0.7094339622641509	0.5654619239568581	0.7313432835820896
4908955at2759	Amanita	1	all_aligned	5	10	10	296	0.5963010446343779	0.6388888888888888	0.12415824915824916	0.1656441717791411	0.5444725028058361	0.5802469135802469
4908955at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	5	10	10	296	0.5963010446343779	0.6388888888888888	0.12415824915824916	0.1656441717791411	0.5444725028058361	0.5802469135802469
4908955at2759	Suillus	1	all_aligned	10	45	45	301	0.18691588785046728	0.28134556574923547	0.036544850498338874	0.07308970099667775	0.16611295681063123	0.24770642201834864
4908955at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	301	0.18691588785046728	0.28134556574923547	0.036544850498338874	0.07308970099667775	0.16611295681063123	0.24770642201834864
4908955at2759	Naganishia	1	all_aligned	4	6	6	201	0.6912593550771504	0.8308457711442786	0.3343342880901783	0.6268656716417911	0.5870832753744146	0.6824817518248175
4908955at2759	Naganishia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	201	0.6912593550771504	0.8308457711442786	0.3343342880901783	0.6268656716417911	0.5870832753744146	0.6824817518248175
4908955at2759	Malassezia	1	all_aligned	5	10	10	289	0.7009186685386427	0.7551724137931034	0.41522988505747127	0.45396825396825397	0.5803364753609355	0.6379310344827587
4908955at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	289	0.7009186685386427	0.7551724137931034	0.41522988505747127	0.45396825396825397	0.5803364753609355	0.6379310344827587
4908955at2759	Microbotryum	1	all_aligned	4	6	6	321	0.19003115264797507	0.3333333333333333	0.0264797507788162	0.04672897196261682	0.16666666666666666	0.29595015576323985
4908955at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	321	0.19003115264797507	0.3333333333333333	0.0264797507788162	0.04672897196261682	0.16666666666666666	0.29595015576323985
4908955at2759	Serendipita	1	all_aligned	5	10	10	266	0.5934918709051201	0.9097744360902256	0.09076923076923077	0.6776556776556777	0.5546420771657365	0.7218045112781954
4908955at2759	Tilletia	1	all_aligned	5	10	10	323	0.35802469135802467	0.42724458204334365	0.046296296296296294	0.07739938080495357	0.3333333333333333	0.4024767801857585
4908955at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	323	0.35802469135802467	0.42724458204334365	0.046296296296296294	0.07739938080495357	0.3333333333333333	0.4024767801857585
4908955at2759	Cryptococcus	1	all_aligned	9	36	36	312	0.25	0.6718266253869969	0.033950617283950615	0.22115384615384615	0.220679012345679	0.5878594249201278
4908955at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	9	36	36	312	0.25	0.6718266253869969	0.033950617283950615	0.22115384615384615	0.220679012345679	0.5878594249201278
4908955at2759	Wallemia	1	all_aligned	4	6	6	315	0.5619047619047619	0.6222222222222222	0.08571428571428572	0.09841269841269841	0.526984126984127	0.5904761904761905
4908955at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	315	0.5619047619047619	0.6222222222222222	0.08571428571428572	0.09841269841269841	0.526984126984127	0.5904761904761905
4908955at2759	Umbelopsis	1	all_aligned	4	6	6	225	0.6719818614332441	0.88	0.38094707106749925	0.7155555555555555	0.5665870570107858	0.6888888888888889
4911644at2759	Aspergillus	1	all_aligned	10	45	45	962	0.5586708203530634	0.6095534787123572	0.10684647302904564	0.1316062176165803	0.5067497403946002	0.564901349948079
4911644at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	962	0.5586708203530634	0.6095534787123572	0.10684647302904564	0.1316062176165803	0.5067497403946002	0.564901349948079
4911644at2759	Colletotrichum	1	all_aligned	10	45	45	957	0.40229885057471265	0.46812957157784746	0.034482758620689655	0.050156739811912224	0.3761755485893417	0.438871473354232
4911644at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	957	0.40229885057471265	0.46812957157784746	0.034482758620689655	0.050156739811912224	0.3761755485893417	0.438871473354232
4911644at2759	Fusarium	1	all_aligned	10	45	45	958	0.47340980187695514	0.511482254697286	0.07194994786235662	0.10020876826722339	0.4352818371607516	0.477035490605428
4911644at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	958	0.47340980187695514	0.511482254697286	0.07194994786235662	0.10020876826722339	0.4352818371607516	0.477035490605428
4911644at2759	Trichoderma	1	all_aligned	10	45	45	957	0.3684759916492693	0.42961418143899893	0.031315240083507306	0.04483837330552659	0.3455114822546973	0.39520333680917624
4911644at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	957	0.3684759916492693	0.42961418143899893	0.031315240083507306	0.04483837330552659	0.3455114822546973	0.39520333680917624
4911644at2759	Saccharomyces	1	all_aligned	7	21	21	892	0.38926174496644295	0.4563758389261745	0.04484304932735426	0.05605381165919283	0.3434004474272931	0.413677130044843
4911644at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	7	21	21	892	0.38926174496644295	0.4563758389261745	0.04484304932735426	0.05605381165919283	0.3434004474272931	0.413677130044843
4911644at2759	Candida	12	all_aligned	4	6	6	760	0.4381121576285246	0.47963206307490147	0.09114514127985082	0.10590858416945373	0.39842678574765045	0.4375821287779238
4911644at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	760	0.4381121576285246	0.47963206307490147	0.09114514127985082	0.10590858416945373	0.39842678574765045	0.4375821287779238
4911644at2759	Amanita	1	all_aligned	5	10	10	901	0.624297894743212	0.6467991169977925	0.12362591912319662	0.14396456256921372	0.5594483628578879	0.5938189845474614
4911644at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	5	10	10	901	0.624297894743212	0.6467991169977925	0.12362591912319662	0.14396456256921372	0.5594483628578879	0.5938189845474614
4911644at2759	Suillus	1	all_aligned	10	45	45	895	0.2119205298013245	0.2809110629067245	0.028199566160520606	0.0455531453362256	0.18543046357615894	0.2559652928416486
4911644at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	895	0.2119205298013245	0.2809110629067245	0.028199566160520606	0.0455531453362256	0.18543046357615894	0.2559652928416486
4911644at2759	Malassezia	1	all_aligned	5	10	10	896	0.6506090808416389	0.71875	0.27809308869001	0.29799107142857145	0.5577655057094453	0.6205357142857143
4911644at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	896	0.6506090808416389	0.71875	0.27809308869001	0.29799107142857145	0.5577655057094453	0.6205357142857143
4911644at2759	Microbotryum	1	all_aligned	4	6	6	924	0.20264888400250247	0.31788793103448276	0.03278875170205719	0.050865800865800864	0.17686961781915872	0.2823275862068966
4911644at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	924	0.20264888400250247	0.31788793103448276	0.03278875170205719	0.050865800865800864	0.17686961781915872	0.2823275862068966
4911644at2759	Serendipita	1	all_aligned	5	10	10	648	0.6341261151410335	0.6558641975308642	0.10738847758277276	0.12249443207126949	0.5917352029961056	0.6188271604938271
4911644at2759	Tilletia	1	all_aligned	5	10	10	924	0.3989247311827957	0.5162337662337663	0.05591397849462366	0.11255411255411256	0.36666666666666664	0.45995670995670995
4911644at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	924	0.3989247311827957	0.5162337662337663	0.05591397849462366	0.11255411255411256	0.36666666666666664	0.45995670995670995
4911644at2759	Cryptococcus	1	all_aligned	10	45	45	904	0.5406593406593406	0.6317530319735392	0.12087912087912088	0.14773980154355015	0.4824175824175824	0.5689084895259096
4911644at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	904	0.5406593406593406	0.6317530319735392	0.12087912087912088	0.14773980154355015	0.4824175824175824	0.5689084895259096
4911644at2759	Umbelopsis	1	all_aligned	4	6	6	924	0.49191810344827586	0.5183982683982684	0.07084825084825085	0.08874458874458875	0.4524952418271384	0.474025974025974
4911644at2759	Umbelopsis	1	exclude_recorded_annotation_gene_label_flags	4	6	6	924	0.49191810344827586	0.5183982683982684	0.07084825084825085	0.08874458874458875	0.4524952418271384	0.474025974025974
4940884at2759	Aspergillus	1	all_aligned	10	45	45	929	0.5863539445628998	0.6195536663124336	0.10897435897435898	0.1487778958554729	0.5294117647058824	0.5685441020191286
4940884at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	929	0.5863539445628998	0.6195536663124336	0.10897435897435898	0.1487778958554729	0.5294117647058824	0.5685441020191286
4940884at2759	Colletotrichum	1	all_aligned	10	45	45	857	0.5055066079295154	0.5624284077892325	0.10749185667752444	0.15138121546961325	0.4526431718061674	0.5005727376861397
4940884at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	857	0.5055066079295154	0.5624284077892325	0.10749185667752444	0.15138121546961325	0.4526431718061674	0.5005727376861397
4940884at2759	Fusarium	1	all_aligned	9	36	36	927	0.5086091027067112	0.5441810344827587	0.07601167559424171	0.08924731182795699	0.4747033741193919	0.5075431034482759
4940884at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	9	36	36	927	0.5086091027067112	0.5441810344827587	0.07601167559424171	0.08924731182795699	0.4747033741193919	0.5075431034482759
4940884at2759	Trichoderma	1	all_aligned	10	45	45	637	0.43208430913348944	0.49414519906323184	0.06573275862068965	0.09133489461358314	0.38663745892661555	0.45081967213114754
4940884at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	637	0.43208430913348944	0.49414519906323184	0.06573275862068965	0.09133489461358314	0.38663745892661555	0.45081967213114754
4940884at2759	Amanita	1	all_aligned	6	15	15	855	0.5672131147540984	0.5984682713347921	0.0787746170678337	0.10081112398609501	0.5271317829457365	0.5568927789934355
4940884at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	6	15	15	855	0.5672131147540984	0.5984682713347921	0.0787746170678337	0.10081112398609501	0.5271317829457365	0.5568927789934355
4940884at2759	Suillus	1	all_aligned	10	45	45	811	0.16911764705882354	0.2708333333333333	0.01715686274509804	0.03431372549019608	0.15318627450980393	0.24632352941176472
4940884at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	811	0.16911764705882354	0.2708333333333333	0.01715686274509804	0.03431372549019608	0.15318627450980393	0.24632352941176472
4940884at2759	Malassezia	1	all_aligned	5	10	10	767	0.6907106378443958	0.7580853816300129	0.3211068211068211	0.3650586701434159	0.6116878836567379	0.6791720569210866
4940884at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	767	0.6907106378443958	0.7580853816300129	0.3211068211068211	0.3650586701434159	0.6116878836567379	0.6791720569210866
4940884at2759	Microbotryum	1	all_aligned	4	6	6	911	0.21935161543690418	0.32894736842105265	0.02850763942766143	0.043859649122807015	0.19562291258781528	0.2996706915477497
4940884at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	911	0.21935161543690418	0.32894736842105265	0.02850763942766143	0.043859649122807015	0.19562291258781528	0.2996706915477497
4940884at2759	Tilletia	1	all_aligned	5	10	10	755	0.4072830525340562	0.5796407185628742	0.04774645712521017	0.10778443113772455	0.3719152111999451	0.5365269461077844
4940884at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	755	0.4072830525340562	0.5796407185628742	0.04774645712521017	0.10778443113772455	0.3719152111999451	0.5365269461077844
4940884at2759	Cryptococcus	1	all_aligned	10	45	45	851	0.5969802555168409	0.6521739130434783	0.1091753774680604	0.16216216216216217	0.5435540069686411	0.5895348837209302
4940884at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	851	0.5969802555168409	0.6521739130434783	0.1091753774680604	0.16216216216216217	0.5435540069686411	0.5895348837209302
4940884at2759	Wallemia	1	all_aligned	4	6	6	848	0.5742924528301887	0.6063454759106933	0.0846063454759107	0.09198113207547169	0.5377358490566038	0.5710928319623971
4940884at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	848	0.5742924528301887	0.6063454759106933	0.0846063454759107	0.09198113207547169	0.5377358490566038	0.5710928319623971
4940884at2759	Umbelopsis	1	all_aligned	4	6	6	823	0.557316122388938	0.6080097087378641	0.09902794653705954	0.12378640776699029	0.5094079140923802	0.5606796116504854
4969018at2759	Aspergillus	1	all_aligned	10	45	45	420	0.5186813186813187	0.5842450765864332	0.0787746170678337	0.09190371991247265	0.4747252747252747	0.5579868708971554
4969018at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	420	0.5186813186813187	0.5842450765864332	0.0787746170678337	0.09190371991247265	0.4747252747252747	0.5579868708971554
4969018at2759	Colletotrichum	1	all_aligned	10	45	45	377	0.2374727668845316	0.2905759162303665	0.04878048780487805	0.08854166666666667	0.19956140350877194	0.2486910994764398
4969018at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	377	0.2374727668845316	0.2905759162303665	0.04878048780487805	0.08854166666666667	0.19956140350877194	0.2486910994764398
4969018at2759	Fusarium	1	all_aligned	10	45	45	454	0.2643171806167401	0.31072210065645517	0.022026431718061675	0.04157549234135667	0.24726477024070023	0.2844638949671772
4969018at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	454	0.2643171806167401	0.31072210065645517	0.022026431718061675	0.04157549234135667	0.24726477024070023	0.2844638949671772
4969018at2759	Trichoderma	1	all_aligned	9	36	36	453	0.26286997581481053	0.3090507726269316	0.03289473684210526	0.04415011037527594	0.23877356136511957	0.2891832229580574
4969018at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	9	36	36	453	0.26286997581481053	0.3090507726269316	0.03289473684210526	0.04415011037527594	0.23877356136511957	0.2891832229580574
4969018at2759	Saccharomyces	1	all_aligned	8	28	28	455	0.2586910905688198	0.3056768558951965	0.026200873362445413	0.039301310043668124	0.24020775439989414	0.2910284463894967
4969018at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	7	21	21	455	0.2571428571428571	0.3056768558951965	0.026200873362445413	0.035164835164835165	0.23736263736263735	0.2910284463894967
4969018at2759	Candida	12	all_aligned	4	6	6	458	0.2838427947598253	0.37336244541484714	0.0611353711790393	0.07641921397379912	0.25655021834061137	0.3471615720524017
4969018at2759	Candida	12	exclude_recorded_annotation_gene_label_flags	4	6	6	458	0.2838427947598253	0.37336244541484714	0.0611353711790393	0.07641921397379912	0.25655021834061137	0.3471615720524017
4969018at2759	Amanita	1	all_aligned	7	21	21	420	0.6	0.6470588235294118	0.11648351648351649	0.14977973568281938	0.5440528634361234	0.5960264900662252
4969018at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	7	21	21	420	0.6	0.6470588235294118	0.11648351648351649	0.14977973568281938	0.5440528634361234	0.5960264900662252
4969018at2759	Suillus	1	all_aligned	10	45	45	442	0.17286652078774617	0.26096491228070173	0.01978021978021978	0.03571428571428571	0.15468409586056645	0.2412280701754386
4969018at2759	Suillus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	442	0.17286652078774617	0.26096491228070173	0.01978021978021978	0.03571428571428571	0.15468409586056645	0.2412280701754386
4969018at2759	Malassezia	1	all_aligned	5	10	10	435	0.5360570582148002	0.5839080459770115	0.1082004555808656	0.12669683257918551	0.4949056370401674	0.5471264367816092
4969018at2759	Malassezia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	435	0.5360570582148002	0.5839080459770115	0.1082004555808656	0.12669683257918551	0.4949056370401674	0.5471264367816092
4969018at2759	Microbotryum	1	all_aligned	4	6	6	470	0.15319148936170213	0.24680851063829787	0.01276595744680851	0.023404255319148935	0.13191489361702127	0.2170212765957447
4969018at2759	Microbotryum	1	exclude_recorded_annotation_gene_label_flags	4	6	6	470	0.15319148936170213	0.24680851063829787	0.01276595744680851	0.023404255319148935	0.13191489361702127	0.2170212765957447
4969018at2759	Tilletia	1	all_aligned	5	10	10	461	0.3188720173535792	0.44251626898047725	0.02386117136659436	0.06290672451193059	0.3036876355748373	0.40130151843817785
4969018at2759	Tilletia	1	exclude_recorded_annotation_gene_label_flags	5	10	10	461	0.3188720173535792	0.44251626898047725	0.02386117136659436	0.06290672451193059	0.3036876355748373	0.40130151843817785
4969018at2759	Cryptococcus	1	all_aligned	10	45	45	454	0.47577092511013214	0.5833333333333334	0.08333333333333333	0.10526315789473684	0.44493392070484583	0.5328947368421053
4969018at2759	Cryptococcus	1	exclude_recorded_annotation_gene_label_flags	10	45	45	454	0.47577092511013214	0.5833333333333334	0.08333333333333333	0.10526315789473684	0.44493392070484583	0.5328947368421053
4969018at2759	Wallemia	1	all_aligned	4	6	6	446	0.4854260089686099	0.549889135254989	0.07062780269058297	0.08647450110864745	0.4551569506726457	0.5210643015521065
4969018at2759	Wallemia	1	exclude_recorded_annotation_gene_label_flags	4	6	6	446	0.4854260089686099	0.549889135254989	0.07062780269058297	0.08647450110864745	0.4551569506726457	0.5210643015521065
4969636at2759	Aspergillus	1	all_aligned	9	36	36	414	0.5204326923076923	0.6265060240963856	0.11538461538461539	0.13221153846153846	0.4735576923076923	0.5759036144578313
4969636at2759	Aspergillus	1	exclude_recorded_annotation_gene_label_flags	9	36	36	414	0.5204326923076923	0.6265060240963856	0.11538461538461539	0.13221153846153846	0.4735576923076923	0.5759036144578313
4969636at2759	Colletotrichum	1	all_aligned	10	45	45	419	0.3031026252983294	0.3818615751789976	0.0405727923627685	0.06443914081145585	0.27923627684964203	0.33890214797136037
4969636at2759	Colletotrichum	1	exclude_recorded_annotation_gene_label_flags	10	45	45	419	0.3031026252983294	0.3818615751789976	0.0405727923627685	0.06443914081145585	0.27923627684964203	0.33890214797136037
4969636at2759	Fusarium	1	all_aligned	10	45	45	418	0.5107398568019093	0.5441527446300716	0.06443914081145585	0.09307875894988067	0.4630071599045346	0.49403341288782815
4969636at2759	Fusarium	1	exclude_recorded_annotation_gene_label_flags	10	45	45	418	0.5107398568019093	0.5441527446300716	0.06443914081145585	0.09307875894988067	0.4630071599045346	0.49403341288782815
4969636at2759	Trichoderma	1	all_aligned	10	45	45	324	0.38580246913580246	0.4510739856801909	0.03579952267303103	0.06172839506172839	0.35083532219570407	0.4012345679012346
4969636at2759	Trichoderma	1	exclude_recorded_annotation_gene_label_flags	10	45	45	324	0.38580246913580246	0.4510739856801909	0.03579952267303103	0.06172839506172839	0.35083532219570407	0.4012345679012346
4969636at2759	Saccharomyces	1	all_aligned	6	15	15	406	0.41133004926108374	0.4630541871921182	0.05172413793103448	0.0665024630541872	0.3620689655172414	0.42610837438423643
4969636at2759	Saccharomyces	1	exclude_recorded_annotation_gene_label_flags	6	15	15	406	0.41133004926108374	0.4630541871921182	0.05172413793103448	0.0665024630541872	0.3620689655172414	0.42610837438423643
4969636at2759	Amanita	1	all_aligned	6	15	15	374	0.656084656084656	0.7116402116402116	0.20680628272251309	0.2712765957446808	0.5593667546174143	0.6153846153846154
4969636at2759	Amanita	1	exclude_recorded_annotation_gene_label_flags	6	15	15	374	0.656084656084656	0.7116402116402116	0.20680628272251309	0.2712765957446808	0.5593667546174143	0.6153846153846154
4969636at2759	Suillus	1	all_aligned	10	45	45	389	0.20565552699228792	0.3161953727506427	0.043701799485861184	0.06426735218508997	0.15938303341902313	0.27249357326478146
