marker	taxon_id	model_name	alignment_columns	observed_features	shared_coordinate_feature_pairs	overlap_components	largest_overlap_component	median_partner_sequence_separation	max_partner_sequence_separation	overlap_pairs_beyond_circular_block_10	fraction_overlap_pairs_beyond_circular_block_10	overlap_pairs_beyond_circular_block_30	fraction_overlap_pairs_beyond_circular_block_30
4970538at2759	F97331	AF-A0A436ZWL1-F1-v6	891	837	5184	1	837	9.0	294	2533	0.4886188271604938	2072	0.39969135802469136
4970538at2759	O5755	AF-L8GGA7-F1-v6	891	743	4463	1	743	8.0	188	2135	0.47837777279856597	1719	0.3851669280752857
4971272at2759	F1005962	AF-W1QD79-F1-v6	374	294	1603	2	259	3.0	76	720	0.44915782907049284	402	0.25077978789769184
4971272at2759	F101028	AF-K3VD26-F1-v6	374	329	1842	1	329	3.0	81	808	0.4386536373507057	428	0.23235613463626492
4971272at2759	F101201	AF-A0A2T3Z9Q6-F1-v6	374	336	1902	1	336	3.0	81	825	0.43375394321766564	436	0.22923238696109358
4971272at2759	F1042133	AF-A0A9P8DLD8-F1-v6	374	336	1883	1	336	3.0	81	826	0.43866171003717475	444	0.23579394583112057
4971272at2759	F1048829	AF-C1H5A2-F1-v6	374	339	1905	1	339	4.0	81	834	0.4377952755905512	430	0.22572178477690288
4971272at2759	F1052096	AF-A0AB34KMV5-F1-v6	374	336	1827	1	336	3.0	81	774	0.4236453201970443	406	0.2222222222222222
4971272at2759	F1069201	AF-A0A146FSV8-F1-v6	374	320	1795	1	320	3.0	81	772	0.43008356545961	409	0.22785515320334263
4971272at2759	F1093897	AF-A0AAJ0BVZ9-F1-v6	374	324	1816	1	324	3.5	81	808	0.44493392070484583	440	0.2422907488986784
4971272at2759	F1095194	AF-A0A9P6LK01-F1-v6	374	331	1879	1	331	4.0	81	828	0.4406599254922831	440	0.23416711016498137
4971272at2759	F1141098	AF-A0A1Y2D651-F1-v6	374	336	1867	1	336	3.0	80	816	0.437064809855383	429	0.22978039635779324
4971272at2759	F114524	AF-J6EQ21-F1-v6	374	344	1908	1	344	3.0	75	829	0.43448637316561844	478	0.25052410901467503
4971272at2759	F116794	AF-A0A8H3FRL9-F1-v6	374	334	1862	1	334	4.0	80	823	0.44199785177228784	436	0.23415682062298604
4971272at2759	F117187	AF-A0A9P8DLD8-F1-v6	374	336	1883	1	336	3.0	81	826	0.43866171003717475	444	0.23579394583112057
4971272at2759	F1176130	AF-A0A6G1GSV2-F1-v6	374	331	1890	1	331	4.0	80	827	0.43756613756613755	443	0.2343915343915344
4971272at2759	F1209916	AF-A0AAJ0DUM5-F1-v6	374	330	1857	1	330	3.0	81	805	0.4334948842218632	435	0.23424878836833601
4971272at2759	F1209934	AF-A0AAJ0DUM5-F1-v6	374	330	1857	1	330	3.0	81	805	0.4334948842218632	435	0.23424878836833601
4971272at2759	F1220207	AF-A0A7R7XKZ3-F1-v6	374	329	1875	1	329	4.0	81	819	0.4368	440	0.23466666666666666
4971272at2759	F122368	AF-A0A2G5HXY7-F1-v6	374	331	1837	1	331	3.0	83	784	0.4267827980402831	418	0.2275449101796407
4971272at2759	F13290	AF-A0A8X7ML33-F1-v6	374	284	1517	1	284	3.0	121	596	0.3928806855636124	288	0.18984838497033618
4971272at2759	F13291	AF-A0A8X7ML33-F1-v6	374	284	1517	1	284	3.0	121	596	0.3928806855636124	288	0.18984838497033618
4971272at2759	F1341166	AF-A0A6G1FWV4-F1-v6	374	325	1792	1	325	3.0	81	750	0.4185267857142857	395	0.22042410714285715
4971272at2759	F13502	AF-A0A875SAX8-F1-v6	374	351	1959	2	318	3.0	109	820	0.41858090862685043	461	0.23532414497192444
4971272at2759	F135208	AF-A0A4Y9ZI42-F1-v6	374	364	2028	1	364	3.5	71	861	0.4245562130177515	464	0.22879684418145957
4971272at2759	F144539	AF-A0A9N8VMQ9-F1-v6	374	308	1627	1	308	3.0	76	684	0.4204056545789797	364	0.22372464658881377
4971272at2759	F145971	AF-A0A9Q8SV57-F1-v6	374	325	1819	1	325	3.0	81	791	0.4348543155579989	424	0.23309510720175922
4971272at2759	F147570	AF-A0A9P4IX05-F1-v6	374	324	1804	1	324	3.0	80	781	0.4329268292682927	430	0.23835920177383593
4971272at2759	F147573	AF-A0A6A7C1R1-F1-v6	374	323	1775	1	323	3.0	88	758	0.42704225352112674	410	0.23098591549295774
4971272at2759	F148304	AF-A0A0C4DQG3-F1-v6	374	342	1896	1	342	3.0	91	818	0.43143459915611815	434	0.2289029535864979
4971272at2759	F148305	AF-A0A6P8AYY1-F1-v6	374	337	1881	1	337	3.0	93	799	0.42477405635300375	430	0.22860180754917597
4971272at2759	F1504668	AF-A0A9P4IP41-F1-v6	374	330	1817	1	330	3.0	84	782	0.43037974683544306	410	0.22564667033571822
4971272at2759	F157183	AF-A0A8X7ML33-F1-v6	374	284	1517	1	284	3.0	121	596	0.3928806855636124	288	0.18984838497033618
4971272at2759	F158046	AF-A0A0G2EBM3-F1-v6	374	318	1794	1	318	3.0	81	769	0.42865105908584167	424	0.23634336677814938
4971272at2759	F162425	AF-Q5B3V5-F1-v6	374	332	1880	1	332	3.0	81	828	0.44042553191489364	436	0.23191489361702128
4971272at2759	F1658444	AF-A0A9P9WA98-F1-v6	374	330	1829	1	330	3.0	81	799	0.43685073810825586	440	0.2405686167304538
4971272at2759	F1670608	AF-A0A9P8IDS3-F1-v6	374	339	1851	1	339	3.0	82	794	0.428957320367369	427	0.23068611561318206
4971272at2759	F1671311	AF-A0A9P9XB70-F1-v6	374	330	1863	1	330	3.0	81	813	0.4363929146537842	434	0.23295759527643586
4971272at2759	F1690608	AF-A0AAV9NX23-F1-v6	374	338	1864	1	338	3.0	81	799	0.42864806866952787	418	0.22424892703862662
4971272at2759	F1712513	AF-A0A4P9YQX0-F1-v6	374	324	1777	1	324	3.0	76	757	0.42599887450759705	408	0.22960045019696118
4971272at2759	F173216	AF-A0AAE1IEZ6-F1-v6	374	365	2051	1	365	3.0	81	871	0.42467089224768406	456	0.22233057045343735
4971272at2759	F177197	AF-A0A1J7JN33-F1-v6	374	334	1874	1	334	3.0	79	809	0.43169690501600855	425	0.22678762006403416
4971272at2759	F177199	AF-A0A420Y655-F1-v6	374	329	1847	1	329	3.0	79	792	0.4288034650785057	426	0.23064428803465079
4971272at2759	F182096	AF-A0A7R7VVJ9-F1-v6	374	341	1900	1	341	3.0	81	820	0.43157894736842106	441	0.23210526315789473
4971272at2759	F1825666	AF-A0AAD9MJC3-F1-v6	374	334	1870	1	334	3.0	89	810	0.43315508021390375	439	0.23475935828877006
4971272at2759	F1940652	AF-A0A8H3IFS1-F1-v6	374	331	1820	1	331	3.0	84	790	0.4340659340659341	425	0.23351648351648352
4971272at2759	F2034170	AF-A0A2T4A5V5-F1-v6	374	338	1890	1	338	3.0	81	827	0.43756613756613755	442	0.23386243386243386
4971272at2759	F2082308	AF-A0A2K1QX33-F1-v6	374	317	1754	1	317	3.0	80	752	0.42873432155074115	414	0.23603192702394526
4971272at2759	F209136	AF-A0AAD9ZA66-F1-v6	374	335	1854	1	335	3.0	80	795	0.42880258899676377	418	0.22545846817691478
4971272at2759	F226899	AF-F0XKC5-F1-v6	374	337	1875	1	337	3.0	81	813	0.4336	428	0.22826666666666667
4971272at2759	F236234	AF-A0A1J9RBE0-F1-v6	374	342	1914	1	342	3.0	79	826	0.4315569487983281	440	0.22988505747126436
4971272at2759	F2601811	AF-A0A8K0PAK6-F1-v6	374	324	1786	1	324	3.0	80	754	0.4221724524076148	403	0.22564389697648377
4971272at2759	F2606893	AF-A0A5E8BIV6-F1-v6	374	301	1618	1	301	3.0	76	718	0.4437577255871446	392	0.242274412855377
4971272at2759	F263815	AF-M7NUB1-F1-v6	374	306	1659	1	306	3.0	76	737	0.44424352019288726	399	0.24050632911392406
4971272at2759	F2656787	AF-A0A370TKJ4-F1-v6	374	330	1858	1	330	3.0	81	814	0.4381054897739505	446	0.24004305705059203
4971272at2759	F279322	AF-A0AA48I2T4-F1-v6	374	344	1835	1	344	3.0	97	783	0.42670299727520433	403	0.21961852861035422
4971272at2759	F2813651	AF-G1XDA8-F1-v6	374	344	1913	1	344	3.0	79	819	0.42812336644014637	434	0.2268687924725562
4971272at2759	F288795	AF-U5H0E1-F1-v6	374	336	1850	1	336	3.0	90	797	0.4308108108108108	446	0.2410810810810811
4971272at2759	F293227	AF-W2SBZ8-F1-v6	374	342	1893	2	309	3.0	81	796	0.42049656629688326	425	0.22451135763338617
4971272at2759	F332112	AF-H0GS89-F1-v6	374	333	1837	1	333	3.0	75	789	0.4295046271094175	446	0.24278715296679368
4971272at2759	F339359	AF-A0AAD5RWF9-F1-v6	374	365	2057	1	365	4.0	81	875	0.42537676227515797	473	0.22994652406417113
4971272at2759	F34406	AF-A0AAX4IH73-F1-v6	374	337	1889	1	337	3.0	81	805	0.4261514028586554	433	0.22922181048173637
4971272at2759	F36779	AF-J3PEA2-F1-v6	374	339	1889	1	339	3.0	91	826	0.43726839597670725	444	0.23504499735309686
4971272at2759	F390894	AF-A0A6A6RCQ4-F1-v6	374	327	1816	1	327	3.0	80	807	0.44438325991189426	434	0.23898678414096916
4971272at2759	F393283	AF-W3WJM6-F1-v6	374	342	1889	2	339	3.0	80	816	0.4319745897300159	442	0.2339862361037586
4971272at2759	F39416	AF-D5GAY8-F1-v6	374	328	1782	1	328	3.0	76	758	0.42536475869809204	397	0.22278338945005613
4971272at2759	F398673	AF-A0A2P4Z798-F1-v6	374	336	1905	1	336	3.0	81	844	0.4430446194225722	443	0.2325459317585302
4971272at2759	F40559	AF-A0A384JJL3-F1-v6	374	329	1841	1	329	4.0	81	805	0.4372623574144487	437	0.23737099402498643
4971272at2759	F41956	AF-A0A0C2TWC4-F1-v6	374	344	1939	1	344	4.0	71	863	0.445074780814853	480	0.2475502836513667
4971272at2759	F41990	AF-A0AA38S306-F1-v6	374	317	1770	1	317	3.0	81	770	0.4350282485875706	421	0.23785310734463277
4971272at2759	F42068	AF-A0A0W4ZSI4-F1-v6	374	250	1313	2	217	3.0	76	565	0.4303122619954303	298	0.22696115765422697
4971272at2759	F43959	AF-A0AAV5QJY9-F1-v6	374	327	1825	1	327	3.0	75	812	0.4449315068493151	460	0.25205479452054796
4971272at2759	F462254	AF-A0A6A6BRB3-F1-v6	374	331	1858	1	331	3.0	81	805	0.4332615715823466	431	0.2319698600645856
4971272at2759	F470096	AF-A0A6A6W454-F1-v6	374	341	1882	1	341	3.0	82	793	0.4213602550478215	422	0.22422954303931988
4971272at2759	F474922	AF-A0A8H4CP22-F1-v6	374	331	1897	1	331	4.0	81	839	0.4422772799156563	449	0.23668950975224037
4971272at2759	F4754	AF-A0A0W4ZPR2-F1-v6	374	262	1399	1	262	3.0	76	619	0.4424588992137241	339	0.24231593995711223
4971272at2759	F48691	AF-A0A1U7LRF9-F1-v6	374	253	1271	3	174	3.0	48	542	0.42643587726199844	301	0.23682140047206923
4971272at2759	F4903	AF-A0A0H5C9S5-F1-v6	374	358	2000	1	358	3.0	76	861	0.4305	486	0.243
4971272at2759	F4909	AF-A0A2U9QXK6-F1-v6	374	330	1842	2	297	3.0	76	801	0.43485342019543977	463	0.251357220412595
4971272at2759	F4918	AF-A0A1E4TQ03-F1-v6	374	325	1779	2	291	3.0	102	786	0.4418212478920742	449	0.25238898257448006
4971272at2759	F4927	AF-A0A1E3PBA2-F1-v6	374	349	1942	1	349	3.0	76	840	0.4325437693099897	466	0.2399588053553038
4971272at2759	F4932	AF-Q12250-F1-v6	374	316	1752	1	316	3.0	75	766	0.4372146118721461	444	0.2534246575342466
4971272at2759	F5022	AF-E4ZTK2-F1-v6	374	336	1882	1	336	3.0	81	822	0.436769394261424	428	0.22741764080765142
4971272at2759	F50376	AF-A0A517KWG8-F1-v6	374	336	1926	2	334	3.0	81	837	0.43457943925233644	449	0.23312564901349947
4971272at2759	F5059	AF-A0A7U2N2T8-F1-v6	374	317	1780	1	317	3.0	81	775	0.4353932584269663	417	0.23426966292134832
4971272at2759	F5062	AF-Q2U4H8-F1-v6	374	324	1811	2	323	3.0	81	785	0.4334621755935947	420	0.23191606847045831
4971272at2759	F5101	AF-A0A2T3AVA0-F1-v6	374	329	1842	1	329	3.0	81	798	0.43322475570032576	427	0.23181324647122692
4971272at2759	F5116	AF-A0A9P5CRR9-F1-v6	374	332	1872	2	331	3.0	81	834	0.44551282051282054	454	0.24252136752136752
4971272at2759	F5127	AF-S0DPW8-F1-v6	374	329	1870	1	329	4.0	81	829	0.44331550802139036	450	0.24064171122994651
4971272at2759	F54195	AF-A0A1D2VCX5-F1-v6	374	332	1842	1	332	3.0	85	811	0.44028230184581973	456	0.247557003257329
4971272at2759	F5454	AF-A0A163DLY7-F1-v6	374	332	1852	1	332	3.0	81	797	0.43034557235421167	423	0.22840172786177107
4971272at2759	F5479	AF-M3HKF8-F1-v6	374	300	1680	2	273	3.5	73	750	0.44642857142857145	445	0.2648809523809524
4971272at2759	F5518	AF-I1RYH9-F1-v6	374	330	1850	1	330	3.0	81	802	0.4335135135135135	431	0.23297297297297298
4971272at2759	F5544	AF-A0A2T4A5V5-F1-v6	374	338	1890	1	338	3.0	81	827	0.43756613756613755	442	0.23386243386243386
4971272at2759	F5580	AF-A0A074XZT9-F1-v6	374	325	1793	1	325	3.0	80	762	0.42498605688789737	412	0.2297824874511991
4971272at2759	F560253	AF-A0A8H6FCM6-F1-v6	374	334	1844	1	334	3.0	83	790	0.4284164859002169	414	0.2245119305856833
4971272at2759	F563466	AF-A0A084FWD8-F1-v6	374	339	1880	1	339	3.0	81	821	0.43670212765957445	443	0.23563829787234042
4971272at2759	F574656	AF-A0AAE0WM67-F1-v6	374	330	1844	1	330	3.0	81	790	0.4284164859002169	420	0.227765726681128
4971272at2759	F574774	AF-A0A8E2ENX5-F1-v6	374	332	1878	1	332	3.0	81	828	0.44089456869009586	457	0.24334398296059637
4971272at2759	F574789	AF-A0A6A6Z7T2-F1-v6	374	334	1862	1	334	3.0	80	809	0.43447905477980664	437	0.23469387755102042
4971272at2759	F578093	AF-A0A6A6P9P8-F1-v6	374	332	1886	1	332	3.0	84	817	0.43319194061505834	451	0.2391304347826087
4971272at2759	F58853	AF-A0A2T4B5W8-F1-v6	374	335	1893	1	335	3.0	81	832	0.439513998943476	447	0.23613312202852615
4971272at2759	F599730	AF-A0A9P8TMG1-F1-v6	374	358	1978	1	358	3.0	76	826	0.41759352881698686	463	0.23407482305358948
4971272at2759	F61273	AF-S3C3J0-F1-v6	374	330	1866	1	330	3.0	92	809	0.43354769560557344	439	0.2352625937834941
4971272at2759	F63402	AF-E4UWN6-F1-v6	374	333	1890	1	333	4.0	81	826	0.43703703703703706	452	0.23915343915343915
4971272at2759	F63577	AF-G9NUV7-F1-v6	374	330	1854	1	330	3.0	81	799	0.43096008629989213	429	0.2313915857605178
4971272at2759	F703497	AF-A0A6A6USX3-F1-v6	374	337	1905	1	337	3.0	84	824	0.4325459317585302	453	0.2377952755905512
4971272at2759	F703506	AF-A0A9P4SC82-F1-v6	374	332	1859	2	331	3.0	81	797	0.42872512103281335	422	0.22700376546530393
4971272at2759	F703511	AF-A0A6G1IAU3-F1-v6	374	326	1820	1	326	3.0	81	795	0.4368131868131868	433	0.2379120879120879
4971272at2759	F705562	AF-A0A9P4US74-F1-v6	374	332	1835	1	332	3.0	83	792	0.4316076294277929	446	0.24305177111716622
4971272at2759	F706196	AF-J8LQL5-F1-v6	374	348	1927	1	348	3.0	75	820	0.425531914893617	481	0.24961079398028022
4971272at2759	F708070	AF-A0AAN7D212-F1-v6	374	334	1812	1	334	3.0	76	767	0.42328918322295805	417	0.23013245033112584
4971272at2759	F741139	AF-A0A8E2ED96-F1-v6	374	330	1842	1	330	3.0	81	790	0.42888165038002174	427	0.23181324647122692
4971272at2759	F746128	AF-Q4WWP6-F1-v6	374	332	1833	1	332	3.0	81	772	0.42116748499727225	416	0.22695035460992907
4971272at2759	F796027	AF-A0A167FAN0-F1-v6	374	184	929	2	117	3.0	78	362	0.38966630785791173	190	0.20452099031216361
4971272at2759	F80884	AF-H1UWN5-F1-v6	374	331	1873	1	331	3.0	81	817	0.4361986118526428	437	0.23331553657234383
4971272at2759	F97331	AF-A0A437AGL2-F1-v6	374	359	2006	1	359	3.0	79	844	0.42073778664007977	449	0.2238285144566301
4971272at2759	O691883	AF-A0A058YZ19-F1-v6	374	266	1485	1	266	4.0	108	681	0.4585858585858586	342	0.23030303030303031
4974767at2759	F101028	AF-K3VN04-F1-v6	134	129	722	1	129	4.0	93	253	0.35041551246537395	113	0.15650969529085873
4974767at2759	F101201	AF-A0A2T3ZET2-F1-v6	134	124	684	1	124	4.0	93	247	0.3611111111111111	113	0.1652046783625731
4974767at2759	F103449	AF-L2GS18-F1-v6	134	84	399	1	84	3.0	88	123	0.3082706766917293	51	0.12781954887218044
4974767at2759	F1042133	AF-X0D1A6-F1-v6	134	129	722	1	129	4.0	93	259	0.3587257617728532	120	0.16620498614958448
4974767at2759	F1048829	AF-C1H9E6-F1-v6	134	128	689	1	128	4.0	93	245	0.3555878084179971	112	0.1625544267053701
4974767at2759	F1052096	AF-A0AB34L444-F1-v6	134	126	670	1	126	3.0	93	225	0.3358208955223881	95	0.1417910447761194
4974767at2759	F1069201	AF-A0A7R7WIY8-F1-v6	134	129	699	1	129	4.0	93	252	0.3605150214592275	117	0.16738197424892703
4974767at2759	F1093897	AF-A0AAJ0C4K6-F1-v6	134	126	702	1	126	4.0	93	249	0.3547008547008547	115	0.16381766381766383
4974767at2759	F1093900	AF-A0A507AGR8-F1-v6	134	70	318	1	70	3.0	61	99	0.3113207547169811	35	0.11006289308176101
4974767at2759	F1095194	AF-A0A9P6LKD1-F1-v6	134	128	692	1	128	4.0	93	241	0.34826589595375723	109	0.157514450867052
4974767at2759	F1141098	AF-A0A1Y2EED2-F1-v6	134	126	685	1	126	4.0	94	242	0.3532846715328467	106	0.15474452554744525
4974767at2759	F114524	AF-J5PWG3-F1-v6	134	118	598	1	118	4.0	100	175	0.29264214046822745	59	0.09866220735785954
4974767at2759	F116794	AF-A0A8H3ESY9-F1-v6	134	127	675	1	127	3.0	93	231	0.3422222222222222	102	0.1511111111111111
4974767at2759	F1176130	AF-A0A6G1GRT2-F1-v6	134	125	679	1	125	4.0	93	236	0.3475699558173785	107	0.15758468335787923
4974767at2759	F1209916	AF-A0AAJ0E6Y7-F1-v6	134	128	698	1	128	4.0	93	249	0.35673352435530087	116	0.166189111747851
4974767at2759	F1209934	AF-A0AAJ0E6Y7-F1-v6	134	128	698	1	128	4.0	93	249	0.35673352435530087	116	0.166189111747851
4974767at2759	F1220207	AF-A0A7R8ATE7-F1-v6	134	129	704	1	129	4.0	93	248	0.3522727272727273	111	0.15767045454545456
4974767at2759	F122368	AF-A0A2G5HIV3-F1-v6	134	129	697	1	129	4.0	93	250	0.3586800573888092	114	0.16355810616929697
4974767at2759	F1328300	AF-A0A9W8RJW9-F1-v6	134	126	697	1	126	4.0	93	248	0.35581061692969873	111	0.15925394548063126
4974767at2759	F1341166	AF-A0A6G1G5A5-F1-v6	134	129	696	1	129	3.0	93	242	0.34770114942528735	112	0.16091954022988506
4974767at2759	F13502	AF-A0A875S0I4-F1-v6	134	120	634	1	120	4.0	98	226	0.35646687697160884	100	0.15772870662460567
4974767at2759	F145971	AF-A0AAJ0E6Y7-F1-v6	134	128	698	1	128	4.0	93	249	0.35673352435530087	116	0.166189111747851
4974767at2759	F147570	AF-A0A9P4JEM3-F1-v6	134	129	692	1	129	4.0	93	247	0.3569364161849711	118	0.17052023121387283
4974767at2759	F147573	AF-A0A6A7C5B4-F1-v6	134	129	701	1	129	4.0	94	245	0.34950071326676174	113	0.16119828815977175
4974767at2759	F148304	AF-A0A0C4DRU3-F1-v6	134	128	711	1	128	4.0	93	254	0.35724331926863573	115	0.1617440225035162
4974767at2759	F148305	AF-A0A6P8AT93-F1-v6	134	129	712	1	129	4.0	93	245	0.3441011235955056	108	0.15168539325842698
4974767at2759	F1504668	AF-A0A9P4M595-F1-v6	134	129	699	1	129	3.0	93	244	0.3490701001430615	113	0.16165951359084407
4974767at2759	F158046	AF-A0A0G2ETH2-F1-v6	134	88	418	1	88	3.0	63	133	0.3181818181818182	39	0.09330143540669857
4974767at2759	F162425	AF-C8V9C2-F1-v6	134	129	696	1	129	4.0	93	247	0.35488505747126436	115	0.16522988505747127
4974767at2759	F1658444	AF-A0A9Q0AQE3-F1-v6	134	124	688	1	124	4.0	94	251	0.3648255813953488	115	0.16715116279069767
4974767at2759	F1670608	AF-A0A9P8I605-F1-v6	134	97	467	1	97	3.0	61	133	0.284796573875803	36	0.07708779443254818
4974767at2759	F1671311	AF-A0AAJ0E6Y7-F1-v6	134	128	698	1	128	4.0	93	249	0.35673352435530087	116	0.166189111747851
4974767at2759	F1690608	AF-A0AAV9P4R2-F1-v6	134	129	700	1	129	4.0	93	249	0.3557142857142857	111	0.15857142857142856
4974767at2759	F1738374	AF-A0A2T3ZET2-F1-v6	134	124	684	1	124	4.0	93	247	0.3611111111111111	113	0.1652046783625731
4974767at2759	F177197	AF-A0A1J7J046-F1-v6	134	128	689	1	128	4.0	93	228	0.3309143686502177	107	0.15529753265602322
4974767at2759	F177199	AF-A0A420Y6P7-F1-v6	134	129	704	1	129	3.0	93	250	0.35511363636363635	116	0.16477272727272727
4974767at2759	F182096	AF-A0A7R7VFM2-F1-v6	134	129	691	1	129	4.0	93	246	0.35600578871201155	115	0.16642547033285093
4974767at2759	F1825666	AF-A0AAD9I114-F1-v6	134	90	440	1	90	3.0	61	128	0.2909090909090909	34	0.07727272727272727
4974767at2759	F1940652	AF-A0A8H3EW77-F1-v6	134	129	705	1	129	4.0	93	249	0.35319148936170214	115	0.16312056737588654
4974767at2759	F195108	AF-A0A9W8RJW9-F1-v6	134	126	697	1	126	4.0	93	248	0.35581061692969873	111	0.15925394548063126
4974767at2759	F2034170	AF-A0A2T3ZET2-F1-v6	134	124	684	1	124	4.0	93	247	0.3611111111111111	113	0.1652046783625731
4974767at2759	F2082308	AF-A0A2K1QKV5-F1-v6	134	129	701	1	129	4.0	93	251	0.35805991440798857	119	0.16975748930099857
4974767at2759	F209136	AF-A0AAE0DHH9-F1-v6	134	129	697	1	129	4.0	93	240	0.34433285509325684	114	0.16355810616929697
4974767at2759	F226899	AF-F0XI63-F1-v6	134	129	706	1	129	4.0	93	249	0.3526912181303116	115	0.16288951841359772
4974767at2759	F236234	AF-A0A1J9QUD3-F1-v6	134	126	666	1	126	3.0	92	214	0.3213213213213213	97	0.14564564564564564
4974767at2759	F2601811	AF-A0A8K0L604-F1-v6	134	125	681	1	125	4.0	93	244	0.35829662261380324	107	0.15712187958883994
4974767at2759	F2606893	AF-A0A5E8BXM7-F1-v6	134	108	534	1	108	4.0	123	171	0.3202247191011236	69	0.12921348314606743
4974767at2759	F263815	AF-M7PAX1-F1-v6	134	132	717	1	132	3.0	93	253	0.3528591352859135	120	0.16736401673640167
4974767at2759	F2650707	AF-A0A9W8I531-F1-v6	134	107	583	1	107	5.0	93	200	0.34305317324185247	92	0.15780445969125215
4974767at2759	F2656787	AF-A0A370TI74-F1-v6	134	68	312	1	68	3.0	61	91	0.2916666666666667	21	0.0673076923076923
4974767at2759	F27292	AF-A0A6C1E4Y6-F1-v6	134	123	634	1	123	4.0	100	187	0.2949526813880126	68	0.10725552050473186
4974767at2759	F27342	AF-A0A0H2R0M8-F1-v6	134	128	674	1	128	4.0	94	247	0.3664688427299703	121	0.1795252225519288
4974767at2759	F2813651	AF-G1XT25-F1-v6	134	124	677	1	124	3.5	92	233	0.34416543574593794	107	0.15805022156573117
4974767at2759	F293227	AF-W2RYM5-F1-v6	134	113	572	1	113	3.0	102	159	0.27797202797202797	56	0.0979020979020979
4974767at2759	F339359	AF-A0AAD5RMP3-F1-v6	134	129	706	1	129	4.0	93	249	0.3526912181303116	115	0.16288951841359772
4974767at2759	F34406	AF-A0AAX4HXJ5-F1-v6	134	128	691	1	128	4.0	93	240	0.3473227206946454	110	0.15918958031837915
4974767at2759	F36050	AF-A0A1B8ACI0-F1-v6	134	127	707	1	127	4.0	93	248	0.3507779349363508	112	0.15841584158415842
4974767at2759	F36779	AF-J3P7T5-F1-v6	134	128	701	1	128	4.0	93	249	0.35520684736091296	116	0.16547788873038516
4974767at2759	F390894	AF-A0A6A6Q978-F1-v6	134	128	683	1	128	3.0	93	235	0.3440702781844802	106	0.15519765739385066
4974767at2759	F393283	AF-W3X444-F1-v6	134	122	652	1	122	3.5	94	230	0.35276073619631904	103	0.1579754601226994
4974767at2759	F39416	AF-D5GDD3-F1-v6	134	129	695	1	129	4.0	93	247	0.3553956834532374	114	0.16402877697841728
4974767at2759	F398673	AF-A0A2T3ZET2-F1-v6	134	124	684	1	124	4.0	93	247	0.3611111111111111	113	0.1652046783625731
4974767at2759	F40559	AF-A0A384JBP4-F1-v6	134	126	673	1	126	3.0	92	242	0.35958395245170877	118	0.17533432392273401
4974767at2759	F41956	AF-A0A0C2TSY5-F1-v6	134	132	706	1	132	3.0	94	250	0.35410764872521244	123	0.17422096317280453
4974767at2759	F41990	AF-A0AA38VN02-F1-v6	134	129	709	1	129	4.0	93	248	0.34978843441466856	116	0.16361071932299012
4974767at2759	F42068	AF-A0A0W4ZTR2-F1-v6	134	125	667	1	125	3.0	93	240	0.3598200899550225	114	0.17091454272863568
4974767at2759	F43959	AF-A0AAV5QLV3-F1-v6	134	102	560	1	102	4.0	81	228	0.40714285714285714	117	0.20892857142857144
4974767at2759	F462254	AF-A0A6A6BHD7-F1-v6	134	125	662	1	125	3.0	92	220	0.3323262839879154	103	0.1555891238670695
4974767at2759	F470096	AF-A0A6A6VYW1-F1-v6	134	129	687	1	129	3.0	93	240	0.34934497816593885	107	0.15574963609898107
4974767at2759	F474922	AF-A0A8H4CLS8-F1-v6	134	129	712	1	129	4.0	93	246	0.3455056179775281	123	0.17275280898876405
4974767at2759	F4754	AF-A0A0W4ZG84-F1-v6	134	131	701	1	131	3.0	93	235	0.33523537803138376	110	0.15691868758915833
4974767at2759	F48691	AF-A0A1U7LJY6-F1-v6	134	133	729	1	133	3.0	93	255	0.3497942386831276	116	0.15912208504801098
4974767at2759	F4903	AF-A0A0H5C1P1-F1-v6	134	124	669	1	124	4.0	96	230	0.34379671150971597	108	0.16143497757847533
4974767at2759	F4909	AF-A0A099P687-F1-v6	134	112	607	1	112	3.0	87	229	0.3772652388797364	116	0.19110378912685339
4974767at2759	F4918	AF-A0A1E4TY35-F1-v6	134	121	664	1	121	4.0	89	238	0.35843373493975905	112	0.1686746987951807
4974767at2759	F4932	AF-P25337-F1-v6	134	118	594	1	118	4.0	98	159	0.2676767676767677	54	0.09090909090909091
4974767at2759	F5059	AF-A0A7U2MSJ4-F1-v6	134	129	699	1	129	3.0	93	243	0.34763948497854075	113	0.16165951359084407
4974767at2759	F5062	AF-Q2UTK1-F1-v6	134	128	696	1	128	4.0	93	245	0.35201149425287354	108	0.15517241379310345
4974767at2759	F5101	AF-A0A2T3AT59-F1-v6	134	129	711	1	129	4.0	93	251	0.3530239099859353	117	0.16455696202531644
4974767at2759	F5116	AF-A0A9P4YCK6-F1-v6	134	111	578	1	111	3.0	93	185	0.32006920415224915	82	0.14186851211072665
4974767at2759	F5127	AF-X0D1A6-F1-v6	134	129	722	1	129	4.0	93	259	0.3587257617728532	120	0.16620498614958448
4974767at2759	F5128	AF-A0A1B8ACI0-F1-v6	134	127	707	1	127	4.0	93	248	0.3507779349363508	112	0.15841584158415842
4974767at2759	F54195	AF-A0A1D2VI40-F1-v6	134	123	674	1	123	3.0	91	245	0.36350148367952523	115	0.17062314540059348
4974767at2759	F5454	AF-A0A162X6S2-F1-v6	134	126	661	1	126	3.0	93	225	0.340393343419062	98	0.14826021180030258
