representative_input_id	member_input_id	forward_alignment_returned	reverse_alignment_returned	forward_passes	reverse_passes	status
M004100	M011363	True	True	True	True	both_directions_pass
M004100	M011523	True	True	True	True	both_directions_pass
M004100	M011618	True	True	True	True	both_directions_pass
M004100	M011736	True	True	True	True	both_directions_pass
M004100	M012019	True	True	True	True	both_directions_pass
M004100	M012255	True	True	True	True	both_directions_pass
M004100	M012397	True	True	True	True	both_directions_pass
M004100	M012535	True	True	True	True	both_directions_pass
M004100	M012620	True	True	True	True	both_directions_pass
M004100	M012771	True	True	True	True	both_directions_pass
M004100	M012828	True	True	True	True	both_directions_pass
M004100	M013051	True	True	True	True	both_directions_pass
M004101	M001306	True	True	True	True	both_directions_pass
M004101	M001802	True	True	True	True	both_directions_pass
M004101	M001907	True	True	True	True	both_directions_pass
M004101	M006047	True	True	True	True	both_directions_pass
M004101	M008127	True	True	True	True	both_directions_pass
M004101	M009806	True	True	True	True	both_directions_pass
M004101	M011184	True	True	True	True	both_directions_pass
M004101	M011535	True	True	True	True	both_directions_pass
M004101	M011986	True	True	True	True	both_directions_pass
M004101	M012766	True	True	True	True	both_directions_pass
M004104	M000129	True	True	True	True	both_directions_pass
M004104	M000194	True	True	True	True	both_directions_pass
M004104	M000248	True	True	True	True	both_directions_pass
M004104	M000552	True	True	True	True	both_directions_pass
M004104	M000870	True	True	True	True	both_directions_pass
M004104	M001136	True	True	True	True	both_directions_pass
M004104	M001338	True	True	True	True	both_directions_pass
M004104	M001393	True	True	True	True	both_directions_pass
M004104	M001937	True	True	True	True	both_directions_pass
M004104	M002074	True	True	True	True	both_directions_pass
M004104	M002157	True	True	True	True	both_directions_pass
M004104	M002421	True	True	True	True	both_directions_pass
M004104	M002713	True	True	True	True	both_directions_pass
M004104	M002742	True	True	True	True	both_directions_pass
M004104	M002881	True	True	True	True	both_directions_pass
M004104	M003017	True	True	True	True	both_directions_pass
M004104	M003068	True	True	True	True	both_directions_pass
M004104	M003172	True	True	True	True	both_directions_pass
M004104	M003398	True	True	True	True	both_directions_pass
M004104	M003564	True	True	True	True	both_directions_pass
M004104	M003709	True	True	True	True	both_directions_pass
M004104	M003816	True	True	True	True	both_directions_pass
M004104	M004000	True	True	True	True	both_directions_pass
M004104	M004145	True	True	True	True	both_directions_pass
M004104	M004170	True	True	True	True	both_directions_pass
M004104	M004280	True	True	True	True	both_directions_pass
M004104	M004461	True	True	True	True	both_directions_pass
M004104	M004615	True	True	True	True	both_directions_pass
M004104	M004678	True	True	True	True	both_directions_pass
M004104	M004879	True	True	True	True	both_directions_pass
M004104	M004914	True	True	True	True	both_directions_pass
M004104	M005016	True	True	True	True	both_directions_pass
M004104	M005147	True	True	True	True	both_directions_pass
M004104	M005371	True	True	True	True	both_directions_pass
M004104	M005480	True	True	True	True	both_directions_pass
M004104	M005542	True	True	True	True	both_directions_pass
M004104	M005629	True	True	True	True	both_directions_pass
M004104	M005693	True	True	True	True	both_directions_pass
M004104	M005741	True	True	True	True	both_directions_pass
M004104	M005757	True	True	True	True	both_directions_pass
M004104	M006309	True	True	True	True	both_directions_pass
M004104	M006346	True	True	True	True	both_directions_pass
M004104	M006369	True	True	True	True	both_directions_pass
M004104	M006535	True	True	True	True	both_directions_pass
M004104	M006592	True	True	True	True	both_directions_pass
M004104	M006684	True	True	True	True	both_directions_pass
M004104	M006779	True	True	True	True	both_directions_pass
M004104	M006942	True	True	True	True	both_directions_pass
M004104	M007080	True	True	True	True	both_directions_pass
M004104	M007283	True	True	True	True	both_directions_pass
M004104	M007334	True	True	True	True	both_directions_pass
M004104	M007424	True	True	True	True	both_directions_pass
M004104	M007564	True	True	True	True	both_directions_pass
M004104	M007675	True	True	True	True	both_directions_pass
M004104	M007858	True	True	True	True	both_directions_pass
M004104	M007941	True	True	True	True	both_directions_pass
M004104	M008284	True	True	True	True	both_directions_pass
M004104	M008387	True	True	True	True	both_directions_pass
M004104	M008530	True	True	True	True	both_directions_pass
M004104	M008739	True	True	True	True	both_directions_pass
M004104	M008882	True	True	True	True	both_directions_pass
M004104	M009131	True	True	True	True	both_directions_pass
M004104	M009223	True	True	True	True	both_directions_pass
M004104	M009370	True	True	True	True	both_directions_pass
M004104	M009498	True	True	True	True	both_directions_pass
M004104	M009529	True	True	True	True	both_directions_pass
M004104	M009679	True	True	True	True	both_directions_pass
M004104	M009999	True	True	True	True	both_directions_pass
M004104	M010069	True	True	True	True	both_directions_pass
M004104	M010151	True	True	True	True	both_directions_pass
M004104	M010291	True	True	True	True	both_directions_pass
M004104	M010304	True	True	True	True	both_directions_pass
M004104	M010413	True	True	True	True	both_directions_pass
M004104	M010738	True	True	True	True	both_directions_pass
M004104	M010786	True	True	True	True	both_directions_pass
M004104	M010875	True	True	True	True	both_directions_pass
M004104	M011053	True	True	True	True	both_directions_pass
M004104	M011080	True	True	True	True	both_directions_pass
M004104	M011116	True	True	True	True	both_directions_pass
M004104	M011163	True	True	True	True	both_directions_pass
M004104	M011450	True	True	True	True	both_directions_pass
M004104	M011481	True	True	True	True	both_directions_pass
M004104	M011556	True	True	True	True	both_directions_pass
M004104	M011680	True	True	True	True	both_directions_pass
M004104	M011889	True	True	True	True	both_directions_pass
M004104	M011988	True	True	True	True	both_directions_pass
M004104	M012259	True	True	True	True	both_directions_pass
M004104	M012361	True	True	True	True	both_directions_pass
M004104	M012460	True	True	True	True	both_directions_pass
M004104	M012506	True	True	True	True	both_directions_pass
M004104	M012840	True	True	True	True	both_directions_pass
M004104	M012943	True	True	True	True	both_directions_pass
M004104	M013060	True	True	True	True	both_directions_pass
M004109	M005731	True	True	True	True	both_directions_pass
M004109	M014257	True	True	False	False	neither_direction_passes
M004109	M015177	True	True	False	False	neither_direction_passes
M004109	M018037	True	True	False	False	neither_direction_passes
M004125	M006066	True	True	True	True	both_directions_pass
M004125	M016972	True	True	True	True	both_directions_pass
M004126	M000032	True	True	True	True	both_directions_pass
M004126	M001383	True	True	True	True	both_directions_pass
M004126	M001821	True	True	True	True	both_directions_pass
M004126	M001935	True	True	True	True	both_directions_pass
M004126	M002231	True	True	True	True	both_directions_pass
M004126	M002969	True	True	True	True	both_directions_pass
M004126	M004186	True	True	True	True	both_directions_pass
M004126	M009404	True	True	True	True	both_directions_pass
M004126	M009868	True	True	True	True	both_directions_pass
M004126	M012703	True	True	True	True	both_directions_pass
M004126	M016576	True	True	True	True	both_directions_pass
M004147	M002568	True	True	True	True	both_directions_pass
M004147	M006012	True	True	False	False	neither_direction_passes
M004147	M015978	True	True	False	False	neither_direction_passes
M004147	M016483	True	True	True	True	both_directions_pass
M004147	M016585	True	True	False	False	neither_direction_passes
M004176	M001321	True	True	True	True	both_directions_pass
M004194	M001591	True	True	True	True	both_directions_pass
M004194	M001867	True	True	True	True	both_directions_pass
M004194	M003007	True	True	True	True	both_directions_pass
M004194	M003724	True	True	True	True	both_directions_pass
M004194	M003757	True	True	True	True	both_directions_pass
M004194	M008031	True	True	True	True	both_directions_pass
M004194	M008169	True	True	True	True	both_directions_pass
M004194	M009864	True	True	True	True	both_directions_pass
M004194	M010463	True	True	True	True	both_directions_pass
M004194	M011806	True	True	True	True	both_directions_pass
M004194	M012622	True	True	True	True	both_directions_pass
M004194	M012632	True	True	True	True	both_directions_pass
M004194	M013015	True	True	True	True	both_directions_pass
M004196	M001279	True	True	True	True	both_directions_pass
M004196	M001731	True	True	True	True	both_directions_pass
M004196	M001796	True	True	False	False	neither_direction_passes
M004196	M009775	True	True	False	False	neither_direction_passes
M004197	M011391	True	True	True	True	both_directions_pass
M004228	M005360	True	True	True	True	both_directions_pass
M004228	M005736	True	True	True	True	both_directions_pass
M004228	M005777	True	True	True	True	both_directions_pass
M004228	M005860	True	True	True	True	both_directions_pass
M004228	M010383	True	True	True	True	both_directions_pass
M004228	M010657	True	True	True	True	both_directions_pass
M004228	M011950	True	True	True	True	both_directions_pass
M004228	M012101	True	True	True	True	both_directions_pass
M004228	M012323	True	True	True	True	both_directions_pass
M004228	M012616	True	True	True	True	both_directions_pass
M004231	M001339	True	True	True	True	both_directions_pass
M004235	M000182	True	True	True	True	both_directions_pass
M004235	M000349	True	True	True	True	both_directions_pass
M004235	M000399	True	True	True	True	both_directions_pass
M004235	M000567	True	True	True	True	both_directions_pass
M004235	M000631	True	True	True	True	both_directions_pass
M004235	M000647	True	True	True	True	both_directions_pass
M004235	M000802	True	True	True	True	both_directions_pass
M004235	M000939	True	True	True	True	both_directions_pass
M004235	M001140	True	True	True	True	both_directions_pass
M004235	M001420	True	True	True	True	both_directions_pass
M004235	M001559	True	True	True	True	both_directions_pass
M004235	M001920	True	True	True	True	both_directions_pass
M004235	M002001	True	True	True	True	both_directions_pass
M004235	M002102	True	True	True	True	both_directions_pass
M004235	M002238	True	True	True	True	both_directions_pass
M004235	M002519	True	True	True	True	both_directions_pass
M004235	M002550	True	True	True	True	both_directions_pass
M004235	M002641	True	True	True	True	both_directions_pass
M004235	M002766	True	True	True	True	both_directions_pass
M004235	M002962	True	True	True	True	both_directions_pass
M004235	M003116	True	True	True	True	both_directions_pass
M004235	M003321	True	True	True	True	both_directions_pass
M004235	M003669	True	True	True	True	both_directions_pass
M004235	M003815	True	True	True	True	both_directions_pass
M004235	M004007	True	True	True	True	both_directions_pass
M004235	M004344	True	True	True	True	both_directions_pass
M004235	M004456	True	True	True	True	both_directions_pass
M004235	M004527	True	True	True	True	both_directions_pass
M004235	M004706	True	True	True	True	both_directions_pass
M004235	M004806	True	True	True	True	both_directions_pass
M004235	M004968	True	True	True	True	both_directions_pass
M004235	M005095	True	True	True	True	both_directions_pass
M004235	M005138	True	True	True	True	both_directions_pass
M004235	M005199	True	True	True	True	both_directions_pass
M004235	M005285	True	True	True	True	both_directions_pass
M004235	M005487	True	True	True	True	both_directions_pass
M004235	M005520	True	True	True	True	both_directions_pass
M004235	M005641	True	True	True	True	both_directions_pass
M004235	M005744	True	True	True	True	both_directions_pass
M004235	M005928	True	True	True	True	both_directions_pass
M004235	M005955	True	True	True	True	both_directions_pass
M004235	M006038	True	True	True	True	both_directions_pass
M004235	M006302	True	True	True	True	both_directions_pass
M004235	M006328	True	True	True	True	both_directions_pass
M004235	M006397	True	True	True	True	both_directions_pass
M004235	M006404	True	True	True	True	both_directions_pass
M004235	M006653	True	True	True	True	both_directions_pass
M004235	M006753	True	True	True	True	both_directions_pass
M004235	M006932	True	True	True	True	both_directions_pass
M004235	M007198	True	True	True	True	both_directions_pass
M004235	M007209	True	True	True	True	both_directions_pass
M004235	M007329	True	True	True	True	both_directions_pass
M004235	M007445	True	True	True	True	both_directions_pass
M004235	M007778	True	True	True	True	both_directions_pass
M004235	M007942	True	True	False	False	neither_direction_passes
M004235	M008272	True	True	True	True	both_directions_pass
M004235	M008467	True	True	True	True	both_directions_pass
M004235	M008774	True	True	True	True	both_directions_pass
M004235	M008845	True	True	True	True	both_directions_pass
M004235	M008959	True	True	True	True	both_directions_pass
M004235	M009163	True	True	True	True	both_directions_pass
M004235	M009541	True	True	True	True	both_directions_pass
M004235	M009605	True	True	True	True	both_directions_pass
M004235	M009916	True	True	True	True	both_directions_pass
M004235	M010005	True	True	True	True	both_directions_pass
M004235	M010231	True	True	True	True	both_directions_pass
M004235	M010460	True	True	True	True	both_directions_pass
M004235	M010494	True	True	True	True	both_directions_pass
M004235	M010561	True	True	True	True	both_directions_pass
M004235	M010865	True	True	True	True	both_directions_pass
M004235	M011433	True	True	True	True	both_directions_pass
M004235	M011496	True	True	True	True	both_directions_pass
M004235	M011549	True	True	True	True	both_directions_pass
M004235	M011709	True	True	True	True	both_directions_pass
M004235	M011896	True	True	True	True	both_directions_pass
M004235	M011974	True	True	True	True	both_directions_pass
M004235	M012159	True	True	True	True	both_directions_pass
M004235	M012221	True	True	True	True	both_directions_pass
M004235	M012562	True	True	True	True	both_directions_pass
M004235	M012847	True	True	True	True	both_directions_pass
M004235	M012961	True	True	True	True	both_directions_pass
M004235	M013144	True	True	True	True	both_directions_pass
M004235	M013200	True	True	True	True	both_directions_pass
M004235	M013324	True	True	True	True	both_directions_pass
M004235	M013563	True	True	True	True	both_directions_pass
M004235	M013606	True	True	True	True	both_directions_pass
M004235	M014456	True	True	True	True	both_directions_pass
M004235	M014623	True	True	True	True	both_directions_pass
M004235	M015004	True	True	True	True	both_directions_pass
M004235	M015303	True	True	True	True	both_directions_pass
M004235	M016039	True	True	True	True	both_directions_pass
M004235	M017166	True	True	True	True	both_directions_pass
M004235	M017445	True	True	True	True	both_directions_pass
M004235	M017507	True	True	True	True	both_directions_pass
M004235	M018157	True	True	True	True	both_directions_pass
M004260	M009761	True	True	True	True	both_directions_pass
M004274	M005308	True	True	True	True	both_directions_pass
M004274	M012178	True	True	False	False	neither_direction_passes
M004274	M012245	True	True	True	True	both_directions_pass
M004281	M016745	True	True	True	True	both_directions_pass
M004290	M000143	True	True	True	True	both_directions_pass
M004290	M001708	True	True	True	True	both_directions_pass
M004290	M001897	True	True	True	True	both_directions_pass
M004290	M002842	True	True	True	True	both_directions_pass
M004290	M005861	True	True	True	True	both_directions_pass
M004290	M006119	True	True	True	True	both_directions_pass
M004290	M006799	True	True	True	True	both_directions_pass
M004290	M006958	True	True	True	True	both_directions_pass
M004290	M008125	True	True	True	True	both_directions_pass
M004290	M010226	True	True	True	True	both_directions_pass
M004290	M010757	True	True	True	True	both_directions_pass
M004290	M010893	True	True	True	True	both_directions_pass
M004290	M012580	True	True	True	True	both_directions_pass
M004290	M013975	True	True	True	True	both_directions_pass
M004402	M000886	True	True	True	True	both_directions_pass
M004402	M000970	True	True	True	True	both_directions_pass
M004402	M001665	True	True	True	True	both_directions_pass
M004402	M001865	True	True	True	True	both_directions_pass
M004402	M002226	True	True	True	True	both_directions_pass
M004402	M002371	True	True	True	True	both_directions_pass
M004402	M004756	True	True	True	True	both_directions_pass
M004402	M005124	True	True	True	True	both_directions_pass
M004402	M010543	True	True	True	True	both_directions_pass
M004402	M011858	True	True	True	True	both_directions_pass
M004402	M017128	True	True	True	True	both_directions_pass
M004403	M000626	True	True	True	True	both_directions_pass
M004403	M001060	True	True	True	True	both_directions_pass
M004403	M002058	True	True	False	False	neither_direction_passes
M004403	M002115	True	True	True	True	both_directions_pass
M004403	M002522	True	True	True	True	both_directions_pass
M004403	M002863	True	True	True	True	both_directions_pass
M004403	M002937	True	True	True	True	both_directions_pass
M004403	M002986	True	True	True	True	both_directions_pass
M004403	M003075	True	True	True	True	both_directions_pass
M004403	M003152	True	True	True	True	both_directions_pass
M004403	M003533	True	True	False	False	neither_direction_passes
M004403	M003651	True	True	True	True	both_directions_pass
M004403	M003880	True	True	True	True	both_directions_pass
M004403	M003983	True	True	True	True	both_directions_pass
M004403	M004178	True	True	True	True	both_directions_pass
M004403	M004420	True	True	True	True	both_directions_pass
M004403	M004630	True	True	True	True	both_directions_pass
M004403	M004687	True	True	True	True	both_directions_pass
M004403	M004815	True	True	True	True	both_directions_pass
M004403	M004986	True	True	True	True	both_directions_pass
M004403	M005250	True	True	True	True	both_directions_pass
M004403	M005461	True	True	True	True	both_directions_pass
M004403	M005623	True	True	True	True	both_directions_pass
M004403	M005644	True	True	True	True	both_directions_pass
M004403	M005781	True	True	True	True	both_directions_pass
M004403	M006307	True	True	True	True	both_directions_pass
M004403	M006528	True	True	True	True	both_directions_pass
M004403	M006694	True	True	True	True	both_directions_pass
M004403	M006886	True	True	False	False	neither_direction_passes
M004403	M007333	True	True	True	True	both_directions_pass
M004403	M007399	True	True	True	True	both_directions_pass
M004403	M007673	True	True	True	True	both_directions_pass
M004403	M007890	True	True	True	True	both_directions_pass
M004403	M007913	True	True	True	True	both_directions_pass
M004403	M008184	True	True	True	True	both_directions_pass
M004403	M008243	True	True	True	True	both_directions_pass
M004403	M008362	True	True	True	True	both_directions_pass
M004403	M008865	True	True	True	True	both_directions_pass
M004403	M009140	True	True	True	True	both_directions_pass
M004403	M009439	True	True	True	True	both_directions_pass
M004403	M010091	True	True	True	True	both_directions_pass
M004403	M010127	True	True	True	True	both_directions_pass
M004403	M010331	True	True	True	True	both_directions_pass
M004403	M010406	True	True	True	True	both_directions_pass
M004403	M010570	True	True	True	True	both_directions_pass
M004403	M010718	True	True	True	True	both_directions_pass
M004403	M010749	True	True	True	True	both_directions_pass
M004403	M010873	True	True	True	True	both_directions_pass
M004403	M010959	True	True	True	True	both_directions_pass
M004403	M011434	True	True	True	True	both_directions_pass
M004403	M011739	True	True	True	True	both_directions_pass
M004403	M012117	True	True	True	True	both_directions_pass
M004403	M012167	True	True	True	True	both_directions_pass
M004403	M012209	True	True	True	True	both_directions_pass
M004403	M012306	True	True	True	True	both_directions_pass
M004403	M012420	True	True	True	True	both_directions_pass
M004403	M012528	True	True	True	True	both_directions_pass
M004403	M012645	True	True	True	True	both_directions_pass
M004403	M012812	True	True	True	True	both_directions_pass
M004403	M012920	True	True	True	True	both_directions_pass
M004403	M013119	True	True	True	True	both_directions_pass
M004403	M013151	True	True	True	True	both_directions_pass
M004403	M013621	True	True	True	True	both_directions_pass
M004418	M000146	True	True	True	True	both_directions_pass
M004418	M000441	True	True	True	True	both_directions_pass
M004418	M000546	True	True	True	True	both_directions_pass
M004418	M001375	True	True	True	True	both_directions_pass
M004418	M001429	True	True	True	True	both_directions_pass
M004418	M001501	True	True	True	True	both_directions_pass
M004418	M001681	True	True	True	True	both_directions_pass
M004418	M001825	True	True	True	True	both_directions_pass
M004418	M001999	True	True	True	True	both_directions_pass
M004418	M002108	True	True	True	True	both_directions_pass
M004418	M002504	True	True	True	True	both_directions_pass
M004418	M002710	True	True	True	True	both_directions_pass
M004418	M002748	True	True	True	True	both_directions_pass
M004418	M002938	True	True	True	True	both_directions_pass
M004418	M002984	True	True	True	True	both_directions_pass
M004418	M003076	True	True	True	True	both_directions_pass
M004418	M003149	True	True	True	True	both_directions_pass
M004418	M003301	True	True	True	True	both_directions_pass
M004418	M003543	True	True	True	True	both_directions_pass
M004418	M003657	True	True	True	True	both_directions_pass
M004418	M003985	True	True	True	True	both_directions_pass
M004418	M004118	True	True	True	True	both_directions_pass
M004418	M004321	True	True	True	True	both_directions_pass
M004418	M004633	True	True	True	True	both_directions_pass
M004418	M004802	True	True	True	True	both_directions_pass
M004418	M005022	True	True	True	True	both_directions_pass
M004418	M005165	True	True	True	True	both_directions_pass
M004418	M005356	True	True	True	True	both_directions_pass
M004418	M005463	True	True	True	True	both_directions_pass
M004418	M005586	True	True	True	True	both_directions_pass
M004418	M005785	True	True	True	True	both_directions_pass
M004418	M005877	True	True	True	True	both_directions_pass
M004418	M006366	True	True	True	True	both_directions_pass
M004418	M006573	True	True	True	True	both_directions_pass
M004418	M006673	True	True	True	True	both_directions_pass
M004418	M006767	True	True	True	True	both_directions_pass
M004418	M006953	True	True	True	True	both_directions_pass
M004418	M007095	True	True	True	True	both_directions_pass
M004418	M007251	True	True	True	True	both_directions_pass
M004418	M007301	True	True	True	True	both_directions_pass
M004418	M007433	True	True	True	True	both_directions_pass
M004418	M007891	True	True	True	True	both_directions_pass
M004418	M008129	True	True	True	True	both_directions_pass
M004418	M008287	True	True	True	True	both_directions_pass
M004418	M008549	True	True	True	True	both_directions_pass
M004418	M008769	True	True	True	True	both_directions_pass
M004418	M008850	True	True	True	True	both_directions_pass
M004418	M009183	True	True	True	True	both_directions_pass
M004418	M009274	True	True	True	True	both_directions_pass
M004418	M009393	True	True	True	True	both_directions_pass
M004418	M009619	True	True	True	True	both_directions_pass
M004418	M009835	True	True	True	True	both_directions_pass
M004418	M009886	True	True	True	True	both_directions_pass
M004418	M010094	True	True	True	True	both_directions_pass
M004418	M010173	True	True	True	True	both_directions_pass
M004418	M010404	True	True	True	True	both_directions_pass
M004418	M010612	True	True	True	True	both_directions_pass
M004418	M010720	True	True	True	True	both_directions_pass
M004418	M010836	True	True	True	True	both_directions_pass
M004418	M010961	True	True	True	True	both_directions_pass
M004418	M011153	True	True	True	True	both_directions_pass
M004418	M011354	True	True	True	True	both_directions_pass
M004418	M011697	True	True	True	True	both_directions_pass
M004418	M012118	True	True	True	True	both_directions_pass
M004418	M012168	True	True	True	True	both_directions_pass
M004418	M012211	True	True	True	True	both_directions_pass
M004418	M012421	True	True	True	True	both_directions_pass
M004418	M012557	True	True	True	True	both_directions_pass
M004418	M012916	True	True	True	True	both_directions_pass
M004418	M013108	True	True	True	True	both_directions_pass
M004421	M000091	True	True	True	True	both_directions_pass
M004421	M000292	True	True	True	True	both_directions_pass
M004421	M000338	True	True	True	True	both_directions_pass
M004421	M000376	True	True	True	True	both_directions_pass
M004421	M000614	True	True	True	True	both_directions_pass
M004421	M001000	True	True	True	True	both_directions_pass
M004421	M001054	True	True	True	True	both_directions_pass
M004421	M001143	True	True	True	True	both_directions_pass
M004421	M001271	True	True	True	True	both_directions_pass
M004421	M001398	True	True	True	True	both_directions_pass
M004421	M001466	True	True	True	True	both_directions_pass
M004421	M001577	True	True	True	True	both_directions_pass
M004421	M001628	True	True	True	True	both_directions_pass
M004421	M001732	True	True	True	True	both_directions_pass
M004421	M001797	True	True	True	True	both_directions_pass
M004421	M001924	True	True	True	True	both_directions_pass
M004421	M002034	True	True	True	True	both_directions_pass
M004421	M002174	True	True	True	True	both_directions_pass
M004421	M002413	True	True	True	True	both_directions_pass
M004421	M002422	True	True	True	True	both_directions_pass
M004421	M002861	True	True	True	True	both_directions_pass
M004421	M002987	True	True	True	True	both_directions_pass
M004421	M003098	True	True	True	True	both_directions_pass
M004421	M003198	True	True	True	True	both_directions_pass
M004421	M003335	True	True	True	True	both_directions_pass
M004421	M003448	True	True	True	True	both_directions_pass
M004421	M003534	True	True	True	True	both_directions_pass
M004421	M003986	True	True	True	True	both_directions_pass
M004421	M004190	True	True	True	True	both_directions_pass
M004421	M004368	True	True	True	True	both_directions_pass
M004421	M004631	True	True	True	True	both_directions_pass
M004421	M004683	True	True	True	True	both_directions_pass
M004421	M004800	True	True	True	True	both_directions_pass
M004421	M004989	True	True	True	True	both_directions_pass
M004421	M005018	True	True	True	True	both_directions_pass
M004421	M005166	True	True	True	True	both_directions_pass
M004421	M005278	True	True	True	True	both_directions_pass
M004421	M005467	True	True	True	True	both_directions_pass
M004421	M005601	True	True	True	True	both_directions_pass
M004421	M005798	True	True	True	True	both_directions_pass
M004421	M005848	True	True	True	True	both_directions_pass
M004421	M005997	True	True	True	True	both_directions_pass
M004421	M006266	True	True	True	True	both_directions_pass
M004421	M006289	True	True	True	True	both_directions_pass
M004421	M006576	True	True	True	True	both_directions_pass
M004421	M006627	True	True	True	True	both_directions_pass
M004421	M006807	True	True	True	True	both_directions_pass
M004421	M006896	True	True	True	True	both_directions_pass
M004421	M007227	True	True	True	True	both_directions_pass
M004421	M007234	True	True	True	True	both_directions_pass
M004421	M007308	True	True	True	True	both_directions_pass
M004421	M007428	True	True	True	True	both_directions_pass
M004421	M007696	True	True	True	True	both_directions_pass
M004421	M007813	True	True	True	True	both_directions_pass
M004421	M007907	True	True	True	True	both_directions_pass
M004421	M007944	True	True	True	True	both_directions_pass
M004421	M008107	True	True	True	True	both_directions_pass
M004421	M008230	True	True	True	True	both_directions_pass
M004421	M008359	True	True	True	True	both_directions_pass
M004421	M008732	True	True	True	True	both_directions_pass
M004421	M008821	True	True	True	True	both_directions_pass
M004421	M008873	True	True	True	True	both_directions_pass
M004421	M009182	True	True	True	True	both_directions_pass
M004421	M009239	True	True	True	True	both_directions_pass
M004421	M009508	True	True	True	True	both_directions_pass
M004421	M009596	True	True	True	True	both_directions_pass
M004421	M009802	True	True	True	True	both_directions_pass
M004421	M009967	True	True	True	True	both_directions_pass
M004421	M010088	True	True	True	True	both_directions_pass
M004421	M010121	True	True	True	True	both_directions_pass
M004421	M010250	True	True	True	True	both_directions_pass
M004421	M010252	True	True	True	True	both_directions_pass
M004421	M010403	True	True	True	True	both_directions_pass
M004421	M010635	True	True	True	True	both_directions_pass
M004421	M010928	True	True	True	True	both_directions_pass
M004421	M010954	True	True	True	True	both_directions_pass
M004421	M010962	True	True	True	True	both_directions_pass
M004421	M011166	True	True	True	True	both_directions_pass
M004421	M011257	True	True	True	True	both_directions_pass
M004421	M011383	True	True	True	True	both_directions_pass
M004421	M011519	True	True	True	True	both_directions_pass
M004421	M011563	True	True	True	True	both_directions_pass
M004421	M011759	True	True	True	True	both_directions_pass
M004421	M012116	True	True	True	True	both_directions_pass
M004421	M012208	True	True	True	True	both_directions_pass
M004421	M012289	True	True	True	True	both_directions_pass
M004421	M012347	True	True	True	True	both_directions_pass
M004421	M012389	True	True	True	True	both_directions_pass
M004421	M012598	True	True	True	True	both_directions_pass
M004421	M012634	True	True	True	True	both_directions_pass
M004421	M012811	True	True	True	True	both_directions_pass
M004421	M012968	True	True	True	True	both_directions_pass
M004421	M013040	True	True	True	True	both_directions_pass
M004430	M000064	True	True	True	True	both_directions_pass
M004440	M000107	True	True	True	True	both_directions_pass
M004440	M000504	True	True	True	True	both_directions_pass
M004440	M000526	True	True	True	True	both_directions_pass
M004440	M001034	True	True	True	True	both_directions_pass
M004440	M001160	True	True	True	True	both_directions_pass
M004440	M001627	True	True	True	True	both_directions_pass
M004440	M001774	True	True	True	True	both_directions_pass
M004440	M001998	True	True	True	True	both_directions_pass
M004440	M002180	True	True	True	True	both_directions_pass
M004440	M002524	True	True	True	True	both_directions_pass
M004440	M002677	True	True	True	True	both_directions_pass
M004440	M002849	True	True	True	True	both_directions_pass
M004440	M002909	True	True	True	True	both_directions_pass
M004440	M003210	True	True	True	True	both_directions_pass
M004440	M003325	True	True	True	True	both_directions_pass
M004440	M003430	True	True	True	True	both_directions_pass
M004440	M003469	True	True	True	True	both_directions_pass
M004440	M003530	True	True	True	True	both_directions_pass
M004440	M003730	True	True	True	True	both_directions_pass
M004440	M003802	True	True	True	True	both_directions_pass
M004440	M003932	True	True	True	True	both_directions_pass
M004440	M004276	True	True	True	True	both_directions_pass
M004440	M004645	True	True	True	True	both_directions_pass
M004440	M004769	True	True	True	True	both_directions_pass
M004440	M005005	True	True	True	True	both_directions_pass
M004440	M005183	True	True	True	True	both_directions_pass
M004440	M005380	True	True	True	True	both_directions_pass
M004440	M005453	True	True	True	True	both_directions_pass
M004440	M005507	True	True	True	True	both_directions_pass
M004440	M005707	True	True	True	True	both_directions_pass
M004440	M005921	True	True	True	True	both_directions_pass
M004440	M006013	True	True	True	True	both_directions_pass
M004440	M006174	True	True	True	True	both_directions_pass
M004440	M006324	True	True	True	True	both_directions_pass
M004440	M006571	True	True	True	True	both_directions_pass
M004440	M006582	True	True	True	True	both_directions_pass
M004440	M006623	True	True	True	True	both_directions_pass
M004440	M006739	True	True	True	True	both_directions_pass
M004440	M006894	True	True	True	True	both_directions_pass
M004440	M007099	True	True	True	True	both_directions_pass
M004440	M007178	True	True	True	True	both_directions_pass
M004440	M007293	True	True	True	True	both_directions_pass
M004440	M007400	True	True	True	True	both_directions_pass
M004440	M007585	True	True	True	True	both_directions_pass
M004440	M007734	True	True	True	True	both_directions_pass
M004440	M007849	True	True	True	True	both_directions_pass
M004440	M008257	True	True	True	True	both_directions_pass
M004440	M008399	True	True	True	True	both_directions_pass
M004440	M008538	True	True	True	True	both_directions_pass
M004440	M008628	True	True	True	True	both_directions_pass
M004440	M008699	True	True	True	True	both_directions_pass
M004440	M008912	True	True	True	True	both_directions_pass
M004440	M008970	True	True	True	True	both_directions_pass
M004440	M009137	True	True	True	True	both_directions_pass
M004440	M009192	True	True	True	True	both_directions_pass
M004440	M009372	True	True	True	True	both_directions_pass
M004440	M009455	True	True	True	True	both_directions_pass
M004440	M009874	True	True	True	True	both_directions_pass
M004440	M009995	True	True	True	True	both_directions_pass
M004440	M010047	True	True	True	True	both_directions_pass
M004440	M010176	True	True	True	True	both_directions_pass
