representative_input_id	member_input_id	approximate_status	exact_status	forward_exact_passes	reverse_exact_passes	any_exact_score_out_of_bounds
M002165	M011801	both_directions_pass	both_directions_pass	True	True	False
M002165	M011835	both_directions_pass	both_directions_pass	True	True	False
M002165	M012129	both_directions_pass	both_directions_pass	True	True	False
M002165	M012300	both_directions_pass	both_directions_pass	True	True	False
M002165	M012353	both_directions_pass	both_directions_pass	True	True	False
M002165	M012442	both_directions_pass	both_directions_pass	True	True	False
M002165	M012589	both_directions_pass	both_directions_pass	True	True	False
M002165	M012649	both_directions_pass	both_directions_pass	True	True	False
M002165	M012803	both_directions_pass	both_directions_pass	True	True	False
M002165	M013004	both_directions_pass	both_directions_pass	True	True	False
M002168	M001612	both_directions_pass	both_directions_pass	True	True	False
M002234	M000021	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M000218	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M000330	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M000415	both_directions_pass	both_directions_pass	True	True	False
M002234	M000829	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M001093	both_directions_pass	both_directions_pass	True	True	False
M002234	M001282	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M001453	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M001595	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M001707	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M001763	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M001986	both_directions_pass	both_directions_pass	True	True	False
M002234	M002170	both_directions_pass	both_directions_pass	True	True	False
M002234	M002536	both_directions_pass	both_directions_pass	True	True	False
M002234	M002640	both_directions_pass	both_directions_pass	True	True	False
M002234	M002760	both_directions_pass	both_directions_pass	True	True	False
M002234	M002868	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M003171	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M003272	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M003485	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M003555	both_directions_pass	both_directions_pass	True	True	False
M002234	M003672	both_directions_pass	both_directions_pass	True	True	False
M002234	M003813	both_directions_pass	both_directions_pass	True	True	False
M002234	M004011	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M004105	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M004250	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M004307	both_directions_pass	both_directions_pass	True	True	False
M002234	M004405	both_directions_pass	both_directions_pass	True	True	False
M002234	M004710	both_directions_pass	both_directions_pass	True	True	False
M002234	M004816	both_directions_pass	both_directions_pass	True	True	False
M002234	M004901	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M005160	both_directions_pass	both_directions_pass	True	True	False
M002234	M005495	both_directions_pass	both_directions_pass	True	True	False
M002234	M005575	both_directions_pass	both_directions_pass	True	True	False
M002234	M005829	both_directions_pass	both_directions_pass	True	True	False
M002234	M005953	both_directions_pass	both_directions_pass	True	True	False
M002234	M005996	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M006151	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M006453	both_directions_pass	both_directions_pass	True	True	False
M002234	M006500	both_directions_pass	both_directions_pass	True	True	False
M002234	M006816	both_directions_pass	both_directions_pass	True	True	False
M002234	M006973	both_directions_pass	both_directions_pass	True	True	False
M002234	M007280	both_directions_pass	both_directions_pass	True	True	False
M002234	M007291	both_directions_pass	both_directions_pass	True	True	False
M002234	M007474	both_directions_pass	both_directions_pass	True	True	False
M002234	M007512	both_directions_pass	both_directions_pass	True	True	False
M002234	M007742	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M007848	both_directions_pass	both_directions_pass	True	True	False
M002234	M008065	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M008486	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M008552	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M008782	both_directions_pass	both_directions_pass	True	True	False
M002234	M008924	both_directions_pass	both_directions_pass	True	True	False
M002234	M009027	both_directions_pass	both_directions_pass	True	True	False
M002234	M009142	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M009225	both_directions_pass	both_directions_pass	True	True	False
M002234	M009363	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M009470	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M009568	both_directions_pass	both_directions_pass	True	True	False
M002234	M009681	both_directions_pass	both_directions_pass	True	True	False
M002234	M009734	both_directions_pass	both_directions_pass	True	True	False
M002234	M009846	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M009912	both_directions_pass	both_directions_pass	True	True	False
M002234	M010103	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M010148	both_directions_pass	both_directions_pass	True	True	False
M002234	M010288	both_directions_pass	both_directions_pass	True	True	False
M002234	M010672	both_directions_pass	both_directions_pass	True	True	False
M002234	M010883	both_directions_pass	both_directions_pass	True	True	False
M002234	M011077	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M011161	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M011279	both_directions_pass	both_directions_pass	True	True	False
M002234	M011407	both_directions_pass	both_directions_pass	True	True	False
M002234	M011475	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M011605	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M011654	both_directions_pass	both_directions_pass	True	True	False
M002234	M011832	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M011946	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M012158	both_directions_pass	both_directions_pass	True	True	False
M002234	M012247	both_directions_pass	both_directions_pass	True	True	False
M002234	M012482	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M012599	both_directions_pass	both_directions_pass	True	True	False
M002234	M012775	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M012844	both_directions_pass	both_directions_pass	True	True	False
M002234	M012939	both_directions_pass	both_directions_pass	True	True	False
M002234	M013245	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M013372	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M013689	both_directions_pass	both_directions_pass	True	True	False
M002234	M014783	both_directions_pass	both_directions_pass	True	True	False
M002234	M015491	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M016904	neither_direction_passes	neither_direction_passes	False	False	False
M002234	M018244	both_directions_pass	both_directions_pass	True	True	False
M002245	M001285	both_directions_pass	both_directions_pass	True	True	False
M002249	M008150	both_directions_pass	both_directions_pass	True	True	False
M002307	M001345	neither_direction_passes	neither_direction_passes	False	False	False
M002307	M011814	both_directions_pass	both_directions_pass	True	True	False
M002308	M005191	both_directions_pass	both_directions_pass	True	True	False
M002308	M007961	both_directions_pass	both_directions_pass	True	True	False
M002308	M016596	both_directions_pass	both_directions_pass	True	True	False
M002335	M002263	both_directions_pass	both_directions_pass	True	True	False
M002335	M010813	both_directions_pass	both_directions_pass	True	True	False
M002342	M007030	both_directions_pass	both_directions_pass	True	True	False
M002342	M011094	both_directions_pass	both_directions_pass	True	True	False
M002342	M018219	both_directions_pass	both_directions_pass	True	True	False
M002346	M000425	both_directions_pass	both_directions_pass	True	True	False
M002346	M000679	both_directions_pass	both_directions_pass	True	True	False
M002346	M001895	both_directions_pass	both_directions_pass	True	True	False
M002346	M002196	both_directions_pass	both_directions_pass	True	True	False
M002346	M002354	both_directions_pass	both_directions_pass	True	True	False
M002346	M002467	both_directions_pass	both_directions_pass	True	True	False
M002346	M002831	both_directions_pass	both_directions_pass	True	True	False
M002346	M003950	both_directions_pass	both_directions_pass	True	True	False
M002346	M004236	both_directions_pass	both_directions_pass	True	True	False
M002346	M004505	both_directions_pass	both_directions_pass	True	True	False
M002346	M004575	both_directions_pass	both_directions_pass	True	True	False
M002346	M004698	both_directions_pass	both_directions_pass	True	True	False
M002346	M004922	both_directions_pass	both_directions_pass	True	True	False
M002346	M005218	both_directions_pass	both_directions_pass	True	True	False
M002346	M005265	both_directions_pass	both_directions_pass	True	True	False
M002346	M005537	both_directions_pass	both_directions_pass	True	True	False
M002346	M005632	both_directions_pass	both_directions_pass	True	True	False
M002346	M005728	both_directions_pass	both_directions_pass	True	True	False
M002346	M006067	both_directions_pass	both_directions_pass	True	True	False
M002346	M006220	both_directions_pass	both_directions_pass	True	True	False
M002346	M006286	both_directions_pass	both_directions_pass	True	True	False
M002346	M006619	both_directions_pass	both_directions_pass	True	True	False
M002346	M006743	both_directions_pass	both_directions_pass	True	True	False
M002346	M007150	both_directions_pass	both_directions_pass	True	True	False
M002346	M007202	both_directions_pass	both_directions_pass	True	True	False
M002346	M007331	both_directions_pass	both_directions_pass	True	True	False
M002346	M007449	both_directions_pass	both_directions_pass	True	True	False
M002346	M007703	both_directions_pass	both_directions_pass	True	True	False
M002346	M007967	both_directions_pass	both_directions_pass	True	True	False
M002346	M008068	both_directions_pass	both_directions_pass	True	True	False
M002346	M008787	both_directions_pass	both_directions_pass	True	True	False
M002346	M008876	both_directions_pass	both_directions_pass	True	True	False
M002346	M009424	both_directions_pass	both_directions_pass	True	True	False
M002346	M009698	both_directions_pass	both_directions_pass	True	True	False
M002346	M009728	both_directions_pass	both_directions_pass	True	True	False
M002346	M009823	both_directions_pass	both_directions_pass	True	True	False
M002346	M009924	both_directions_pass	both_directions_pass	True	True	False
M002346	M010166	both_directions_pass	both_directions_pass	True	True	False
M002346	M010247	both_directions_pass	both_directions_pass	True	True	False
M002346	M010295	both_directions_pass	both_directions_pass	True	True	False
M002346	M010577	both_directions_pass	both_directions_pass	True	True	False
M002346	M010723	both_directions_pass	both_directions_pass	True	True	False
M002346	M010835	both_directions_pass	both_directions_pass	True	True	False
M002346	M011012	both_directions_pass	both_directions_pass	True	True	False
M002346	M011347	both_directions_pass	both_directions_pass	True	True	False
M002346	M011470	both_directions_pass	both_directions_pass	True	True	False
M002346	M011548	both_directions_pass	both_directions_pass	True	True	False
M002346	M012161	both_directions_pass	both_directions_pass	True	True	False
M002346	M012921	both_directions_pass	both_directions_pass	True	True	False
M002346	M013345	both_directions_pass	both_directions_pass	True	True	False
M002346	M013672	both_directions_pass	both_directions_pass	True	True	False
M002346	M013755	both_directions_pass	both_directions_pass	True	True	False
M002346	M013840	both_directions_pass	both_directions_pass	True	True	False
M002346	M014711	both_directions_pass	both_directions_pass	True	True	False
M002346	M015197	both_directions_pass	both_directions_pass	True	True	False
M002346	M015275	both_directions_pass	both_directions_pass	True	True	False
M002346	M015625	both_directions_pass	both_directions_pass	True	True	False
M002346	M015802	both_directions_pass	both_directions_pass	True	True	False
M002346	M016017	neither_direction_passes	neither_direction_passes	False	False	False
M002346	M016042	both_directions_pass	both_directions_pass	True	True	False
M002346	M016120	both_directions_pass	both_directions_pass	True	True	False
M002346	M016397	both_directions_pass	both_directions_pass	True	True	False
M002346	M017368	both_directions_pass	both_directions_pass	True	True	False
M002352	M001574	both_directions_pass	both_directions_pass	True	True	False
M002376	M000089	both_directions_pass	both_directions_pass	True	True	False
M002376	M000184	both_directions_pass	both_directions_pass	True	True	False
M002376	M000275	both_directions_pass	both_directions_pass	True	True	False
M002376	M000462	both_directions_pass	both_directions_pass	True	True	False
M002376	M000558	both_directions_pass	both_directions_pass	True	True	False
M002376	M000822	both_directions_pass	both_directions_pass	True	True	False
M002376	M000887	both_directions_pass	both_directions_pass	True	True	False
M002376	M001154	both_directions_pass	both_directions_pass	True	True	False
M002376	M001307	both_directions_pass	both_directions_pass	True	True	False
M002376	M001389	both_directions_pass	both_directions_pass	True	True	False
M002376	M001539	both_directions_pass	both_directions_pass	True	True	False
M002376	M001653	both_directions_pass	both_directions_pass	True	True	False
M002376	M001836	both_directions_pass	both_directions_pass	True	True	False
M002376	M001941	neither_direction_passes	neither_direction_passes	False	False	False
M002376	M001974	both_directions_pass	both_directions_pass	True	True	False
M002376	M002100	both_directions_pass	both_directions_pass	True	True	False
M002376	M002227	both_directions_pass	both_directions_pass	True	True	False
M002376	M002327	both_directions_pass	both_directions_pass	True	True	False
M002376	M002385	both_directions_pass	both_directions_pass	True	True	False
M002376	M002431	both_directions_pass	both_directions_pass	True	True	False
M002376	M002537	both_directions_pass	both_directions_pass	True	True	False
M002376	M002718	both_directions_pass	both_directions_pass	True	True	False
M002376	M002765	both_directions_pass	both_directions_pass	True	True	False
M002376	M002927	both_directions_pass	both_directions_pass	True	True	False
M002376	M002945	both_directions_pass	both_directions_pass	True	True	False
M002376	M003145	both_directions_pass	both_directions_pass	True	True	False
M002376	M003228	both_directions_pass	both_directions_pass	True	True	False
M002376	M003309	both_directions_pass	both_directions_pass	True	True	False
M002376	M003463	both_directions_pass	both_directions_pass	True	True	False
M002376	M003612	both_directions_pass	both_directions_pass	True	True	False
M002376	M003676	both_directions_pass	both_directions_pass	True	True	False
M002376	M003826	both_directions_pass	both_directions_pass	True	True	False
M002376	M003934	both_directions_pass	both_directions_pass	True	True	False
M002376	M004042	both_directions_pass	both_directions_pass	True	True	False
M002376	M004189	both_directions_pass	both_directions_pass	True	True	False
M002376	M004308	both_directions_pass	both_directions_pass	True	True	False
M002376	M004492	both_directions_pass	both_directions_pass	True	True	False
M002376	M004602	both_directions_pass	both_directions_pass	True	True	False
M002376	M004699	both_directions_pass	both_directions_pass	True	True	False
M002376	M004945	both_directions_pass	both_directions_pass	True	True	False
M002376	M005106	both_directions_pass	both_directions_pass	True	True	False
M002376	M005260	both_directions_pass	both_directions_pass	True	True	False
M002376	M005368	both_directions_pass	both_directions_pass	True	True	False
M002376	M005488	both_directions_pass	both_directions_pass	True	True	False
M002376	M005564	both_directions_pass	both_directions_pass	True	True	False
M002376	M005636	both_directions_pass	both_directions_pass	True	True	False
M002376	M005740	both_directions_pass	both_directions_pass	True	True	False
M002376	M005807	both_directions_pass	both_directions_pass	True	True	False
M002376	M006043	both_directions_pass	both_directions_pass	True	True	False
M002376	M006114	both_directions_pass	both_directions_pass	True	True	False
M002376	M006315	both_directions_pass	both_directions_pass	True	True	False
M002376	M006483	both_directions_pass	both_directions_pass	True	True	False
M002376	M006555	both_directions_pass	both_directions_pass	True	True	False
M002376	M006711	both_directions_pass	both_directions_pass	True	True	False
M002376	M006836	both_directions_pass	both_directions_pass	True	True	False
M002376	M006915	both_directions_pass	both_directions_pass	True	True	False
M002376	M007152	both_directions_pass	both_directions_pass	True	True	False
M002376	M007201	both_directions_pass	both_directions_pass	True	True	False
M002376	M007327	both_directions_pass	both_directions_pass	True	True	False
M002376	M007423	both_directions_pass	both_directions_pass	True	True	False
M002376	M007630	both_directions_pass	both_directions_pass	True	True	False
M002376	M007725	both_directions_pass	both_directions_pass	True	True	False
M002376	M008035	both_directions_pass	both_directions_pass	True	True	False
M002376	M008163	both_directions_pass	both_directions_pass	True	True	False
M002376	M008293	both_directions_pass	both_directions_pass	True	True	False
M002376	M008301	both_directions_pass	both_directions_pass	True	True	False
M002376	M008313	both_directions_pass	both_directions_pass	True	True	False
M002376	M008567	both_directions_pass	both_directions_pass	True	True	False
M002376	M008684	both_directions_pass	both_directions_pass	True	True	False
M002376	M009037	both_directions_pass	both_directions_pass	True	True	False
M002376	M009117	both_directions_pass	both_directions_pass	True	True	False
M002376	M009214	both_directions_pass	both_directions_pass	True	True	False
M002376	M009346	both_directions_pass	both_directions_pass	True	True	False
M002376	M009427	both_directions_pass	both_directions_pass	True	True	False
M002376	M009490	both_directions_pass	both_directions_pass	True	True	False
M002376	M009517	both_directions_pass	both_directions_pass	True	True	False
M002376	M009771	both_directions_pass	both_directions_pass	True	True	False
M002376	M009983	both_directions_pass	both_directions_pass	True	True	False
M002376	M010064	both_directions_pass	both_directions_pass	True	True	False
M002376	M010217	both_directions_pass	both_directions_pass	True	True	False
M002376	M010321	both_directions_pass	both_directions_pass	True	True	False
M002376	M010425	both_directions_pass	both_directions_pass	True	True	False
M002376	M010741	both_directions_pass	both_directions_pass	True	True	False
M002376	M010792	both_directions_pass	both_directions_pass	True	True	False
M002376	M010884	both_directions_pass	both_directions_pass	True	True	False
M002376	M011027	both_directions_pass	both_directions_pass	True	True	False
M002376	M011146	both_directions_pass	both_directions_pass	True	True	False
M002376	M011177	both_directions_pass	both_directions_pass	True	True	False
M002376	M011292	both_directions_pass	both_directions_pass	True	True	False
M002376	M011442	both_directions_pass	both_directions_pass	True	True	False
M002376	M011503	both_directions_pass	both_directions_pass	True	True	False
M002376	M011528	both_directions_pass	both_directions_pass	True	True	False
M002376	M011669	both_directions_pass	both_directions_pass	True	True	False
M002376	M011854	both_directions_pass	both_directions_pass	True	True	False
M002376	M011977	both_directions_pass	both_directions_pass	True	True	False
M002376	M012135	both_directions_pass	both_directions_pass	True	True	False
M002376	M012200	both_directions_pass	both_directions_pass	True	True	False
M002376	M012292	both_directions_pass	both_directions_pass	True	True	False
M002376	M012435	both_directions_pass	both_directions_pass	True	True	False
M002376	M012553	both_directions_pass	both_directions_pass	True	True	False
M002376	M012686	both_directions_pass	both_directions_pass	True	True	False
M002376	M012874	both_directions_pass	both_directions_pass	True	True	False
M002376	M012948	both_directions_pass	both_directions_pass	True	True	False
M002376	M013092	both_directions_pass	both_directions_pass	True	True	False
M002412	M003881	both_directions_pass	both_directions_pass	True	True	False
M002412	M006864	both_directions_pass	neither_direction_passes	False	False	False
M002503	M004159	both_directions_pass	both_directions_pass	True	True	False
M002503	M007601	both_directions_pass	both_directions_pass	True	True	False
M002503	M007899	both_directions_pass	both_directions_pass	True	True	False
M002503	M012384	both_directions_pass	both_directions_pass	True	True	False
M002503	M012608	both_directions_pass	both_directions_pass	True	True	False
M002503	M013030	both_directions_pass	both_directions_pass	True	True	False
M002541	M015786	both_directions_pass	both_directions_pass	True	True	False
M002541	M017919	both_directions_pass	both_directions_pass	True	True	False
M002564	M012013	both_directions_pass	both_directions_pass	True	True	False
M002565	M010112	both_directions_pass	both_directions_pass	True	True	False
M002565	M016669	both_directions_pass	both_directions_pass	True	True	False
M002575	M000136	both_directions_pass	both_directions_pass	True	True	False
M002575	M000283	both_directions_pass	both_directions_pass	True	True	False
M002575	M000421	both_directions_pass	both_directions_pass	True	True	False
M002575	M000539	both_directions_pass	both_directions_pass	True	True	False
M002575	M000935	both_directions_pass	both_directions_pass	True	True	False
M002575	M000981	both_directions_pass	both_directions_pass	True	True	False
M002575	M001394	both_directions_pass	both_directions_pass	True	True	False
M002575	M001457	both_directions_pass	both_directions_pass	True	True	False
M002575	M001901	both_directions_pass	both_directions_pass	True	True	False
M002575	M001995	both_directions_pass	both_directions_pass	True	True	False
M002575	M002119	both_directions_pass	both_directions_pass	True	True	False
M002575	M002446	both_directions_pass	both_directions_pass	True	True	False
M002575	M002567	both_directions_pass	both_directions_pass	True	True	False
M002575	M002813	both_directions_pass	both_directions_pass	True	True	False
M002575	M002964	both_directions_pass	both_directions_pass	True	True	False
M002575	M003088	both_directions_pass	both_directions_pass	True	True	False
M002575	M003148	both_directions_pass	both_directions_pass	True	True	False
M002575	M003373	both_directions_pass	both_directions_pass	True	True	False
M002575	M003524	both_directions_pass	both_directions_pass	True	True	False
M002575	M003737	both_directions_pass	both_directions_pass	True	True	False
M002575	M003842	both_directions_pass	both_directions_pass	True	True	False
M002575	M003990	both_directions_pass	both_directions_pass	True	True	False
M002575	M004233	both_directions_pass	both_directions_pass	True	True	False
M002575	M004357	both_directions_pass	both_directions_pass	True	True	False
M002575	M004471	both_directions_pass	both_directions_pass	True	True	False
M002575	M004582	both_directions_pass	both_directions_pass	True	True	False
M002575	M004734	both_directions_pass	both_directions_pass	True	True	False
M002575	M004797	both_directions_pass	both_directions_pass	True	True	False
M002575	M004903	both_directions_pass	both_directions_pass	True	True	False
M002575	M005050	both_directions_pass	both_directions_pass	True	True	False
M002575	M005167	both_directions_pass	both_directions_pass	True	True	False
M002575	M005363	both_directions_pass	both_directions_pass	True	True	False
M002575	M005386	both_directions_pass	both_directions_pass	True	True	False
M002575	M005583	both_directions_pass	both_directions_pass	True	True	False
M002575	M005630	both_directions_pass	both_directions_pass	True	True	False
M002575	M005690	both_directions_pass	both_directions_pass	True	True	False
M002575	M005774	both_directions_pass	both_directions_pass	True	True	False
M002575	M005891	both_directions_pass	both_directions_pass	True	True	False
M002575	M006087	both_directions_pass	both_directions_pass	True	True	False
M002575	M006143	both_directions_pass	both_directions_pass	True	True	False
M002575	M006236	both_directions_pass	both_directions_pass	True	True	False
M002575	M006411	both_directions_pass	both_directions_pass	True	True	False
M002575	M006529	both_directions_pass	both_directions_pass	True	True	False
M002575	M006688	both_directions_pass	both_directions_pass	True	True	False
M002575	M006830	both_directions_pass	both_directions_pass	True	True	False
M002575	M006911	both_directions_pass	both_directions_pass	True	True	False
M002575	M007230	both_directions_pass	both_directions_pass	True	True	False
M002575	M007252	both_directions_pass	both_directions_pass	True	True	False
M002575	M007365	both_directions_pass	both_directions_pass	True	True	False
M002575	M007413	both_directions_pass	both_directions_pass	True	True	False
M002575	M007639	both_directions_pass	both_directions_pass	True	True	False
M002575	M007681	both_directions_pass	both_directions_pass	True	True	False
M002575	M007850	both_directions_pass	both_directions_pass	True	True	False
M002575	M008056	both_directions_pass	both_directions_pass	True	True	False
M002575	M008375	both_directions_pass	both_directions_pass	True	True	False
M002575	M008431	both_directions_pass	both_directions_pass	True	True	False
M002575	M008560	both_directions_pass	both_directions_pass	True	True	False
M002575	M008763	both_directions_pass	both_directions_pass	True	True	False
M002575	M008807	both_directions_pass	both_directions_pass	True	True	False
M002575	M008935	both_directions_pass	both_directions_pass	True	True	False
M002575	M008945	both_directions_pass	both_directions_pass	True	True	False
M002575	M009063	both_directions_pass	both_directions_pass	True	True	False
M002575	M009115	both_directions_pass	both_directions_pass	True	True	False
M002575	M009286	both_directions_pass	both_directions_pass	True	True	False
M002575	M009300	both_directions_pass	both_directions_pass	True	True	False
M002575	M009436	both_directions_pass	both_directions_pass	True	True	False
M002575	M009519	both_directions_pass	both_directions_pass	True	True	False
M002575	M009829	both_directions_pass	both_directions_pass	True	True	False
M002575	M009894	both_directions_pass	both_directions_pass	True	True	False
M002575	M010070	both_directions_pass	both_directions_pass	True	True	False
M002575	M010141	both_directions_pass	both_directions_pass	True	True	False
M002575	M010241	both_directions_pass	both_directions_pass	True	True	False
M002575	M010386	both_directions_pass	both_directions_pass	True	True	False
M002575	M010555	both_directions_pass	both_directions_pass	True	True	False
M002575	M010691	both_directions_pass	both_directions_pass	True	True	False
M002575	M010848	both_directions_pass	both_directions_pass	True	True	False
M002575	M010967	both_directions_pass	both_directions_pass	True	True	False
M002575	M011164	both_directions_pass	both_directions_pass	True	True	False
M002575	M011281	both_directions_pass	both_directions_pass	True	True	False
M002575	M011426	both_directions_pass	both_directions_pass	True	True	False
M002575	M011487	both_directions_pass	both_directions_pass	True	True	False
M002575	M011646	both_directions_pass	both_directions_pass	True	True	False
M002575	M011747	both_directions_pass	both_directions_pass	True	True	False
M002575	M011804	both_directions_pass	both_directions_pass	True	True	False
M002575	M012041	both_directions_pass	both_directions_pass	True	True	False
M002575	M012084	both_directions_pass	both_directions_pass	True	True	False
M002575	M012325	both_directions_pass	both_directions_pass	True	True	False
M002575	M012559	both_directions_pass	both_directions_pass	True	True	False
M002575	M012643	both_directions_pass	both_directions_pass	True	True	False
M002575	M012892	both_directions_pass	both_directions_pass	True	True	False
M002575	M012989	both_directions_pass	both_directions_pass	True	True	False
M002577	M000285	both_directions_pass	both_directions_pass	True	True	False
M002577	M000740	both_directions_pass	both_directions_pass	True	True	False
M002577	M000858	both_directions_pass	both_directions_pass	True	True	False
M002577	M001043	both_directions_pass	both_directions_pass	True	True	False
M002577	M001813	both_directions_pass	both_directions_pass	True	True	False
M002577	M002052	both_directions_pass	both_directions_pass	True	True	False
M002577	M002286	both_directions_pass	both_directions_pass	True	True	False
M002577	M003517	both_directions_pass	both_directions_pass	True	True	False
M002577	M004262	both_directions_pass	both_directions_pass	True	True	False
M002577	M004833	both_directions_pass	both_directions_pass	True	True	False
M002577	M005023	both_directions_pass	both_directions_pass	True	True	False
M002577	M005389	both_directions_pass	both_directions_pass	True	True	False
M002577	M005668	both_directions_pass	both_directions_pass	True	True	False
M002577	M005764	both_directions_pass	both_directions_pass	True	True	False
M002577	M006172	both_directions_pass	both_directions_pass	True	True	False
M002577	M006504	both_directions_pass	both_directions_pass	True	True	False
M002577	M006720	both_directions_pass	both_directions_pass	True	True	False
M002577	M007364	both_directions_pass	both_directions_pass	True	True	False
M002577	M007455	both_directions_pass	both_directions_pass	True	True	False
M002577	M007607	both_directions_pass	both_directions_pass	True	True	False
M002577	M009029	both_directions_pass	both_directions_pass	True	True	False
M002577	M009073	both_directions_pass	both_directions_pass	True	True	False
M002577	M010506	both_directions_pass	both_directions_pass	True	True	False
M002577	M010708	both_directions_pass	both_directions_pass	True	True	False
M002577	M011625	both_directions_pass	both_directions_pass	True	True	False
M002577	M011811	both_directions_pass	both_directions_pass	True	True	False
M002577	M012326	both_directions_pass	both_directions_pass	True	True	False
M002577	M012600	both_directions_pass	both_directions_pass	True	True	False
M002577	M012784	both_directions_pass	both_directions_pass	True	True	False
M002577	M013380	both_directions_pass	both_directions_pass	True	True	False
M002577	M013604	both_directions_pass	both_directions_pass	True	True	False
M002577	M013735	both_directions_pass	both_directions_pass	True	True	False
M002577	M014348	both_directions_pass	both_directions_pass	True	True	False
M002577	M014760	both_directions_pass	both_directions_pass	True	True	False
M002577	M015022	both_directions_pass	both_directions_pass	True	True	False
M002577	M015345	both_directions_pass	both_directions_pass	True	True	False
M002577	M015521	both_directions_pass	both_directions_pass	True	True	False
M002577	M015618	both_directions_pass	both_directions_pass	True	True	False
M002577	M015778	both_directions_pass	both_directions_pass	True	True	False
M002577	M015962	both_directions_pass	both_directions_pass	True	True	False
M002577	M016391	both_directions_pass	both_directions_pass	True	True	False
M002577	M016495	both_directions_pass	both_directions_pass	True	True	False
M002577	M016684	both_directions_pass	both_directions_pass	True	True	False
M002577	M016850	both_directions_pass	both_directions_pass	True	True	False
M002577	M017063	both_directions_pass	both_directions_pass	True	True	False
M002577	M017158	both_directions_pass	both_directions_pass	True	True	False
M002577	M018032	both_directions_pass	both_directions_pass	True	True	False
M002584	M001654	both_directions_pass	both_directions_pass	True	True	False
M002584	M006392	both_directions_pass	both_directions_pass	True	True	False
M002584	M008811	both_directions_pass	both_directions_pass	True	True	False
M002584	M013359	both_directions_pass	both_directions_pass	True	True	False
M002584	M013873	both_directions_pass	both_directions_pass	True	True	False
M002584	M014035	both_directions_pass	both_directions_pass	True	True	False
M002584	M017399	both_directions_pass	both_directions_pass	True	True	False
M002584	M018094	both_directions_pass	both_directions_pass	True	True	False
M002605	M002588	both_directions_pass	both_directions_pass	True	True	False
M002700	M000765	both_directions_pass	both_directions_pass	True	True	False
M002700	M000951	both_directions_pass	both_directions_pass	True	True	False
M002700	M007872	both_directions_pass	both_directions_pass	True	True	False
M002700	M008511	both_directions_pass	both_directions_pass	True	True	False
M002700	M011841	both_directions_pass	both_directions_pass	True	True	False
M002700	M012432	both_directions_pass	both_directions_pass	True	True	False
M002700	M013075	both_directions_pass	both_directions_pass	True	True	False
M002700	M015980	both_directions_pass	both_directions_pass	True	True	False
M002700	M016824	both_directions_pass	both_directions_pass	True	True	False
M002729	M000003	both_directions_pass	both_directions_pass	True	True	False
M002729	M000052	both_directions_pass	both_directions_pass	True	True	False
M002729	M000066	both_directions_pass	both_directions_pass	True	True	False
M002729	M000210	both_directions_pass	both_directions_pass	True	True	False
M002729	M000365	both_directions_pass	both_directions_pass	True	True	False
M002729	M000442	both_directions_pass	both_directions_pass	True	True	False
M002729	M000474	both_directions_pass	both_directions_pass	True	True	False
M002729	M000518	both_directions_pass	both_directions_pass	True	True	False
M002729	M000668	both_directions_pass	both_directions_pass	True	True	False
M002729	M000713	both_directions_pass	both_directions_pass	True	True	False
