marker	path_metric	geometry_metric	pairs	omitted_geometry_pairs	rank_correlation	status	marker_review_status
4896098at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	6670	0	0.5800152691404197	descriptive_estimable	no_current_copy_review_flag
4900375at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	8183	0	0.2639394099579275	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	8183	0	0.47653712713042895	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	8183	0	0.44846250442522956	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	8183	0	0.4803448299708384	descriptive_estimable	no_current_copy_review_flag
4900375at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	8183	0	0.379287511578639	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	8183	0	0.5935713899183576	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	8183	0	0.5670451301742508	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	8183	0	0.5952411985720863	descriptive_estimable	no_current_copy_review_flag
4900375at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	8183	0	0.43982176334690043	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	8183	0	0.6254798591382822	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	8183	0	0.5981546429657886	descriptive_estimable	no_current_copy_review_flag
4900375at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	8183	0	0.6247115131576588	descriptive_estimable	no_current_copy_review_flag
4908955at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	276	0	0.14114239237453804	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	276	0	0.25242961715728945	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	276	0	0.268389435082262	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	276	0	0.2619905537877599	descriptive_estimable	no_current_copy_review_flag
4908955at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	276	0	0.5902198884148344	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	276	0	0.6596058846192263	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	276	0	0.6689670524107818	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	276	0	0.6653226980208616	descriptive_estimable	no_current_copy_review_flag
4908955at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	276	0	0.640436637605057	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	276	0	0.6969272698734322	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	276	0	0.705007063255376	descriptive_estimable	no_current_copy_review_flag
4908955at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	276	0	0.7028900843309884	descriptive_estimable	no_current_copy_review_flag
4969018at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	28	0	-0.34099616858237547	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	28	0	-0.37547892720306514	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	28	0	-0.3842364532019705	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	28	0	-0.37766830870279144	descriptive_estimable	no_current_copy_review_flag
4969018at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	28	0	0.7186644772851669	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	28	0	0.7104542966611932	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	28	0	0.7148330596606458	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	28	0	0.7181171319102353	descriptive_estimable	no_current_copy_review_flag
4969018at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	28	0	0.7186644772851669	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	28	0	0.7104542966611932	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	28	0	0.7148330596606458	descriptive_estimable	no_current_copy_review_flag
4969018at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	28	0	0.7181171319102353	descriptive_estimable	no_current_copy_review_flag
4969636at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	78	0	0.32765968209006185	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	78	0	0.6294844396110219	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	78	0	0.6268035761706647	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	78	0	0.6330504938099875	descriptive_estimable	no_current_copy_review_flag
4969636at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	78	0	0.4523957055602625	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	78	0	0.6994903830346868	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	78	0	0.697467089872153	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	78	0	0.7060155034838579	descriptive_estimable	no_current_copy_review_flag
4969636at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	78	0	0.4523957055602625	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	78	0	0.6994903830346868	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	78	0	0.697467089872153	descriptive_estimable	no_current_copy_review_flag
4969636at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	78	0	0.7060155034838579	descriptive_estimable	no_current_copy_review_flag
4969990at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	36	0	0.10296010296010297	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	36	0	0.4450450450450451	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	36	0	0.4548262548262549	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	36	0	0.45559845559845563	descriptive_estimable	no_current_copy_review_flag
4969990at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.4494208494208495	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.6203346203346204	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.6221364221364221	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	36	0	0.6283140283140284	descriptive_estimable	no_current_copy_review_flag
4969990at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.44633204633204643	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.6316602316602318	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.6334620334620336	descriptive_estimable	no_current_copy_review_flag
4969990at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	36	0	0.6398970398970399	descriptive_estimable	no_current_copy_review_flag
4970387at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	8876	0	0.25077039473782287	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	8876	0	0.17173048851782738	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	8876	0	0.14083456606963954	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	8876	0	0.17077090458831187	descriptive_estimable	no_current_copy_review_flag
4970387at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	8876	0	0.3796041349389853	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	8876	0	0.23560935022257334	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	8876	0	0.21876548723506653	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	8876	0	0.23589529649681812	descriptive_estimable	no_current_copy_review_flag
4970387at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	8876	0	0.3845650838774874	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	8876	0	0.2365538255870972	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	8876	0	0.2194430933709158	descriptive_estimable	no_current_copy_review_flag
4970387at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	8876	0	0.23683965994070688	descriptive_estimable	no_current_copy_review_flag
4971272at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.9178571428571428	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.6749999999999999	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.6749999999999999	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	15	0	0.6749999999999999	descriptive_estimable	no_current_copy_review_flag
4971272at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.9428571428571427	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.7071428571428571	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.6892857142857142	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	15	0	0.7071428571428571	descriptive_estimable	no_current_copy_review_flag
4971272at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.9357142857142854	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.6928571428571427	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.6964285714285713	descriptive_estimable	no_current_copy_review_flag
4971272at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	15	0	0.6928571428571427	descriptive_estimable	no_current_copy_review_flag
4974767at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	210	0	0.5316528689402893	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	210	0	0.6632318760026572	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	210	0	0.6797574871062151	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	210	0	0.651609653310913	descriptive_estimable	no_current_copy_review_flag
4974767at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	210	0	0.44210642263743766	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	210	0	0.5752520778472375	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	210	0	0.5728172293203353	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	210	0	0.5611574278061963	descriptive_estimable	no_current_copy_review_flag
4974767at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	210	0	0.44210642263743766	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	210	0	0.5752520778472375	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	210	0	0.5728172293203353	descriptive_estimable	no_current_copy_review_flag
4974767at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	210	0	0.5611574278061963	descriptive_estimable	no_current_copy_review_flag
4976279at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	54	0	0.7923384791309318	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	54	0	0.533218982275586	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	54	0	0.5279588336192109	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	54	0	0.5182008766914427	descriptive_estimable	no_current_copy_review_flag
4976279at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	54	0	0.792795883361921	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	54	0	0.7555936725748046	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	54	0	0.7593291404612159	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	54	0	0.742100247760625	descriptive_estimable	no_current_copy_review_flag
4976279at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	54	0	0.792795883361921	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	54	0	0.7555936725748046	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	54	0	0.7593291404612159	descriptive_estimable	no_current_copy_review_flag
4976279at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	54	0	0.742100247760625	descriptive_estimable	no_current_copy_review_flag
4977163at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	8737	0	0.3985699086058785	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	8737	0	0.43594576592591383	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	8737	0	0.41484173744254865	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	8737	0	0.43516207169218724	descriptive_estimable	no_current_copy_review_flag
4977163at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	8737	0	0.4218482797808176	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	8737	0	0.47228703327474075	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	8737	0	0.45091639764310515	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	8737	0	0.4701432857175449	descriptive_estimable	no_current_copy_review_flag
4977163at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	8737	0	0.42243852237578294	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	8737	0	0.4726563207673024	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	8737	0	0.45131639291280035	descriptive_estimable	no_current_copy_review_flag
4977163at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	8737	0	0.47047887077840794	descriptive_estimable	no_current_copy_review_flag
4985971at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.5590179873602333	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.7061045905965692	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.7133898187374121	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.6996527536634488	descriptive_estimable	no_current_copy_review_flag
4985971at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.7638655462184872	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.9271477185915687	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.911848045003125	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.9234182929370093	descriptive_estimable	no_current_copy_review_flag
4985971at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.7638655462184872	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.9271477185915687	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.911848045003125	descriptive_estimable	no_current_copy_review_flag
4985971at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.9234182929370093	descriptive_estimable	no_current_copy_review_flag
5000045at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.7400722272380026	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.7841864018334606	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.813931523022432	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	120	0	0.76714355163553	descriptive_estimable	no_current_copy_review_flag
5000045at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.8262587679699979	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.8741787624140563	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.8877977637335925	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	120	0	0.8563928050559066	descriptive_estimable	no_current_copy_review_flag
5000045at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.8239461073685671	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.872803666921314	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.887374123203	descriptive_estimable	no_current_copy_review_flag
5000045at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	120	0	0.8551357733175915	descriptive_estimable	no_current_copy_review_flag
5000371at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	105	0	0.5914472320132698	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	105	0	0.6555463404520009	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	105	0	0.6599212108646071	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	105	0	0.6563238648144308	descriptive_estimable	no_current_copy_review_flag
5000371at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	105	0	0.7219365540120257	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	105	0	0.8141820443707236	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	105	0	0.7986730250881194	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	105	0	0.8150425046651462	descriptive_estimable	no_current_copy_review_flag
5000371at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	105	0	0.7227659133319511	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	105	0	0.8141613103877255	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	105	0	0.7986315571221232	descriptive_estimable	no_current_copy_review_flag
5000371at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	105	0	0.815166908563135	descriptive_estimable	no_current_copy_review_flag
5000452at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	1074	0	0.5263491226651309	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	1074	0	0.6352835034141191	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	1074	0	0.6319316192380368	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	1074	0	0.629447969299401	descriptive_estimable	no_current_copy_review_flag
5000452at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	1074	0	0.7060405131684535	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	1074	0	0.8251993171681914	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	1074	0	0.8169580321834355	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	1074	0	0.8156795145536685	descriptive_estimable	no_current_copy_review_flag
5000452at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	1074	0	0.7235588268444899	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	1074	0	0.844270074331848	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	1074	0	0.8363611541419809	descriptive_estimable	no_current_copy_review_flag
5000452at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	1074	0	0.8350338938085569	descriptive_estimable	no_current_copy_review_flag
5000476at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	45	0	0.0769433465085639	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	45	0	0.10856389986824767	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	45	0	0.08761528326745717	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	45	0	0.10158102766798419	descriptive_estimable	no_current_copy_review_flag
5000476at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	45	0	0.6588932806324109	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	45	0	0.37865612648221336	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	45	0	0.39947299077733855	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	45	0	0.37022397891963105	descriptive_estimable	no_current_copy_review_flag
5000476at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	45	0	0.5803689064558628	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	45	0	0.32200263504611326	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	45	0	0.3521739130434782	descriptive_estimable	no_current_copy_review_flag
5000476at2759	3di_llm_tree_path_point	pae10_local_mean_absolute_change_angstrom	45	0	0.3274044795783926	descriptive_estimable	no_current_copy_review_flag
5000743at2759	aa_tree_path_point	ca_superposition_rmsd_angstrom	12403	0	0.6339677280723719	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_af_tree_path_point	ca_superposition_rmsd_angstrom	12403	0	0.6658364461858851	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_af_empirical_tree_path_point	ca_superposition_rmsd_angstrom	12403	0	0.6581351983676613	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_llm_tree_path_point	ca_superposition_rmsd_angstrom	12403	0	0.6638004442267378	descriptive_estimable	no_current_copy_review_flag
5000743at2759	aa_tree_path_point	local_distance_mean_absolute_change_angstrom	12403	0	0.739924274825872	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_af_tree_path_point	local_distance_mean_absolute_change_angstrom	12403	0	0.7571066062717483	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_af_empirical_tree_path_point	local_distance_mean_absolute_change_angstrom	12403	0	0.748555981771651	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_llm_tree_path_point	local_distance_mean_absolute_change_angstrom	12403	0	0.7552756914417791	descriptive_estimable	no_current_copy_review_flag
5000743at2759	aa_tree_path_point	pae10_local_mean_absolute_change_angstrom	12403	0	0.7408934478633283	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_af_tree_path_point	pae10_local_mean_absolute_change_angstrom	12403	0	0.7578571532756652	descriptive_estimable	no_current_copy_review_flag
5000743at2759	3di_af_empirical_tree_path_point	pae10_local_mean_absolute_change_angstrom	12403	0	0.7494723795819846	descriptive_estimable	no_current_copy_review_flag
