case_id	taxa	nucleotide_columns	log_likelihood	gamma_alpha	total_tree_length	internal_edges	bootstrap_trees	maximum_ufb_rounding_difference	near_zero_edges_le1e_5	long_edges_ge10	warning_lines	translation_table	marker_copy_caveat	memory_adjustment_warning_lines	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines	review_required_before_codon_interpretation	selection_eligibility
Colletotrichum__4977163at2759__code1	10	555	-2120.4466	0.2612	1.1258991289	7	1000	0.5	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__4977863at2759__code1	10	1881	-7592.9908	0.3133	0.9406045268999998	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__4983000at2759__code1	10	1467	-4967.2145	0.4081	0.5420302613	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__4985971at2759__code1	10	1059	-3609.5216	0.2254	0.6825956659999999	7	1000	0.3999999999999986	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__4986044at2759__code1	10	1407	-5563.6058	0.2984	1.1389574747000002	7	1000	0.3999999999999986	0	0	0	1	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	0	0	0	0	False	not_established
Colletotrichum__4987397at2759__code1	9	2673	-9048.0244	0.2461	0.8795347159000001	6	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__4988239at2759__code1	9	3117	-10094.0568	0.2081	0.6878285729999999	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__4999134at2759__code1	10	7008	-23129.1696	0.1869	0.6449451228	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000045at2759__code1	10	1143	-3695.7612	0.1806	0.6922468921	7	1000	0.5	1	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Colletotrichum__5000152at2759__code1	10	3567	-12969.497	0.2119	0.8822922802	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000362at2759__code1	10	2706	-9741.7909	0.2182	0.8956687637	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000371at2759__code1	9	1269	-4925.0792	0.4624	0.8019216776	6	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000452at2759__code1	8	861	-2899.8008	0.2359	0.6986119261	5	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000476at2759__code1	10	1167	-3344.4942	0.1431	0.4717537701000001	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000743at2759__code1	10	540	-1767.97	0.2827	0.6581772302	7	1000	0.5	6	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000823at2759__code1	9	2895	-8049.189	0.3003	0.44194939929999993	6	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000870at2759__code1	10	2286	-8644.6689	0.2829	0.8313872687	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5000986at2759__code1	10	1506	-5443.5419	0.3283	0.7065154717	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5001156at2759__code1	10	990	-3819.7176	0.2792	0.9375916186000002	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5001273at2759__code1	10	729	-2465.7111	0.2232	0.6492491187	7	1000	0.4000000000000057	1	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Colletotrichum__5001280at2759__code1	10	2184	-8026.9235	0.3139	0.7343252395	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5001318at2759__code1	9	1212	-4808.7264	0.31	0.7543264289	6	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5001413at2759__code1	9	840	-2674.0854	0.258	0.504951981	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5001473at2759__code1	10	369	-1129.9758	0.1533	0.6892901520999999	7	1000	0.5	6	0	3	1	none_recorded	0	0	2	1	0	True	not_established
Colletotrichum__5001660at2759__code1	9	1914	-5077.1255	0.306	0.3329315701	6	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5001734at2759__code1	9	648	-2040.519	0.249	0.5545378469	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5001941at2759__code1	10	2343	-8447.0187	0.2389	0.7977358355999999	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5002334at2759__code1	9	1110	-4008.0943	0.2787	0.7575173598	6	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5002573at2759__code1	10	1041	-3709.4681	0.2634	0.7831075612999999	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5003022at2759__code1	10	2523	-9295.4947	0.2685	0.7209273742999999	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5003192at2759__code1	10	1371	-5304.6748	0.4336	0.7296409518	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5003205at2759__code1	10	4122	-15468.3839	0.2872	0.9082976841999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5003856at2759__code1	10	885	-2934.276	0.2516	0.5922973609	7	1000	0.5	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5003972at2759__code1	10	630	-2446.1353	0.318	0.9875745476	7	1000	0.4000000000000057	5	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5004118at2759__code1	10	633	-2439.3739	0.3003	0.9185370825999999	7	1000	0.5	1	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Colletotrichum__5004265at2759__code1	9	897	-2567.5275	0.2052	0.4992790111000001	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5004327at2759__code1	9	2316	-9888.8636	0.4441	0.9941558959000001	6	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5004391at2759__code1	10	3057	-10377.2255	0.3109	0.6387030465000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5004478at2759__code1	10	1236	-4318.6897	0.2326	0.8179507667999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5004599at2759__code1	10	2226	-7743.3354	0.3467	0.5428693755	7	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005010at2759__code1	10	339	-1117.8362	0.3088	0.5401611652999999	7	1000	0.4000000000000057	3	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Colletotrichum__5005174at2759__code1	10	522	-1698.2476	0.3428	0.5250468837	7	1000	0.29999999999999716	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005196at2759__code1	10	1320	-4822.6932	0.3163	0.7331280285	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005215at2759__code1	10	1794	-5443.7117	0.1808	0.4764488163999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005217at2759__code1	10	1428	-5429.6834	0.3208	0.878500858	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005274at2759__code1	10	1041	-4058.7473	0.4139	0.9598016359999999	7	1000	0.3999999999999986	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005697at2759__code1	8	1743	-6059.8699	0.2154	0.7617318749	5	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005750at2759__code1	9	540	-1600.3809	0.1468	1.1805601329	6	1000	0.4000000000000057	4	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5005892at2759__code1	10	1119	-4261.2644	0.2774	0.9407106476	7	1000	0.29999999999999716	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5006326at2759__code1	10	1776	-5527.6641	0.2118	0.5323307673	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5006412at2759__code1	10	1716	-6122.1618	0.3357	0.6487307234	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5011777at2759__code1	10	2106	-9042.1276	0.3259	1.1358099471000003	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5013042at2759__code1	10	1224	-3864.1025	0.2351	0.45280563249999994	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5013067at2759__code1	10	984	-2516.3152	0.1399	0.3790476259000001	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5013259at2759__code1	10	507	-1378.5778	0.1942	0.3617911421	7	1000	0.29999999999999716	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5013539at2759__code1	10	819	-4617.744	1.139	1.7799210152	7	1000	0.5	2	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Colletotrichum__5013726at2759__code1	10	549	-1923.7534	0.2599	0.6293194323999999	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5013738at2759__code1	8	741	-2065.0026	0.1915	0.3875692218	5	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5013992at2759__code1	10	2433	-8857.3644	0.2113	1.0739354340999998	7	1000	0.5	3	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Colletotrichum__5014007at2759__code1	10	1806	-6849.9255	0.2492	0.9348165991	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5015403at2759__code1	10	1287	-4382.0122	0.2706	0.5927513124	7	1000	0.20000000000000284	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5015647at2759__code1	10	2598	-10362.0862	0.3174	1.0184605471000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5015712at2759__code1	10	1437	-4787.1256	0.3784	0.48664143579999997	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5015742at2759__code1	10	1446	-5612.4545	0.3129	1.0850627867	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5015876at2759__code1	9	1575	-4937.2499	0.3039	0.5578957066	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5017019at2759__code1	10	1197	-4476.2408	0.2698	0.8404844020000002	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__5018803at2759__code1	10	2526	-11095.7635	0.3578	1.5113265786	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__529759at2759__code1	10	732	-2283.7332	0.2572	0.5463662121999999	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__530014at2759__code1	9	2559	-8048.6945	0.1835	0.7067521242999999	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__530740at2759__code1	10	891	-4193.2566	0.5892	7.9753465855	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__538728at2759__code1	10	1611	-5791.8887	0.2748	0.7227890241	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__538952at2759__code1	10	1467	-5070.9911	0.2757	0.6868654579	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__539632at2759__code1	10	912	-2428.1066	0.176	0.3567500053	7	1000	0.29999999999999716	6	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__540946at2759__code1	10	1299	-4481.1208	0.3208	0.5942270719	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__541070at2759__code1	10	741	-2713.1171	0.3313	0.652578476	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__554735at2759__code1	10	762	-2196.5335	0.2166	0.3769543713000001	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__649304at2759__code1	9	936	-2901.5155	0.2441	0.4775982372	6	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__707076at2759__code1	9	783	-2393.7395	0.1341	0.7950099532	6	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__707202at2759__code1	10	1065	-4048.6094	0.2202	0.9305248112000001	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__727964at2759__code1	10	1335	-4016.4164	0.247	0.42690679150000005	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__730114at2759__code1	10	1599	-5137.1103	0.2614	0.6870480576	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__760428at2759__code1	10	1164	-4564.0161	0.3631	10.4612228879	7	1000	0.5	3	0	1	1	none_recorded	0	1	0	0	0	True	not_established
Colletotrichum__776280at2759__code1	8	1488	-5999.3527	0.4563	1.0526578984	5	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Colletotrichum__801816at2759__code1	10	558	-2085.0569	0.3411	0.7920636465999998	7	1000	0.29999999999999716	5	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__115730at2759__code1	10	975	-3594.1269	0.3395	1.075878237	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__129234at2759__code1	8	558	-1837.6791	0.294	0.8606936451	5	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__160487at2759__code1	9	2616	-9014.7725	0.3527	0.9080715525	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__201273at2759__code1	10	762	-2382.0227	0.2479	0.7295484253	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__207567at2759__code1	10	540	-1834.1238	0.1788	1.2360951889000003	7	1000	0.29999999999999716	4	0	10	1	none_recorded	0	0	0	10	0	True	not_established
Cryptococcus__260326at2759__code1	10	510	-1785.4206	0.277	0.9637781747	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__2852757at2759__code1	10	1440	-5802.7816	0.4797	1.1154726229000003	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__288615at2759__code1	10	1875	-9980.6856	0.5232	1.5027997562000004	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__319730at2759__code1	10	1338	-4784.3913	0.436	0.8588633546	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__340246at2759__code1	10	2007	-7779.7462	0.4123	1.1777111069	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__345792at2759__code1	10	882	-2723.8946	0.2841	0.6706837376	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__352891at2759__code1	10	747	-2800.6398	0.3124	1.2510623987000002	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__3643464at2759__code1	10	2262	-8938.7563	0.4413	1.2393675833	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4613677at2759__code1	9	318	-1113.5961	0.2919	0.9814083141000001	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4695236at2759__code1	10	3228	-11619.7614	0.393	0.9070444558999999	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4747214at2759__code1	10	423	-1588.0355	0.4217	0.9585934747000001	7	1000	0.4000000000000057	1	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__4764044at2759__code1	10	1371	-5771.5373	0.5001	1.5200029184000006	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4803900at2759__code1	10	369	-1258.3786	0.2721	0.817968093	7	1000	0.3999999999999986	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4810093at2759__code1	10	2307	-9912.0348	0.4121	1.1269183208999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4813267at2759__code1	9	2445	-8795.0374	0.3266	1.2243407031	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4823929at2759__code1	10	1296	-5450.2542	0.4609	1.4987858791000002	7	1000	0.4000000000000057	2	0	13	1	none_recorded	0	0	0	13	0	True	not_established
Cryptococcus__4837017at2759__code1	10	678	-2718.4313	0.692	0.8718794066999999	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4838864at2759__code1	10	1917	-7168.654	0.3731	0.9822068011999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4843240at2759__code1	10	1767	-7879.8293	0.6253	1.7485467336999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4843824at2759__code1	9	585	-2310.0785	0.4422	0.9249778783	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4867008at2759__code1	10	534	-2015.8979	0.3612	1.1254779675000002	7	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4888252at2759__code1	9	2712	-10987.0219	0.4364	1.3627113797000001	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4896098at2759__code1	10	612	-2333.8522	0.4628	1.0766416508000003	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4900375at2759__code1	10	636	-2496.3914	0.4327	1.4030830842	7	1000	0.5	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4908955at2759__code1	9	972	-3625.0214	0.3717	1.2069397667000001	6	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4911644at2759__code1	10	2739	-10167.2338	0.3612	0.9624102598999998	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4940884at2759__code1	10	2610	-9509.459	0.3955	0.9994352691000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4969018at2759__code1	10	1368	-4715.3126	0.3259	0.8803565900999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4969636at2759__code1	10	1185	-4443.2082	0.2484	1.6423630743999997	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4969990at2759__code1	9	1056	-3631.4375	0.2796	0.9968248188	6	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4970387at2759__code1	10	450	-1776.4944	0.5926	1.1483169374	7	1000	0.5	2	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4970538at2759__code1	10	2829	-10621.8672	0.4149	1.0812355569	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4971272at2759__code1	10	1329	-5077.8568	0.4696	1.0878018523	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4974767at2759__code1	10	441	-1452.1841	0.3768	0.6527337589	7	1000	0.5	3	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4975094at2759__code1	10	2934	-11218.6178	0.4583	1.1872479502000002	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4976279at2759__code1	10	1266	-5520.1564	0.4022	1.7192692831	7	1000	0.3999999999999986	0	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__4977163at2759__code1	10	552	-2423.2897	0.6071	1.1521820804999998	7	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4977863at2759__code1	10	1752	-7132.8387	0.6131	1.0364213862	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4983000at2759__code1	10	1488	-5855.0196	0.3515	1.2851472993999997	7	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4985971at2759__code1	10	1029	-3806.0461	0.3087	1.3363364437	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4986044at2759__code1	9	1446	-5590.3629	0.6	1.1861855523	6	1000	0.29999999999999716	0	0	2	1	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	0	0	2	0	True	not_established
Cryptococcus__4987397at2759__code1	10	2613	-9800.5064	0.3053	1.1637494258999996	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__4988239at2759__code1	10	3003	-11225.8846	0.3501	1.1054519451000002	7	1000	0.3999999999999986	0	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__4999134at2759__code1	10	7008	-22430.9198	0.2705	0.6853287522	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000045at2759__code1	10	1143	-4471.2086	0.5752	0.9884254524000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000152at2759__code1	10	3567	-12927.658	0.3275	1.0949905257	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000362at2759__code1	10	2694	-10419.5792	0.3763	1.2371701087000002	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000371at2759__code1	10	1251	-4874.429	0.3926	1.2619087997	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000452at2759__code1	10	816	-3607.6617	0.5361	2.1246655394999996	7	1000	0.4000000000000057	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000476at2759__code1	10	1128	-4521.3697	0.5636	1.1733632898000002	7	1000	0.5	1	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__5000743at2759__code1	8	537	-1891.2629	0.5858	1.0253993361	5	1000	0.29999999999999716	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000823at2759__code1	10	2571	-10138.4899	0.6092	0.9536028880999999	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000870at2759__code1	10	2235	-8174.9773	0.3005	1.0416684411000001	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5000986at2759__code1	9	1437	-6349.7552	0.5414	1.5819041179	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5001156at2759__code1	10	882	-3801.4455	0.7678	1.2463337845	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5001273at2759__code1	10	705	-2918.6241	0.391	1.7027993546000002	7	1000	0.5	1	0	12	1	none_recorded	0	0	0	12	0	True	not_established
Cryptococcus__5001280at2759__code1	10	2103	-8791.5006	0.6403	1.6383472072	7	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5001318at2759__code1	10	1215	-5027.963	0.3984	1.4519832300999997	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5001413at2759__code1	10	843	-3181.647	0.3562	0.9923046991999999	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5001473at2759__code1	9	357	-1203.8217	0.2845	1.0388837774000002	6	1000	0.5	1	0	2	1	none_recorded	0	0	0	2	0	True	not_established
Cryptococcus__5001660at2759__code1	10	1893	-6395.8397	0.4354	0.7362757040000001	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5001734at2759__code1	10	684	-2567.7044	0.3757	1.1432116454999997	7	1000	0.3999999999999986	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5001941at2759__code1	10	2211	-8656.8138	0.424	1.117439572	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5002334at2759__code1	10	990	-3982.1296	0.3333	1.3574264973	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5002573at2759__code1	10	1164	-4357.2221	0.3605	1.0008520371	7	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5003022at2759__code1	10	2562	-9540.229	0.3483	0.9740478641000002	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5003192at2759__code1	9	1344	-5378.7816	0.519	1.2645927115	6	1000	0.5	0	0	11	1	none_recorded	0	0	0	11	0	True	not_established
Cryptococcus__5003205at2759__code1	10	3909	-16050.9986	0.5503	1.3760914513	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5003856at2759__code1	10	894	-3631.0132	0.4403	1.2157741222	7	1000	0.3999999999999986	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5003972at2759__code1	9	741	-2691.664	0.3002	1.0664942161	6	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5004118at2759__code1	9	636	-2444.8373	0.6261	0.9337375701999999	6	1000	0.5	1	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5004265at2759__code1	10	897	-2956.1241	0.2643	0.8676386835	7	1000	0.5	1	0	1	1	none_recorded	0	0	0	1	0	True	not_established
Cryptococcus__5004327at2759__code1	10	2373	-9705.0591	0.4143	1.3282880984999998	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Cryptococcus__5004391at2759__code1	9	2967	-10732.6903	0.4376	0.9606038755	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
