case_id	translation_table	sense_codons	frequency_sum	expected_synonymous_sites	expected_nonsynonymous_sites	synonymous_scale	nonsynonymous_scale	branches	maximum_branch_dS	maximum_branch_dN	independent_opportunity_max_difference	marker_copy_caveat
Candida__538952at2759__code12	12	61	1.0	0.574358391740974	2.25763734457869	4.930711863955574	1.2544068440045042	5	1.2661453152758568	0.0544868258141963	8.881784197001252e-16	none_recorded
Candida__539632at2759__code12	12	61	1.0	0.6285798730679351	2.2153882161894938	4.524433904281343	1.2837335093120172	5	0.6242251482200337	0.03836464762433921	4.440892098500626e-16	none_recorded
Candida__540946at2759__code12	12	61	1.0000000000000002	0.5916822351243625	2.225023863859604	4.760504763831449	1.26592174795735	5	0.863523766748875	0.052867592017889424	1.3322676295501878e-15	none_recorded
Candida__541070at2759__code12	12	61	1.0	0.5893124433572209	2.222014991109646	4.770521081230143	1.2652153319014854	5	0.892299918282544	0.07185789932887887	2.220446049250313e-16	none_recorded
Candida__554735at2759__code12	12	61	1.0000000000000002	0.629957380639929	2.216481974473353	4.5184633795730536	1.284214980268274	5	0.6220940647892085	0.06824748747523784	0.0	none_recorded
Candida__649304at2759__code12	12	61	1.0000000000000002	0.6359850898332217	2.2009545780988464	4.460701537320657	1.288958752789245	5	0.9781129347713252	0.06924638746563225	4.440892098500626e-16	none_recorded
Candida__707076at2759__code12	12	61	0.9999999999999999	0.6446301775786609	2.178075837842981	4.378799059678216	1.2959631461763328	5	0.5754505002261613	0.024850935980531168	1.1102230246251565e-16	none_recorded
Candida__707202at2759__code12	12	61	1.0000000000000002	0.6585516429838992	2.197646819141755	4.337091088535155	1.2996621828620682	5	0.9564874258017452	0.036078028660786396	2.220446049250313e-16	none_recorded
Candida__727964at2759__code12	12	61	1.0	0.6476125918661748	2.20530186332637	4.405279469584622	1.2936616535975476	5	1.063455190164956	0.05361325568525387	2.220446049250313e-16	none_recorded
Candida__730114at2759__code12	12	61	1.0	0.6331228889318753	2.2163498206349757	4.500662919285891	1.2856601801021141	5	0.6355388162169843	0.040172453478211675	4.440892098500626e-16	none_recorded
Candida__776280at2759__code12	12	61	1.0	0.5863131220674661	2.2214404188467136	4.7888294415336246	1.2639337598673284	5	1.2779095777275002	0.08643570541121166	4.440892098500626e-16	none_recorded
Candida__801816at2759__code12	12	61	0.9999999999999999	0.6015461504712357	2.2055751020058705	4.6665102091968835	1.2727389105563247	5	1.1442023134919599	0.023532378251042478	4.440892098500626e-16	none_recorded
Colletotrichum__115730at2759__code1	1	61	1.0	0.6531947146454553	2.250066336027015	4.444709954899618	1.2903002032370359	17	0.2924371571401471	0.014637229216703799	8.881784197001252e-16	none_recorded
Colletotrichum__129234at2759__code1	1	61	1.0	0.7110561379997278	2.205137875961751	4.1012148803961175	1.3224542763293687	17	0.6585432413021252	0.006564739030828449	4.440892098500626e-16	none_recorded
Colletotrichum__160487at2759__code1	1	61	1.0	0.6850632303901849	2.2219890756648693	4.24348027611891	1.3083108003963515	17	0.41353371459033533	0.008305459303776934	0.0	none_recorded
Colletotrichum__201273at2759__code1	1	61	0.9999999999999997	0.6567334660524337	2.2405919087903707	4.41172183939151	1.2931071309665598	13	2.5290358531247903	0.13432038090966847	1.3322676295501878e-15	none_recorded
Colletotrichum__207567at2759__code1	1	61	1.0	0.7023736060063106	2.2221841386219756	4.16382067836702	1.316073539451086	17	0.30542734594943893	0.008513360875913086	4.440892098500626e-16	none_recorded
Colletotrichum__260326at2759__code1	1	61	1.0000000000000002	0.6994777364788565	2.201974153980825	4.14802607594843	1.317659376343864	17	0.4368749333255479	0.006038168516832949	8.881784197001252e-16	none_recorded
Colletotrichum__2852757at2759__code1	1	61	1.0	0.7075721375838471	2.2090767859987883	4.122051687255723	1.3203021923314147	15	0.3792420009674931	0.01482163066622107	1.3322676295501878e-15	none_recorded
Colletotrichum__288615at2759__code1	1	61	1.0	0.6983117716021946	2.2103941655243897	4.165339974797932	1.3159218308181375	15	0.6093869870001843	0.01845816112136987	1.1102230246251565e-16	none_recorded
Colletotrichum__319730at2759__code1	1	61	1.0	0.6289898869574694	2.263652500026493	4.598869468277406	1.277865037566547	15	0.4317542980367556	0.01539402687640455	8.881784197001252e-16	none_recorded
Colletotrichum__340246at2759__code1	1	61	0.9999999999999998	0.6710942417267772	2.236576710957713	4.332731190186983	1.3000542026745023	17	0.3579318294277123	0.020803058521201186	4.440892098500626e-16	none_recorded
Colletotrichum__345792at2759__code1	1	61	1.0	0.7492304504533933	2.1939129954903307	3.9282218764102477	1.341504176324888	17	0.30776360035431033	0.0103690744840455	4.440892098500626e-16	none_recorded
Colletotrichum__352891at2759__code1	1	61	0.9999999999999999	0.6841538801701872	2.2326870482492103	4.263428174512168	1.30642623233143	13	0.4056375668239158	0.01317226261545504	1.1102230246251565e-16	none_recorded
Colletotrichum__3643464at2759__code1	1	61	0.9999999999999999	0.7060077797795806	2.185788165294482	4.095983115054195	1.3229991775916048	17	0.7159231241225643	0.012737608787140916	4.440892098500626e-16	none_recorded
Colletotrichum__4613677at2759__code1	1	61	0.9999999999999999	0.6609682150492399	2.2396300615080977	4.388408111789843	1.2951238360339583	17	0.3998424417420529	0.026749984692502025	4.440892098500626e-16	none_recorded
Colletotrichum__4695236at2759__code1	1	61	1.0	0.6652350252548181	2.237683233564705	4.36374837255083	1.2972873976425503	17	0.4553387078650955	0.023405043260934143	4.440892098500626e-16	none_recorded
Colletotrichum__4747214at2759__code1	1	61	1.0000000000000002	0.6566499270716167	2.231686843169174	4.3985945191855285	1.294239278723856	15	0.8438896230836969	0.006784750922405645	8.881784197001252e-16	none_recorded
Colletotrichum__4764044at2759__code1	1	61	0.9999999999999999	0.6711193834639757	2.2268710098923084	4.318144379019925	1.3013732634188053	15	0.5598371176747917	0.016787698935040944	4.440892098500626e-16	none_recorded
Colletotrichum__4810093at2759__code1	1	61	1.0	0.7201777736016621	2.193979928042508	4.046442154234019	1.3282517603723987	13	0.6966623903357271	0.01955198181755939	8.881784197001252e-16	none_recorded
Colletotrichum__4813267at2759__code1	1	61	0.9999999999999999	0.7033529483543671	2.211004474930438	4.14352058963216	1.3181146652254043	17	0.7543742691209226	0.012657709703872496	0.0	none_recorded
Colletotrichum__4823929at2759__code1	1	61	1.0	0.7163165660396066	2.188136930911298	4.054706584560982	1.3273636836526865	17	0.6030009076335023	0.05743491499173077	4.440892098500626e-16	none_recorded
Colletotrichum__4837017at2759__code1	1	61	1.0000000000000002	0.6944416150269255	2.2258720929984097	4.205268873340931	1.3119863073944482	17	0.32410865918757553	0.029689792378118	8.881784197001252e-16	none_recorded
Colletotrichum__4838864at2759__code1	1	61	1.0	0.6793774562749735	2.2133555472150714	4.257917269364367	1.3069445652912801	15	0.658610998649826	0.027690875844438682	8.881784197001252e-16	none_recorded
Colletotrichum__4843240at2759__code1	1	61	0.9999999999999998	0.7058357261080921	2.1874169768492613	4.099045423657514	1.3226800073229623	17	0.6283586988598677	0.031178265965646122	4.440892098500626e-16	none_recorded
Colletotrichum__4843824at2759__code1	1	61	1.0	0.6661414606316653	2.2315606350991186	4.349980097295028	1.2985092361615698	15	0.8499696370731874	0.011371019967094831	4.440892098500626e-16	none_recorded
Colletotrichum__4867008at2759__code1	1	61	1.0000000000000002	0.7192935216629621	2.193405898899343	4.049389203211957	1.3279345250342882	17	0.49972575703067873	0.037421558972889936	8.881784197001252e-16	none_recorded
Colletotrichum__4888252at2759__code1	1	61	0.9999999999999999	0.6871860165997626	2.200271874407508	4.201857752133235	1.3123186841557064	17	0.5845827591105408	0.015006816663312909	1.1102230246251565e-16	none_recorded
Colletotrichum__4896098at2759__code1	1	61	0.9999999999999996	0.7110121488396711	2.1901680654860267	4.080352521486796	1.3246381682046342	15	0.40507082493943203	0.02121828048437938	5.551115123125783e-16	none_recorded
Colletotrichum__4900375at2759__code1	1	61	1.0000000000000002	0.7139025708403095	2.201054211313355	4.083129689143116	1.3243457463114134	17	0.6446469299930973	0.03675202661933773	8.881784197001252e-16	none_recorded
Colletotrichum__4908955at2759__code1	1	61	1.0	0.6675569420972315	2.232207664154888	4.343846080219118	1.299056827380784	17	19.372278809480296	0.8316533913162938	2.220446049250313e-16	none_recorded
Colletotrichum__4911644at2759__code1	1	61	1.0	0.6970868522936198	2.2220650142472578	4.187644418964457	1.3137112765936614	17	0.5117021677884268	0.009676495598546438	1.3322676295501878e-15	none_recorded
Colletotrichum__4940884at2759__code1	1	61	0.9999999999999999	0.7107714595741776	2.200384527267874	4.095769389201589	1.323021476821923	17	0.6685024968077454	0.03633953086889544	4.440892098500626e-16	none_recorded
Colletotrichum__4969018at2759__code1	1	61	1.0	0.697062894749531	2.22514408804891	4.1921711868603335	1.3132664075523943	17	0.18337467513988812	0.014562607180290281	4.440892098500626e-16	none_recorded
Colletotrichum__4969636at2759__code1	1	61	1.0000000000000002	0.7107682756902433	2.2085225107611652	4.107232815950344	1.3218297627608413	17	0.37107334385719865	0.014078288908784466	4.440892098500626e-16	none_recorded
Colletotrichum__4969990at2759__code1	1	61	1.0	0.7004873862498631	2.1967392322557044	4.13601540209909	1.3188759848981133	17	0.4600147992040707	0.006812100229273544	4.440892098500626e-16	none_recorded
Colletotrichum__4970387at2759__code1	1	61	1.0	0.6588189051233017	2.2146086006351138	4.361483077387764	1.2974877388872974	15	0.9719508305903215	0.03081342474578959	8.881784197001252e-16	none_recorded
Colletotrichum__4970538at2759__code1	1	61	0.9999999999999998	0.6847719787618269	2.21446281117755	4.233868907985457	1.3092271296250382	17	0.4688737895205186	0.015874066553101952	4.440892098500626e-16	none_recorded
Colletotrichum__4971272at2759__code1	1	61	0.9999999999999998	0.6532289488477632	2.2505100852490996	4.445208742231642	1.2902581744153616	17	0.37723336758614523	0.008662289740651925	4.440892098500626e-16	none_recorded
Colletotrichum__4974767at2759__code1	1	61	0.9999999999999999	0.6261530137413133	2.2286950011334845	4.55934564271576	1.2809505174206701	15	0.6399051822754477	0.009518487335257167	4.440892098500626e-16	none_recorded
Colletotrichum__4975094at2759__code1	1	61	1.0	0.6444131588070796	2.246369077041473	4.485914349110889	1.2868687810000432	13	0.4517176054825181	0.008744550253603541	8.881784197001252e-16	none_recorded
Colletotrichum__4976279at2759__code1	1	61	0.9999999999999998	0.7129325517050303	2.196062373340814	4.080322771191707	1.3246413036167386	17	0.5335925178409893	0.045682744643410746	4.440892098500626e-16	none_recorded
Colletotrichum__4977163at2759__code1	1	61	0.9999999999999999	0.7592265757414333	2.1450119382683672	3.8252592925552245	1.3539498136100558	17	0.583621481772908	0.02411003709948452	0.0	none_recorded
Colletotrichum__4977863at2759__code1	1	61	0.9999999999999999	0.6616725800915392	2.223684583330166	4.360702332598594	1.2975568500369892	17	0.5107331856443804	0.031243503702511402	4.440892098500626e-16	none_recorded
Colletotrichum__4983000at2759__code1	1	61	0.9999999999999998	0.7545272147172677	2.1725891330469045	3.879404600218436	1.3472940204110733	17	0.5886160741249435	0.04992918516472867	4.440892098500626e-16	none_recorded
Colletotrichum__4985971at2759__code1	1	61	1.0	0.675552747664729	2.229446473223105	4.300181193740863	1.3030136654001314	17	0.4492432632795815	0.014594275632686272	2.220446049250313e-16	none_recorded
Colletotrichum__4986044at2759__code1	1	61	0.9999999999999999	0.6739086763516776	2.2276317715910143	4.305539533413768	1.3025224747402306	17	1.177304069746933	0.04136606064042059	3.3306690738754696e-16	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis
Colletotrichum__4987397at2759__code1	1	61	1.0	0.7130428171440866	2.198132976823953	4.08275032574905	1.324385660313577	15	0.9349741129843964	0.03874553475831017	4.440892098500626e-16	none_recorded
Colletotrichum__4988239at2759__code1	1	61	1.0	0.6855133329408811	2.217706509112683	4.23510339266288	1.3091091314942114	15	0.5612106630277429	0.019639079361973007	4.440892098500626e-16	none_recorded
Colletotrichum__4999134at2759__code1	1	61	1.0	0.6670391718910132	2.2272779486099274	4.339051201889294	1.299486273056904	17	0.45106368976787253	0.004645519764711071	4.440892098500626e-16	none_recorded
Colletotrichum__5000045at2759__code1	1	61	1.0	0.6827613599305431	2.223286577509612	4.256315761243116	1.3070955255328938	17	0.42280940227040487	0.009484516496088346	1.7763568394002505e-15	none_recorded
Colletotrichum__5000152at2759__code1	1	61	1.0	0.7076765523000161	2.1920755538236194	4.0975670264885355	1.3228340150345739	17	0.580123649971775	0.008723955867689544	4.440892098500626e-16	none_recorded
Colletotrichum__5000362at2759__code1	1	61	1.0	0.6912065693682974	2.196768339616041	4.178164729573817	1.314647000734319	17	0.46547371801011245	0.010873834191789689	4.440892098500626e-16	none_recorded
Colletotrichum__5000371at2759__code1	1	61	1.0000000000000002	0.7297161141036832	2.175693371917153	3.9815613632016014	1.335394740602018	15	0.701415616566324	0.07589318260329661	8.881784197001252e-16	none_recorded
Colletotrichum__5000452at2759__code1	1	61	0.9999999999999999	0.7096986370673822	2.189759418002983	4.085477840357014	1.324098908415525	13	0.34966291879594286	0.014894574228143357	4.440892098500626e-16	none_recorded
Colletotrichum__5000476at2759__code1	1	61	0.9999999999999999	0.6795659220590852	2.2212625737683327	4.268649150383977	1.3059367812181761	17	0.29173228807857676	0.0051715888516299345	2.220446049250313e-16	none_recorded
Colletotrichum__5000743at2759__code1	1	61	0.9999999999999999	0.6488786535753458	2.2399256175208753	4.451994614368651	1.2896875898466296	17	0.788133858212309	0.011598856646602337	8.881784197001252e-16	none_recorded
Colletotrichum__5000823at2759__code1	1	61	1.0	0.6877391109979487	2.2302150502950004	4.242821317896013	1.308373450760714	15	0.5811423970051521	0.02238124784787406	1.1102230246251565e-16	none_recorded
Colletotrichum__5000870at2759__code1	1	61	1.0	0.7019086957214103	2.216925483291349	4.158424303338811	1.316613571818988	17	0.5861197598141413	0.026849897613831483	4.440892098500626e-16	none_recorded
Colletotrichum__5000986at2759__code1	1	61	1.0	0.7105923404418131	2.1986763407304775	4.094145849311356	1.3231909705299005	17	0.38358927343293125	0.03698537136194108	2.220446049250313e-16	none_recorded
Colletotrichum__5001156at2759__code1	1	61	1.0	0.7057453579326994	2.1940315311220844	4.1088146828892205	1.321666005215414	17	0.7638515036862503	0.0300447390941951	8.881784197001252e-16	none_recorded
Colletotrichum__5001273at2759__code1	1	61	1.0000000000000002	0.725574634042954	2.169084107115076	3.98947069721661	1.3345073764834239	17	0.8617551030766951	0.014010624864400134	1.1102230246251565e-16	none_recorded
Colletotrichum__5001280at2759__code1	1	61	1.0	0.6832189852809705	2.213956231095984	4.2404782050743295	1.3085964282784188	17	0.3807269293346961	0.029571516993765173	8.881784197001252e-16	none_recorded
Colletotrichum__5001318at2759__code1	1	61	1.0000000000000002	0.6816166954078683	2.217545418298038	4.253361358719499	1.3073744013464255	15	0.3413817238811933	0.025016002229684874	4.440892098500626e-16	none_recorded
Colletotrichum__5001413at2759__code1	1	61	1.0000000000000002	0.6956965041976072	2.220347401550639	4.191546009148792	1.3133277719116156	15	0.7208230126002884	0.03177266215510839	4.440892098500626e-16	none_recorded
Colletotrichum__5001473at2759__code1	1	61	0.9999999999999998	0.6600123135765765	2.23405986339727	4.384876035556067	1.295431794102829	17	0.5796151249101594	0.007387862893995389	1.1102230246251565e-16	none_recorded
Colletotrichum__5001660at2759__code1	1	61	0.9999999999999999	0.6672000154244999	2.250841062277073	4.37356266523015	1.2964225358273516	15	0.4450596059728693	0.028995529876739902	4.440892098500626e-16	none_recorded
Colletotrichum__5001734at2759__code1	1	61	1.0	0.6565859580614448	2.1979026055746367	4.347471231434639	1.2987329631422782	15	0.6179643220383018	0.014091954796743045	1.1102230246251565e-16	none_recorded
Colletotrichum__5001941at2759__code1	1	61	0.9999999999999998	0.6908234716252091	2.1922263194924105	4.1733523968649315	1.3151241573384462	17	0.6402846888895142	0.01461025571189939	8.881784197001252e-16	none_recorded
Colletotrichum__5002334at2759__code1	1	61	1.0	0.7770403328799516	2.145880053660548	3.761607040019729	1.362107999258597	15	0.6395878685350034	0.032388998032007316	8.881784197001252e-16	none_recorded
Colletotrichum__5002573at2759__code1	1	61	1.0	0.6860731240549831	2.22503544213973	4.243146195537914	1.30834255988085	17	0.7071396909715093	0.03243254719501813	1.7763568394002505e-15	none_recorded
Colletotrichum__5003022at2759__code1	1	61	0.9999999999999998	0.6913757498010408	2.2081865742441202	4.193902266429762	1.3130966186757584	17	0.4946588484257903	0.014285563851969838	4.440892098500626e-16	none_recorded
Colletotrichum__5003192at2759__code1	1	61	1.0	0.7422143725728593	2.1690920487672685	3.9224603145964276	1.3421774437809924	17	0.499115144480986	0.046807097130492116	4.440892098500626e-16	none_recorded
Colletotrichum__5003205at2759__code1	1	61	1.0000000000000002	0.6696203727098622	2.2221044915902084	4.318454130356959	1.3013451326182508	17	0.5667572894905482	0.022765851352382488	4.440892098500626e-16	none_recorded
Colletotrichum__5003856at2759__code1	1	61	1.0	0.7147359579909285	2.2091874541535423	4.090914105347952	1.3235288868978219	17	0.434447762752035	0.01761346314141367	2.220446049250313e-16	none_recorded
Colletotrichum__5003972at2759__code1	1	61	1.0000000000000002	0.6834295457604003	2.2039830817431194	4.2248870354162325	1.310088381086791	17	0.9128442843492631	0.031456616925995294	4.440892098500626e-16	none_recorded
Colletotrichum__5004118at2759__code1	1	61	1.0	0.6504065983050326	2.2439403586320323	4.4500578015041174	1.2898502162960954	17	0.5426725057716272	0.04563877453262173	4.440892098500626e-16	none_recorded
Colletotrichum__5004265at2759__code1	1	61	0.9999999999999999	0.6231114155520829	2.2546731227109746	4.618410875546729	1.2763644136596022	15	0.5614658477588238	0.027164305325457033	4.440892098500626e-16	none_recorded
Colletotrichum__5004327at2759__code1	1	61	0.9999999999999998	0.7269899041959651	2.178539261786089	3.996656830049801	1.333705211077967	15	0.6319122816252828	0.045182135119320954	4.440892098500626e-16	none_recorded
Colletotrichum__5004391at2759__code1	1	61	1.0	0.6569295694283914	2.2509948151249297	4.4265390383988485	1.291839663518697	17	0.41956742974011024	0.02460705421377726	1.7763568394002505e-15	none_recorded
Colletotrichum__5004478at2759__code1	1	61	1.0000000000000002	0.6869084016996972	2.211757164754795	4.219872051764089	1.3105713469117894	17	0.5861987228997748	0.021010584757792553	4.440892098500626e-16	none_recorded
Colletotrichum__5004599at2759__code1	1	61	0.9999999999999999	0.6600358279891075	2.2428690031396004	4.398101903002475	1.294281934016289	17	0.4122274502144116	0.031132222180997274	1.3322676295501878e-15	none_recorded
Colletotrichum__5005010at2759__code1	1	61	0.9999999999999996	0.6060375957696488	2.258318735018715	4.726367391697409	1.2683578656865842	17	0.5923134825627935	0.019206093759896042	4.440892098500626e-16	none_recorded
Colletotrichum__5005174at2759__code1	1	61	1.0	0.6909325312176522	2.22629769747137	4.222163665601178	1.3103504675059465	17	0.3291541483646841	0.028080283396498852	0.0	none_recorded
Colletotrichum__5005196at2759__code1	1	61	1.0	0.6785722505033642	2.2178035821077247	4.26833816216705	1.305965891649644	17	0.5261792061697248	0.025339417060236652	8.881784197001252e-16	none_recorded
Colletotrichum__5005215at2759__code1	1	61	1.0000000000000002	0.6526477215623006	2.24421444900498	4.438630634659699	1.2908134389080623	17	0.24031879532707298	0.024320696253493333	2.220446049250313e-15	none_recorded
Colletotrichum__5005217at2759__code1	1	61	0.9999999999999998	0.7033819582434152	2.1996933941933214	4.127309946485842	1.3197636361959262	17	0.4993288614238805	0.020541321793688172	4.440892098500626e-16	none_recorded
Colletotrichum__5005274at2759__code1	1	61	1.0	0.6346188481435336	2.2589121625766606	4.559478526653774	1.2809400288586903	17	0.5352553486198142	0.04404946999719686	1.1102230246251565e-16	none_recorded
Colletotrichum__5005697at2759__code1	1	61	1.0	0.7040605004292249	2.204702651074485	4.131410794570077	1.3193448785876378	13	0.4797069975670504	0.014511632408972942	1.3322676295501878e-15	none_recorded
Colletotrichum__5005750at2759__code1	1	61	1.0	0.7481088356889637	2.1740640739961	3.9060799315301713	1.3441061579725573	15	0.4768443260773446	0.0064988914171902334	4.440892098500626e-16	none_recorded
Colletotrichum__5005892at2759__code1	1	61	1.0000000000000002	0.6576324371205249	2.2292351666417067	4.389788947154918	1.2950036169181889	17	0.5963891508024574	0.038555077224444796	2.220446049250313e-16	none_recorded
Colletotrichum__5006326at2759__code1	1	61	1.0	0.6685882124993453	2.24563400949025	4.358769968581295	1.2977280401320215	17	0.3603495023757277	0.012127079815107333	4.440892098500626e-16	none_recorded
Colletotrichum__5006412at2759__code1	1	61	1.0	0.6477459624538477	2.240729797714873	4.459272504341586	1.2890781222771384	17	0.3589128355996189	0.032797726782883105	1.1102230246251565e-16	none_recorded
Colletotrichum__5011777at2759__code1	1	61	1.0000000000000004	0.6940733121008755	2.1942085475206863	4.16134983043662	1.3163205762210404	17	0.7409129970704476	0.03830554843056056	8.881784197001252e-16	none_recorded
Colletotrichum__5013042at2759__code1	1	61	1.0000000000000002	0.7232752047470605	2.2032214502163834	4.046173069055894	1.3282807566511419	17	0.32221991662018024	0.021332047787034087	8.881784197001252e-16	none_recorded
Colletotrichum__5013067at2759__code1	1	61	0.9999999999999999	0.6671313937332657	2.2493588077950077	4.3716878397936	1.2965873614388976	17	0.19930001000798797	0.01134161960879534	8.881784197001252e-16	none_recorded
Colletotrichum__5013259at2759__code1	1	61	0.9999999999999999	0.6574763293780258	2.2502532902326573	4.422561679690282	1.292178810372964	17	0.3596232475467532	0.022175333166909506	1.3322676295501878e-15	none_recorded
Colletotrichum__5013539at2759__code1	1	61	1.0	0.6727573496640646	2.215309462012595	4.29288035741087	1.3036854946003205	17	2.044457590899675	0.20352905859670758	0.0	none_recorded
Colletotrichum__5013726at2759__code1	1	61	1.0000000000000002	0.6806726140195402	2.218659174291098	4.259509973802776	1.3067945820191276	17	0.4297400107669047	0.015960046598497403	4.440892098500626e-16	none_recorded
Colletotrichum__5013738at2759__code1	1	61	1.0000000000000002	0.7066563848202143	2.2201373368984525	4.141749490402318	1.3182939960855837	13	0.3735438245334163	0.009817154641631307	8.881784197001252e-16	none_recorded
Colletotrichum__5013992at2759__code1	1	61	1.0	0.6834435366427165	2.20407013355738	4.224948390593386	1.3100824816039929	17	0.8187760106781109	0.01808163006037589	4.440892098500626e-16	none_recorded
Colletotrichum__5014007at2759__code1	1	61	0.9999999999999999	0.6881069778747237	2.1951508782993407	4.1901302397473845	1.3134668257554232	17	0.6798078853161756	0.023478103837812448	4.440892098500626e-16	none_recorded
Colletotrichum__5015403at2759__code1	1	61	1.0000000000000002	0.6808314949239226	2.218626020684111	4.258700628900877	1.3068707788408562	17	0.49687477531053936	0.018896757380783016	2.220446049250313e-16	none_recorded
Colletotrichum__5015647at2759__code1	1	61	1.0000000000000002	0.7037565960387351	2.208231549885582	4.137777410990035	1.3186969211064843	17	0.6808413839297309	0.04124377195412474	4.440892098500626e-16	none_recorded
Colletotrichum__5015712at2759__code1	1	61	0.9999999999999998	0.6389381128754322	2.247182151451548	4.5170576088167405	1.2843285812245864	17	0.4119331519138757	0.02497659000534029	8.881784197001252e-16	none_recorded
Colletotrichum__5015742at2759__code1	1	61	1.0000000000000004	0.7116356379202653	2.1837527179634004	4.068638783107258	1.3258773908173755	17	0.8464677256338773	0.03574194216641384	4.440892098500626e-16	none_recorded
Colletotrichum__5015876at2759__code1	1	61	0.9999999999999999	0.6551765323992361	2.234723404630479	4.410872175850059	1.293180145266153	15	0.7259445430463917	0.03898944541365898	8.881784197001252e-16	none_recorded
Colletotrichum__5017019at2759__code1	1	61	0.9999999999999999	0.7151165090855568	2.1923179014268492	4.065679331372505	1.326191976364436	17	0.6159418362153011	0.017866274511297096	2.220446049250313e-16	none_recorded
Colletotrichum__5018803at2759__code1	1	61	1.0	0.6807200205010983	2.2064445646650235	4.241339314569879	1.3085144450952673	17	1.0607483776171298	0.062227747256752626	4.440892098500626e-16	none_recorded
Colletotrichum__529759at2759__code1	1	61	0.9999999999999998	0.7108874048416269	2.2180611330944093	4.12013002057415	1.3204994642550139	17	0.507726026928578	0.015765003246716425	1.3322676295501878e-15	none_recorded
Colletotrichum__530014at2759__code1	1	61	0.9999999999999999	0.6988480525674633	2.1993346023882325	4.147085542140678	1.317754311603424	15	0.8334745889131794	0.02003198541740527	1.1102230246251565e-16	none_recorded
Colletotrichum__530740at2759__code1	1	61	0.9999999999999998	0.672649316586437	2.2014435665961876	4.272795366489155	1.305549198168395	17	18.54395594394696	1.0153245011608183	4.440892098500626e-16	none_recorded
Colletotrichum__538728at2759__code1	1	61	0.9999999999999999	0.6624073701741332	2.2172202159539576	4.347215498781507	1.2987557868216228	17	0.4200015383157486	0.02147984538417307	4.440892098500626e-16	none_recorded
Colletotrichum__538952at2759__code1	1	61	0.9999999999999997	0.6357805847479442	2.2605681868963208	4.555579143380928	1.2812481341785351	17	0.5529301436722064	0.026955198481784137	4.440892098500626e-16	none_recorded
Colletotrichum__539632at2759__code1	1	61	0.9999999999999999	0.6614918197252327	2.2553834880569568	4.409541011397219	1.293294609643133	17	0.2622018584778225	0.00939007387311927	4.440892098500626e-16	none_recorded
Colletotrichum__540946at2759__code1	1	61	1.0000000000000002	0.6710920330412916	2.21516538971498	4.300836965201587	1.302953466209419	17	0.571729070320598	0.031018685494315128	4.440892098500626e-16	none_recorded
Colletotrichum__541070at2759__code1	1	61	1.0	0.717332195167321	2.1871150039006304	4.048956980650333	1.3279810132928487	17	0.7540807484777886	0.04379010645052687	8.881784197001252e-16	none_recorded
Colletotrichum__554735at2759__code1	1	61	1.0	0.7010988709594036	2.223759861364738	4.171820628268424	1.3152763403729817	17	0.2665745846412782	0.009206719606683688	1.3322676295501878e-15	none_recorded
Colletotrichum__649304at2759__code1	1	61	0.9999999999999999	0.7376610212912851	2.1842750943432114	3.961082436644964	1.3377143397375466	15	0.3748308119705333	0.03257461687826406	0.0	none_recorded
Colletotrichum__707076at2759__code1	1	61	1.0	0.6982626092846792	2.220772805190042	4.180426354871081	1.3144232528662136	15	1.2182177835267183	0.02130124394322863	4.440892098500626e-16	none_recorded
Colletotrichum__707202at2759__code1	1	61	1.0	0.7482151961005191	2.155854592142739	3.8813296005994378	1.3470619951955367	17	0.5276368774721074	0.014428714667527699	4.440892098500626e-16	none_recorded
Colletotrichum__727964at2759__code1	1	61	1.0	0.7538598517588232	2.177259233131996	3.8881485438603125	1.3462425788749064	17	0.37397578377436014	0.015345838960281494	2.220446049250313e-16	none_recorded
Colletotrichum__730114at2759__code1	1	61	0.9999999999999999	0.7003516916808619	2.223647936277831	4.175044713522458	1.3149561943934263	17	0.4882029819849269	0.013308491381641386	4.440892098500626e-16	none_recorded
Colletotrichum__760428at2759__code1	1	61	1.0000000000000002	0.7269193680848128	2.1660426473363836	3.9797564110076955	1.335597901998244	17	14.739911630113768	0.819343129591461	2.220446049250313e-16	none_recorded
Colletotrichum__776280at2759__code1	1	61	1.0000000000000002	0.7383875408895662	2.1575355696750336	3.9219555452896198	1.3422365551084665	13	0.9187138003619009	0.08167300927939951	8.881784197001252e-16	none_recorded
Colletotrichum__801816at2759__code1	1	61	0.9999999999999997	0.6496812659264196	2.227812530300055	4.429085379464165	1.2916229517027256	17	0.8868615078018653	0.013008862550911783	2.220446049250313e-16	none_recorded
Cryptococcus__115730at2759__code1	1	61	0.9999999999999998	0.635548850941624	2.2309255787703752	4.5102346192036284	1.28488124256118	17	1.5135268794968664	0.06068072720050787	4.440892098500626e-16	none_recorded
Cryptococcus__129234at2759__code1	1	61	1.0	0.716185249432829	2.177095820414229	4.039850125562267	1.3289635865896627	13	1.4770236185128218	0.032112558269370914	4.440892098500626e-16	none_recorded
Cryptococcus__160487at2759__code1	1	61	1.0000000000000002	0.6900425620021924	2.2061873758825428	4.197175793738261	1.3127760450202712	15	1.3943184037356937	0.04759683031218826	4.440892098500626e-16	none_recorded
